"deb_sem";"code";"sites";"occurence";"East";"South";"High_land";"Fringe";"excepted_East";"excepted_High_land";"weeks";"years"
"2009-06-08";"2009_24";"dri";NA;NA;NA;NA;NA;1;1;24;2009
"2010-06-14";"2010_24";"dri";NA;NA;NA;NA;NA;1;1;24;2010
"2011-06-13";"2011_24";"dri";NA;NA;NA;NA;NA;1;1;24;2011
"2012-06-11";"2012_24";"dri";NA;NA;NA;NA;NA;1;1;24;2012
"2013-06-10";"2013_24";"dri";11;NA;NA;NA;NA;1;1;24;2013
"2014-06-09";"2014_24";"dri";11;NA;NA;NA;NA;1;1;24;2014
"2015-06-08";"2015_24";"dri";15;NA;NA;NA;NA;1;1;24;2015
"2016-06-13";"2016_24";"dri";10;NA;NA;NA;NA;1;1;24;2016
"2007-06-18";"2007_25";"dri";NA;NA;NA;NA;NA;1;1;25;2007
"2008-06-16";"2008_25";"dri";NA;NA;NA;NA;NA;1;1;25;2008
"2009-06-15";"2009_25";"dri";NA;NA;NA;NA;NA;1;1;25;2009
"2010-06-21";"2010_25";"dri";NA;NA;NA;NA;NA;1;1;25;2010
"2011-06-20";"2011_25";"dri";NA;NA;NA;NA;NA;1;1;25;2011
"2012-06-18";"2012_25";"dri";NA;NA;NA;NA;NA;1;1;25;2012
"2013-06-17";"2013_25";"dri";5;NA;NA;NA;NA;1;1;25;2013
"2014-06-16";"2014_25";"dri";23;NA;NA;NA;NA;1;1;25;2014
"2015-06-15";"2015_25";"dri";13;NA;NA;NA;NA;1;1;25;2015
"2016-06-20";"2016_25";"dri";7;NA;NA;NA;NA;1;1;25;2016
"2007-06-25";"2007_26";"dri";NA;NA;NA;NA;NA;1;1;26;2007
"2008-06-23";"2008_26";"dri";NA;NA;NA;NA;NA;1;1;26;2008
"2009-06-22";"2009_26";"dri";NA;NA;NA;NA;NA;1;1;26;2009
"2010-06-28";"2010_26";"dri";NA;NA;NA;NA;NA;1;1;26;2010
"2011-06-27";"2011_26";"dri";NA;NA;NA;NA;NA;1;1;26;2011
"2012-06-25";"2012_26";"dri";0;NA;NA;NA;NA;1;1;26;2012
"2013-06-24";"2013_26";"dri";2;NA;NA;NA;NA;1;1;26;2013
"2014-06-23";"2014_26";"dri";2;NA;NA;NA;NA;1;1;26;2014
"2015-06-22";"2015_26";"dri";3;NA;NA;NA;NA;1;1;26;2015
"2016-06-27";"2016_26";"dri";7;NA;NA;NA;NA;1;1;26;2016
"2007-07-02";"2007_27";"dri";NA;NA;NA;NA;NA;1;1;27;2007
"2008-06-30";"2008_27";"dri";NA;NA;NA;NA;NA;1;1;27;2008
"2009-06-29";"2009_27";"dri";NA;NA;NA;NA;NA;1;1;27;2009
"2010-07-05";"2010_27";"dri";NA;NA;NA;NA;NA;1;1;27;2010
"2011-07-04";"2011_27";"dri";NA;NA;NA;NA;NA;1;1;27;2011
"2012-07-02";"2012_27";"dri";6;NA;NA;NA;NA;1;1;27;2012
"2013-07-01";"2013_27";"dri";5;NA;NA;NA;NA;1;1;27;2013
"2014-06-30";"2014_27";"dri";11;NA;NA;NA;NA;1;1;27;2014
"2015-06-29";"2015_27";"dri";10;NA;NA;NA;NA;1;1;27;2015
"2016-07-04";"2016_27";"dri";9;NA;NA;NA;NA;1;1;27;2016
"2007-07-09";"2007_28";"dri";NA;NA;NA;NA;NA;1;1;28;2007
"2008-07-07";"2008_28";"dri";NA;NA;NA;NA;NA;1;1;28;2008
"2009-07-06";"2009_28";"dri";NA;NA;NA;NA;NA;1;1;28;2009
"2010-07-12";"2010_28";"dri";NA;NA;NA;NA;NA;1;1;28;2010
"2011-07-11";"2011_28";"dri";NA;NA;NA;NA;NA;1;1;28;2011
"2012-07-09";"2012_28";"dri";8;NA;NA;NA;NA;1;1;28;2012
"2013-07-08";"2013_28";"dri";13;NA;NA;NA;NA;1;1;28;2013
"2014-07-07";"2014_28";"dri";13;NA;NA;NA;NA;1;1;28;2014
"2015-07-06";"2015_28";"dri";9;NA;NA;NA;NA;1;1;28;2015
"2016-07-11";"2016_28";"dri";2;NA;NA;NA;NA;1;1;28;2016
"2007-07-16";"2007_29";"dri";NA;NA;NA;NA;NA;1;1;29;2007
"2008-07-14";"2008_29";"dri";NA;NA;NA;NA;NA;1;1;29;2008
"2009-07-13";"2009_29";"dri";NA;NA;NA;NA;NA;1;1;29;2009
"2010-07-19";"2010_29";"dri";NA;NA;NA;NA;NA;1;1;29;2010
"2011-07-18";"2011_29";"dri";NA;NA;NA;NA;NA;1;1;29;2011
"2012-07-16";"2012_29";"dri";5;NA;NA;NA;NA;1;1;29;2012
"2013-07-15";"2013_29";"dri";20;NA;NA;NA;NA;1;1;29;2013
"2014-07-14";"2014_29";"dri";11;NA;NA;NA;NA;1;1;29;2014
"2015-07-13";"2015_29";"dri";5;NA;NA;NA;NA;1;1;29;2015
"2016-07-18";"2016_29";"dri";3;NA;NA;NA;NA;1;1;29;2016
"2007-07-23";"2007_30";"dri";NA;NA;NA;NA;NA;1;1;30;2007
"2008-07-21";"2008_30";"dri";NA;NA;NA;NA;NA;1;1;30;2008
"2009-07-20";"2009_30";"dri";NA;NA;NA;NA;NA;1;1;30;2009
"2010-07-26";"2010_30";"dri";NA;NA;NA;NA;NA;1;1;30;2010
"2011-07-25";"2011_30";"dri";NA;NA;NA;NA;NA;1;1;30;2011
"2012-07-23";"2012_30";"dri";4;NA;NA;NA;NA;1;1;30;2012
"2013-07-22";"2013_30";"dri";16;NA;NA;NA;NA;1;1;30;2013
"2014-07-21";"2014_30";"dri";8;NA;NA;NA;NA;1;1;30;2014
"2015-07-20";"2015_30";"dri";3;NA;NA;NA;NA;1;1;30;2015
"2007-07-30";"2007_31";"dri";NA;NA;NA;NA;NA;1;1;31;2007
"2008-07-28";"2008_31";"dri";NA;NA;NA;NA;NA;1;1;31;2008
"2009-07-27";"2009_31";"dri";NA;NA;NA;NA;NA;1;1;31;2009
"2010-08-02";"2010_31";"dri";NA;NA;NA;NA;NA;1;1;31;2010
"2011-08-01";"2011_31";"dri";NA;NA;NA;NA;NA;1;1;31;2011
"2012-07-30";"2012_31";"dri";10;NA;NA;NA;NA;1;1;31;2012
"2013-07-29";"2013_31";"dri";23;NA;NA;NA;NA;1;1;31;2013
"2014-07-28";"2014_31";"dri";4;NA;NA;NA;NA;1;1;31;2014
"2015-07-27";"2015_31";"dri";6;NA;NA;NA;NA;1;1;31;2015
"2007-08-06";"2007_32";"dri";NA;NA;NA;NA;NA;1;1;32;2007
"2008-08-04";"2008_32";"dri";NA;NA;NA;NA;NA;1;1;32;2008
"2009-08-03";"2009_32";"dri";NA;NA;NA;NA;NA;1;1;32;2009
"2010-08-09";"2010_32";"dri";NA;NA;NA;NA;NA;1;1;32;2010
"2011-08-08";"2011_32";"dri";NA;NA;NA;NA;NA;1;1;32;2011
"2012-08-06";"2012_32";"dri";10;NA;NA;NA;NA;1;1;32;2012
"2013-08-05";"2013_32";"dri";22;NA;NA;NA;NA;1;1;32;2013
"2014-08-04";"2014_32";"dri";7;NA;NA;NA;NA;1;1;32;2014
"2015-08-03";"2015_32";"dri";1;NA;NA;NA;NA;1;1;32;2015
"2007-08-13";"2007_33";"dri";NA;NA;NA;NA;NA;1;1;33;2007
"2008-08-11";"2008_33";"dri";NA;NA;NA;NA;NA;1;1;33;2008
"2009-08-10";"2009_33";"dri";NA;NA;NA;NA;NA;1;1;33;2009
"2010-08-16";"2010_33";"dri";NA;NA;NA;NA;NA;1;1;33;2010
"2011-08-15";"2011_33";"dri";NA;NA;NA;NA;NA;1;1;33;2011
"2012-08-13";"2012_33";"dri";5;NA;NA;NA;NA;1;1;33;2012
"2013-08-12";"2013_33";"dri";11;NA;NA;NA;NA;1;1;33;2013
"2014-08-11";"2014_33";"dri";10;NA;NA;NA;NA;1;1;33;2014
"2015-08-10";"2015_33";"dri";6;NA;NA;NA;NA;1;1;33;2015
"2007-08-20";"2007_34";"dri";NA;NA;NA;NA;NA;1;1;34;2007
"2008-08-18";"2008_34";"dri";NA;NA;NA;NA;NA;1;1;34;2008
"2009-08-17";"2009_34";"dri";NA;NA;NA;NA;NA;1;1;34;2009
"2010-08-23";"2010_34";"dri";NA;NA;NA;NA;NA;1;1;34;2010
"2011-08-22";"2011_34";"dri";NA;NA;NA;NA;NA;1;1;34;2011
"2012-08-20";"2012_34";"dri";16;NA;NA;NA;NA;1;1;34;2012
"2013-08-19";"2013_34";"dri";17;NA;NA;NA;NA;1;1;34;2013
"2014-08-18";"2014_34";"dri";15;NA;NA;NA;NA;1;1;34;2014
"2015-08-17";"2015_34";"dri";10;NA;NA;NA;NA;1;1;34;2015
"2007-08-27";"2007_35";"dri";NA;NA;NA;NA;NA;1;1;35;2007
"2008-08-25";"2008_35";"dri";NA;NA;NA;NA;NA;1;1;35;2008
"2009-08-24";"2009_35";"dri";NA;NA;NA;NA;NA;1;1;35;2009
"2010-08-30";"2010_35";"dri";NA;NA;NA;NA;NA;1;1;35;2010
"2011-08-29";"2011_35";"dri";NA;NA;NA;NA;NA;1;1;35;2011
"2012-08-27";"2012_35";"dri";15;NA;NA;NA;NA;1;1;35;2012
"2013-08-26";"2013_35";"dri";15;NA;NA;NA;NA;1;1;35;2013
"2014-08-25";"2014_35";"dri";11;NA;NA;NA;NA;1;1;35;2014
"2015-08-24";"2015_35";"dri";11;NA;NA;NA;NA;1;1;35;2015
"2007-09-03";"2007_36";"dri";NA;NA;NA;NA;NA;1;1;36;2007
"2008-09-01";"2008_36";"dri";NA;NA;NA;NA;NA;1;1;36;2008
"2009-08-31";"2009_36";"dri";NA;NA;NA;NA;NA;1;1;36;2009
"2010-09-06";"2010_36";"dri";NA;NA;NA;NA;NA;1;1;36;2010
"2011-09-05";"2011_36";"dri";NA;NA;NA;NA;NA;1;1;36;2011
"2012-09-03";"2012_36";"dri";16;NA;NA;NA;NA;1;1;36;2012
"2013-09-02";"2013_36";"dri";17;NA;NA;NA;NA;1;1;36;2013
"2014-09-01";"2014_36";"dri";11;NA;NA;NA;NA;1;1;36;2014
"2015-08-31";"2015_36";"dri";13;NA;NA;NA;NA;1;1;36;2015
"2007-09-10";"2007_37";"dri";NA;NA;NA;NA;NA;1;1;37;2007
"2008-09-08";"2008_37";"dri";NA;NA;NA;NA;NA;1;1;37;2008
"2009-09-07";"2009_37";"dri";NA;NA;NA;NA;NA;1;1;37;2009
"2010-09-13";"2010_37";"dri";NA;NA;NA;NA;NA;1;1;37;2010
"2011-09-12";"2011_37";"dri";NA;NA;NA;NA;NA;1;1;37;2011
"2012-09-10";"2012_37";"dri";6;NA;NA;NA;NA;1;1;37;2012
"2013-09-09";"2013_37";"dri";20;NA;NA;NA;NA;1;1;37;2013
"2014-09-08";"2014_37";"dri";6;NA;NA;NA;NA;1;1;37;2014
"2015-09-07";"2015_37";"dri";20;NA;NA;NA;NA;1;1;37;2015
"2007-09-17";"2007_38";"dri";NA;NA;NA;NA;NA;1;1;38;2007
"2008-09-15";"2008_38";"dri";NA;NA;NA;NA;NA;1;1;38;2008
"2009-09-14";"2009_38";"dri";NA;NA;NA;NA;NA;1;1;38;2009
"2010-09-20";"2010_38";"dri";NA;NA;NA;NA;NA;1;1;38;2010
"2011-09-19";"2011_38";"dri";NA;NA;NA;NA;NA;1;1;38;2011
"2012-09-17";"2012_38";"dri";9;NA;NA;NA;NA;1;1;38;2012
"2013-09-16";"2013_38";"dri";12;NA;NA;NA;NA;1;1;38;2013
"2014-09-15";"2014_38";"dri";6;NA;NA;NA;NA;1;1;38;2014
"2015-09-14";"2015_38";"dri";2;NA;NA;NA;NA;1;1;38;2015
"2007-09-24";"2007_39";"dri";NA;NA;NA;NA;NA;1;1;39;2007
"2008-09-22";"2008_39";"dri";NA;NA;NA;NA;NA;1;1;39;2008
"2009-09-21";"2009_39";"dri";NA;NA;NA;NA;NA;1;1;39;2009
"2010-09-27";"2010_39";"dri";NA;NA;NA;NA;NA;1;1;39;2010
"2011-09-26";"2011_39";"dri";29;NA;NA;NA;NA;1;1;39;2011
"2012-09-24";"2012_39";"dri";8;NA;NA;NA;NA;1;1;39;2012
"2013-09-23";"2013_39";"dri";7;NA;NA;NA;NA;1;1;39;2013
"2014-09-22";"2014_39";"dri";1;NA;NA;NA;NA;1;1;39;2014
"2015-09-21";"2015_39";"dri";18;NA;NA;NA;NA;1;1;39;2015
"2007-10-01";"2007_40";"dri";NA;NA;NA;NA;NA;1;1;40;2007
"2008-09-29";"2008_40";"dri";NA;NA;NA;NA;NA;1;1;40;2008
"2009-09-28";"2009_40";"dri";NA;NA;NA;NA;NA;1;1;40;2009
"2010-10-04";"2010_40";"dri";NA;NA;NA;NA;NA;1;1;40;2010
"2011-10-03";"2011_40";"dri";20;NA;NA;NA;NA;1;1;40;2011
"2012-10-01";"2012_40";"dri";13;NA;NA;NA;NA;1;1;40;2012
"2013-09-30";"2013_40";"dri";11;NA;NA;NA;NA;1;1;40;2013
"2014-09-29";"2014_40";"dri";4;NA;NA;NA;NA;1;1;40;2014
"2015-09-28";"2015_40";"dri";15;NA;NA;NA;NA;1;1;40;2015
"2007-10-08";"2007_41";"dri";NA;NA;NA;NA;NA;1;1;41;2007
"2008-10-06";"2008_41";"dri";NA;NA;NA;NA;NA;1;1;41;2008
"2009-10-05";"2009_41";"dri";NA;NA;NA;NA;NA;1;1;41;2009
"2010-10-11";"2010_41";"dri";NA;NA;NA;NA;NA;1;1;41;2010
"2011-10-10";"2011_41";"dri";28;NA;NA;NA;NA;1;1;41;2011
"2012-10-08";"2012_41";"dri";17;NA;NA;NA;NA;1;1;41;2012
"2013-10-07";"2013_41";"dri";4;NA;NA;NA;NA;1;1;41;2013
"2014-10-06";"2014_41";"dri";12;NA;NA;NA;NA;1;1;41;2014
"2015-10-05";"2015_41";"dri";15;NA;NA;NA;NA;1;1;41;2015
"2007-10-15";"2007_42";"dri";NA;NA;NA;NA;NA;1;1;42;2007
"2008-10-13";"2008_42";"dri";NA;NA;NA;NA;NA;1;1;42;2008
"2009-10-12";"2009_42";"dri";NA;NA;NA;NA;NA;1;1;42;2009
"2010-10-18";"2010_42";"dri";NA;NA;NA;NA;NA;1;1;42;2010
"2011-10-17";"2011_42";"dri";13;NA;NA;NA;NA;1;1;42;2011
"2012-10-15";"2012_42";"dri";22;NA;NA;NA;NA;1;1;42;2012
"2013-10-14";"2013_42";"dri";0;NA;NA;NA;NA;1;1;42;2013
"2014-10-13";"2014_42";"dri";10;NA;NA;NA;NA;1;1;42;2014
"2015-10-12";"2015_42";"dri";2;NA;NA;NA;NA;1;1;42;2015
"2007-10-22";"2007_43";"dri";NA;NA;NA;NA;NA;1;1;43;2007
"2008-10-20";"2008_43";"dri";NA;NA;NA;NA;NA;1;1;43;2008
"2009-10-19";"2009_43";"dri";NA;NA;NA;NA;NA;1;1;43;2009
"2010-10-25";"2010_43";"dri";NA;NA;NA;NA;NA;1;1;43;2010
"2011-10-24";"2011_43";"dri";20;NA;NA;NA;NA;1;1;43;2011
"2012-10-22";"2012_43";"dri";15;NA;NA;NA;NA;1;1;43;2012
"2013-10-21";"2013_43";"dri";7;NA;NA;NA;NA;1;1;43;2013
"2014-10-20";"2014_43";"dri";7;NA;NA;NA;NA;1;1;43;2014
"2015-10-19";"2015_43";"dri";12;NA;NA;NA;NA;1;1;43;2015
"2007-10-29";"2007_44";"dri";NA;NA;NA;NA;NA;1;1;44;2007
"2008-10-27";"2008_44";"dri";NA;NA;NA;NA;NA;1;1;44;2008
"2009-10-26";"2009_44";"dri";NA;NA;NA;NA;NA;1;1;44;2009
"2010-11-01";"2010_44";"dri";NA;NA;NA;NA;NA;1;1;44;2010
"2011-10-31";"2011_44";"dri";14;NA;NA;NA;NA;1;1;44;2011
"2012-10-29";"2012_44";"dri";15;NA;NA;NA;NA;1;1;44;2012
"2013-10-28";"2013_44";"dri";9;NA;NA;NA;NA;1;1;44;2013
"2014-10-27";"2014_44";"dri";3;NA;NA;NA;NA;1;1;44;2014
"2015-10-26";"2015_44";"dri";10;NA;NA;NA;NA;1;1;44;2015
"2007-11-05";"2007_45";"dri";NA;NA;NA;NA;NA;1;1;45;2007
"2008-11-03";"2008_45";"dri";NA;NA;NA;NA;NA;1;1;45;2008
"2009-11-02";"2009_45";"dri";NA;NA;NA;NA;NA;1;1;45;2009
"2010-11-08";"2010_45";"dri";NA;NA;NA;NA;NA;1;1;45;2010
"2011-11-07";"2011_45";"dri";19;NA;NA;NA;NA;1;1;45;2011
"2012-11-05";"2012_45";"dri";31;NA;NA;NA;NA;1;1;45;2012
"2013-11-04";"2013_45";"dri";8;NA;NA;NA;NA;1;1;45;2013
"2014-11-03";"2014_45";"dri";5;NA;NA;NA;NA;1;1;45;2014
"2015-11-02";"2015_45";"dri";6;NA;NA;NA;NA;1;1;45;2015
"2007-11-12";"2007_46";"dri";NA;NA;NA;NA;NA;1;1;46;2007
"2008-11-10";"2008_46";"dri";NA;NA;NA;NA;NA;1;1;46;2008
"2009-11-09";"2009_46";"dri";NA;NA;NA;NA;NA;1;1;46;2009
"2010-11-15";"2010_46";"dri";NA;NA;NA;NA;NA;1;1;46;2010
"2011-11-14";"2011_46";"dri";0;NA;NA;NA;NA;1;1;46;2011
"2012-11-12";"2012_46";"dri";23;NA;NA;NA;NA;1;1;46;2012
"2013-11-11";"2013_46";"dri";9;NA;NA;NA;NA;1;1;46;2013
"2014-11-10";"2014_46";"dri";6;NA;NA;NA;NA;1;1;46;2014
"2015-11-09";"2015_46";"dri";11;NA;NA;NA;NA;1;1;46;2015
"2007-11-19";"2007_47";"dri";NA;NA;NA;NA;NA;1;1;47;2007
"2008-11-17";"2008_47";"dri";NA;NA;NA;NA;NA;1;1;47;2008
"2009-11-16";"2009_47";"dri";NA;NA;NA;NA;NA;1;1;47;2009
"2010-11-22";"2010_47";"dri";NA;NA;NA;NA;NA;1;1;47;2010
"2011-11-21";"2011_47";"dri";10;NA;NA;NA;NA;1;1;47;2011
"2012-11-19";"2012_47";"dri";23;NA;NA;NA;NA;1;1;47;2012
"2013-11-18";"2013_47";"dri";13;NA;NA;NA;NA;1;1;47;2013
"2014-11-17";"2014_47";"dri";13;NA;NA;NA;NA;1;1;47;2014
"2015-11-16";"2015_47";"dri";6;NA;NA;NA;NA;1;1;47;2015
"2007-11-26";"2007_48";"dri";NA;NA;NA;NA;NA;1;1;48;2007
"2008-11-24";"2008_48";"dri";NA;NA;NA;NA;NA;1;1;48;2008
"2009-11-23";"2009_48";"dri";NA;NA;NA;NA;NA;1;1;48;2009
"2010-11-29";"2010_48";"dri";NA;NA;NA;NA;NA;1;1;48;2010
"2011-11-28";"2011_48";"dri";9;NA;NA;NA;NA;1;1;48;2011
"2012-11-26";"2012_48";"dri";17;NA;NA;NA;NA;1;1;48;2012
"2013-11-25";"2013_48";"dri";13;NA;NA;NA;NA;1;1;48;2013
"2014-11-24";"2014_48";"dri";8;NA;NA;NA;NA;1;1;48;2014
"2015-11-23";"2015_48";"dri";15;NA;NA;NA;NA;1;1;48;2015
"2007-12-03";"2007_49";"dri";NA;NA;NA;NA;NA;1;1;49;2007
"2008-12-01";"2008_49";"dri";NA;NA;NA;NA;NA;1;1;49;2008
"2009-11-30";"2009_49";"dri";NA;NA;NA;NA;NA;1;1;49;2009
"2010-12-06";"2010_49";"dri";NA;NA;NA;NA;NA;1;1;49;2010
"2011-12-05";"2011_49";"dri";20;NA;NA;NA;NA;1;1;49;2011
"2012-12-03";"2012_49";"dri";14;NA;NA;NA;NA;1;1;49;2012
"2013-12-02";"2013_49";"dri";8;NA;NA;NA;NA;1;1;49;2013
"2014-12-01";"2014_49";"dri";6;NA;NA;NA;NA;1;1;49;2014
"2015-11-30";"2015_49";"dri";0;NA;NA;NA;NA;1;1;49;2015
"2007-12-10";"2007_50";"dri";NA;NA;NA;NA;NA;1;1;50;2007
"2008-12-08";"2008_50";"dri";NA;NA;NA;NA;NA;1;1;50;2008
"2009-12-07";"2009_50";"dri";NA;NA;NA;NA;NA;1;1;50;2009
"2010-12-13";"2010_50";"dri";NA;NA;NA;NA;NA;1;1;50;2010
"2011-12-12";"2011_50";"dri";15;NA;NA;NA;NA;1;1;50;2011
"2012-12-10";"2012_50";"dri";12;NA;NA;NA;NA;1;1;50;2012
"2013-12-09";"2013_50";"dri";5;NA;NA;NA;NA;1;1;50;2013
"2014-12-08";"2014_50";"dri";6;NA;NA;NA;NA;1;1;50;2014
"2015-12-07";"2015_50";"dri";9;NA;NA;NA;NA;1;1;50;2015
"2007-12-17";"2007_51";"dri";NA;NA;NA;NA;NA;1;1;51;2007
"2008-12-15";"2008_51";"dri";NA;NA;NA;NA;NA;1;1;51;2008
"2009-12-14";"2009_51";"dri";NA;NA;NA;NA;NA;1;1;51;2009
"2010-12-20";"2010_51";"dri";NA;NA;NA;NA;NA;1;1;51;2010
"2011-12-19";"2011_51";"dri";7;NA;NA;NA;NA;1;1;51;2011
"2012-12-17";"2012_51";"dri";16;NA;NA;NA;NA;1;1;51;2012
"2013-12-16";"2013_51";"dri";10;NA;NA;NA;NA;1;1;51;2013
"2014-12-15";"2014_51";"dri";4;NA;NA;NA;NA;1;1;51;2014
"2015-12-14";"2015_51";"dri";9;NA;NA;NA;NA;1;1;51;2015
"2007-12-24";"2007_52";"dri";NA;NA;NA;NA;NA;1;1;52;2007
"2008-12-22";"2008_52";"dri";NA;NA;NA;NA;NA;1;1;52;2008
"2009-12-21";"2009_52";"dri";NA;NA;NA;NA;NA;1;1;52;2009
"2010-12-27";"2010_52";"dri";NA;NA;NA;NA;NA;1;1;52;2010
"2011-12-26";"2011_52";"dri";8;NA;NA;NA;NA;1;1;52;2011
"2012-12-24";"2012_52";"dri";12;NA;NA;NA;NA;1;1;52;2012
"2013-12-23";"2013_52";"dri";4;NA;NA;NA;NA;1;1;52;2013
"2014-12-22";"2014_52";"dri";6;NA;NA;NA;NA;1;1;52;2014
"2015-12-21";"2015_52";"dri";5;NA;NA;NA;NA;1;1;52;2015
"2009-12-28";"2009_53";"dri";NA;NA;NA;NA;NA;1;1;53;2009
"2015-12-28";"2015_53";"dri";10;NA;NA;NA;NA;1;1;53;2015
"2007-12-31";"2008_01";"ejd";NA;NA;1;NA;NA;1;1;1;2008
"2008-12-29";"2009_01";"ejd";0;NA;1;NA;NA;1;1;1;2009
"2010-01-04";"2010_01";"ejd";0;NA;1;NA;NA;1;1;1;2010
"2011-01-03";"2011_01";"ejd";3;NA;1;NA;NA;1;1;1;2011
"2012-01-02";"2012_01";"ejd";1;NA;1;NA;NA;1;1;1;2012
"2012-12-31";"2013_01";"ejd";0;NA;1;NA;NA;1;1;1;2013
"2013-12-30";"2014_01";"ejd";0;NA;1;NA;NA;1;1;1;2014
"2014-12-29";"2015_01";"ejd";NA;NA;1;NA;NA;1;1;1;2015
"2016-01-04";"2016_01";"ejd";1;NA;1;NA;NA;1;1;1;2016
"2008-01-07";"2008_02";"ejd";NA;NA;1;NA;NA;1;1;2;2008
"2009-01-05";"2009_02";"ejd";2;NA;1;NA;NA;1;1;2;2009
"2010-01-11";"2010_02";"ejd";0;NA;1;NA;NA;1;1;2;2010
"2011-01-10";"2011_02";"ejd";0;NA;1;NA;NA;1;1;2;2011
"2012-01-09";"2012_02";"ejd";2;NA;1;NA;NA;1;1;2;2012
"2013-01-07";"2013_02";"ejd";6;NA;1;NA;NA;1;1;2;2013
"2014-01-06";"2014_02";"ejd";2;NA;1;NA;NA;1;1;2;2014
"2015-01-05";"2015_02";"ejd";NA;NA;1;NA;NA;1;1;2;2015
"2016-01-11";"2016_02";"ejd";4;NA;1;NA;NA;1;1;2;2016
"2008-01-14";"2008_03";"ejd";NA;NA;1;NA;NA;1;1;3;2008
"2009-01-12";"2009_03";"ejd";0;NA;1;NA;NA;1;1;3;2009
"2010-01-18";"2010_03";"ejd";0;NA;1;NA;NA;1;1;3;2010
"2011-01-17";"2011_03";"ejd";3;NA;1;NA;NA;1;1;3;2011
"2012-01-16";"2012_03";"ejd";0;NA;1;NA;NA;1;1;3;2012
"2013-01-14";"2013_03";"ejd";2;NA;1;NA;NA;1;1;3;2013
"2014-01-13";"2014_03";"ejd";0;NA;1;NA;NA;1;1;3;2014
"2015-01-12";"2015_03";"ejd";NA;NA;1;NA;NA;1;1;3;2015
"2016-01-18";"2016_03";"ejd";4;NA;1;NA;NA;1;1;3;2016
"2008-01-21";"2008_04";"ejd";NA;NA;1;NA;NA;1;1;4;2008
"2009-01-19";"2009_04";"ejd";1;NA;1;NA;NA;1;1;4;2009
"2010-01-25";"2010_04";"ejd";3;NA;1;NA;NA;1;1;4;2010
"2011-01-24";"2011_04";"ejd";3;NA;1;NA;NA;1;1;4;2011
"2012-01-23";"2012_04";"ejd";1;NA;1;NA;NA;1;1;4;2012
"2013-01-21";"2013_04";"ejd";4;NA;1;NA;NA;1;1;4;2013
"2014-01-20";"2014_04";"ejd";3;NA;1;NA;NA;1;1;4;2014
"2015-01-19";"2015_04";"ejd";1;NA;1;NA;NA;1;1;4;2015
"2016-01-25";"2016_04";"ejd";4;NA;1;NA;NA;1;1;4;2016
"2008-01-28";"2008_05";"ejd";0;NA;1;NA;NA;1;1;5;2008
"2009-01-26";"2009_05";"ejd";3;NA;1;NA;NA;1;1;5;2009
"2010-02-01";"2010_05";"ejd";3;NA;1;NA;NA;1;1;5;2010
"2011-01-31";"2011_05";"ejd";6;NA;1;NA;NA;1;1;5;2011
"2012-01-30";"2012_05";"ejd";4;NA;1;NA;NA;1;1;5;2012
"2013-01-28";"2013_05";"ejd";3;NA;1;NA;NA;1;1;5;2013
"2014-01-27";"2014_05";"ejd";4;NA;1;NA;NA;1;1;5;2014
"2015-01-26";"2015_05";"ejd";0;NA;1;NA;NA;1;1;5;2015
"2016-02-01";"2016_05";"ejd";3;NA;1;NA;NA;1;1;5;2016
"2008-02-04";"2008_06";"ejd";1;NA;1;NA;NA;1;1;6;2008
"2009-02-02";"2009_06";"ejd";0;NA;1;NA;NA;1;1;6;2009
"2010-02-08";"2010_06";"ejd";4;NA;1;NA;NA;1;1;6;2010
"2011-02-07";"2011_06";"ejd";4;NA;1;NA;NA;1;1;6;2011
"2012-02-06";"2012_06";"ejd";3;NA;1;NA;NA;1;1;6;2012
"2013-02-04";"2013_06";"ejd";6;NA;1;NA;NA;1;1;6;2013
"2014-02-03";"2014_06";"ejd";1;NA;1;NA;NA;1;1;6;2014
"2015-02-02";"2015_06";"ejd";0;NA;1;NA;NA;1;1;6;2015
"2016-02-08";"2016_06";"ejd";0;NA;1;NA;NA;1;1;6;2016
"2008-02-11";"2008_07";"ejd";1;NA;1;NA;NA;1;1;7;2008
"2009-02-09";"2009_07";"ejd";0;NA;1;NA;NA;1;1;7;2009
"2010-02-15";"2010_07";"ejd";0;NA;1;NA;NA;1;1;7;2010
"2011-02-14";"2011_07";"ejd";3;NA;1;NA;NA;1;1;7;2011
"2012-02-13";"2012_07";"ejd";4;NA;1;NA;NA;1;1;7;2012
"2013-02-11";"2013_07";"ejd";6;NA;1;NA;NA;1;1;7;2013
"2014-02-10";"2014_07";"ejd";6;NA;1;NA;NA;1;1;7;2014
"2015-02-09";"2015_07";"ejd";2;NA;1;NA;NA;1;1;7;2015
"2016-02-15";"2016_07";"ejd";0;NA;1;NA;NA;1;1;7;2016
"2008-02-18";"2008_08";"ejd";3;NA;1;NA;NA;1;1;8;2008
"2009-02-16";"2009_08";"ejd";1;NA;1;NA;NA;1;1;8;2009
"2010-02-22";"2010_08";"ejd";2;NA;1;NA;NA;1;1;8;2010
"2011-02-21";"2011_08";"ejd";0;NA;1;NA;NA;1;1;8;2011
"2012-02-20";"2012_08";"ejd";5;NA;1;NA;NA;1;1;8;2012
"2013-02-18";"2013_08";"ejd";3;NA;1;NA;NA;1;1;8;2013
