"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
2015-08-10;"2015_33";8.00544;17.84087036;0.08835429;4.2765922;1.8252566;0;1.54484326;0;2.8019697;0.08661634;21.06712404;3.5185618;3.4642451;2.7216908;2.45688686;0.80743866;0;0;0;0;1.54484326;4.25118759;0;9.2636761;14.8899695;0;2.58430219;16.8693194;10.51930962;0;10.0780822;0;34.7915104;1.54484326
2015-08-03;"2015_32";0;18.050415;2.923483;5.0727383;1.70626853;0;2.9465218;1.063361;0.4883538;2.032365;0;11.571054;0;0.3372664;0.4000187;0.02055401;1.014699;0;0.9157547;0.03480082;2.9465218;0.404531;0;8.446657;7.1426658;0;1.244799;8.221917;44.926912;1.864268;0;0;24.086896;2.9465218
2015-07-27;"2015_31";10.8447693;40.43093695;19.21799;17.57098;7.230184;0;11.86158;1.581329;0.658518;9.157064;1.3442657;23.90366;5.18334223;0.5791704;0.02185398;0.7770714;1.249908;0;0.1244036;0.2338898;11.86158;0.27923489;0.44306228;27.1684;15.78019;0;19.36191;18.1934145;55.56829879;8.119703;13.1345641;1.2879263;71.44931363;11.86158
2015-07-20;"2015_30";1.318609;24.5645816;0;5.4956323;1.119086;0;1.7507701;0;1.4825593;0.07665466;10.27525203;9.34227213;0.22165129;1.3986312;1.24168967;0.38599557;0;0;0;0;1.7507701;2.45183574;0;11.23365699;45.573198;0;1.11623651;69.0066168;13.092218;0;1.5886029;0;50.3603568;1.7507701
2015-07-13;"2015_29";3.15078;31.292927;0.08154734;8.0705737;4.9868735;0;4.1015066;0;4.4473462;1.2791834;1.64449995;22.04534927;1.444686;2.8215004;3.18906828;0.86487004;0.06136888;0;0;0;4.1015066;8.4317188;0;17.2219437;66.78811;0;1.99828678;60.0538255;78.8967096;1.02023579;3.954175;0;46.7022927;4.1015066
2015-07-06;"2015_28";75.96477551;11.1180864;0.10391182;2.3739205;0.1434659;0;0.7473439;0;0.8605251;0.02776567;0.13733279;10.59984798;28.52419639;8.932136;0.9848841;0.3875596;0;0;0;0;0.7473439;0.77245495;0;4.915906;44.080308;0;2.4790745;102.3213778;20.243485;0;103.82428248;0;18.681403;0.7473439
2015-06-29;"2015_27";15.2208893;37.5554151;0.03229807;8.95650491;4.900256;0;3.46536442;0;3.8400661;0.32002296;1.988983;17.736323;5.5992099;2.91030051;2.26868119;0.6498483;0;0;0;0;3.46536442;8.23090753;0;18.7128394;22.9210134;0;0.6859069;35.713797;67.6391077;0;18.4471487;0;63.2809503;3.46536442
2015-06-22;"2015_26";0.079996;38.646214;0.04086894;11.505261;1.5634971;0;4.77624113;0;2.0921582;1.47634994;0.03967471;6.89432233;0;1.5286995;2.1898049;0.7705542;0.05480839;0;0;0;4.77624113;2.1475677;0;23.6730666;28.1907937;0;0.6872383;35.7323106;20.173726;1.2004184;0.09906878;0;77.04849236;4.77624113
2015-06-15;"2015_25";4.4023801;39.9672024;0;10.7514903;0.3831846;0;3.91365269;0;1.5583386;0.17050411;0.7777204;4.1476929;1.804343;2.0119592;1.6859658;0.36494145;0;0;0;0;3.91365269;1.6105164;0;21.8843861;16.2248051;0;0.216062;9.1293466;57.1621482;0;5.5343237;0;72.267502;3.91365269
2015-06-08;"2015_24";77.00656271;7.79908454;0.27529507;0.8594551;0.1235705;0;0.2635978;0;0.1930782;0.1098627;0.2408604;11.516805;30.310557;12.8345236;0.1993008;0;0;0;0;0;0.2635978;0.1962017;0;1.53191525;36.561912;0;6.757473;71.6639797;34.2248844;0.0925666;104.2186485;0;8.0939458;0.2635978
2015-06-01;"2015_23";19.11173539;74.3407869;3.94831762;15.816372;5.19670191;0;5.68895618;0.3088059;11.952853;0.47188584;0.15398473;53.209705;8.58035987;12.7833649;11.7600664;4.29379166;0.09797954;0;0.02483915;0;5.68895618;14.4374975;0;36.6200671;37.800901;0;2.9220596;21.632333;164.193611;0.08669137;24.90972924;0;121.97931;5.68895618
2015-05-25;"2015_22";3.2423167;37.5369036;0.08620974;9.859048;2.8811074;0;3.0726934;0;12.23848;0.1505756;0.09467015;7.5342465;1.450472;12.088272;11.148206;3.770541;0;0;0;0;3.0726934;19.104758;0;21.208327;29.2582995;0;1.9467905;57.51286;36.2112162;0;3.9784189;0;72.7966271;3.0726934
2015-05-18;"2015_21";41.1115314;37.709737;0.07420661;8.11893698;0.02440431;0;2.4029129;0;4.2146866;0.04552858;0.05346573;4.96605339;16.3459573;9.4356798;6.4971746;2.599074;0;0;0;0;2.4029129;5.54480367;0;18.2478602;22.44158662;0;1.925072;34.9044179;19.3584632;0;55.7253086;0;75.309285;2.4029129
