code,deb_sem,abon,abv,abz,ahh,ajb,ambl,ants,atb,bel,bela,bhk,boe,bos,cda,die,diri,dona,dri,ejd,far,fito,fns,iho,mae,mand,mdv,mhj,mia,miad,mjr,mnj,mnld,mora,mrb,mrg,mrt,mtn,nsb,samp,sbv,snam,stm,tanb,tdd,tgr,tlr,toa,tomp,tsar,tsim,tsl,velo,vink,vola
2011_08,15026,,2,6,2,0,,,13,9,,8,7,,3,18,,,,0,3,,3,0,22,,15,2,0,,4,18,,,,13,14,2,19,,4,,0,,8,3,26,4,,,,5,,,
2011_07,15019,,13,3,10,0,,,5,7,,19,1,,1,23,,,,3,8,,4,1,21,,17,5,1,,4,10,,,,10,8,6,6,,6,,0,,16,2,29,2,,,,2,,,
2011_06,15012,,4,4,0,2,,,7,8,,14,5,,3,25,,,,4,7,,4,5,27,,11,2,1,,6,12,,,,18,3,3,23,,14,,0,,13,3,31,9,,,,9,,,
2011_05,15005,,4,3,5,1,,,3,10,,13,4,,10,31,,,,6,11,,5,2,15,,22,6,4,,2,20,,,,10,2,5,25,,2,,1,,17,3,25,9,,,,5,,,
2011_04,14998,,9,3,11,0,,,16,14,,3,9,,7,20,,,,3,7,,5,7,28,,13,3,1,,6,21,,,,11,3,0,38,,3,,0,,15,6,28,5,,,,2,,,
2011_03,14991,,9,7,11,2,,,15,4,,13,2,,4,34,,,,3,7,,3,12,22,,7,3,4,,6,30,,,,15,9,4,48,,5,,1,,16,2,26,5,,,,6,,,
2011_02,14984,,4,4,4,1,,,14,9,,12,7,,4,19,,,,0,4,,6,8,35,,23,11,4,,3,39,,,,10,20,1,42,,6,,0,,13,9,25,8,,,,2,,,
2011_01,14977,,3,8,11,2,,,8,7,,13,10,,4,35,,,,3,4,,9,5,29,,13,9,11,,3,25,,,,17,3,4,41,,5,,0,,11,2,22,3,,,,13,,,
2010_52,14970,,2,5,10,0,,,11,9,,21,10,,5,33,,,,6,7,,4,4,36,,4,9,13,,2,34,,,,18,10,2,40,,3,,0,,8,3,15,5,,,,12,,,
2010_51,14963,,3,1,11,1,,,6,2,,20,11,,6,24,,,,0,8,,1,7,30,,10,10,7,,4,24,,,,6,6,5,38,,3,,0,,14,5,17,7,,,,3,,,
2010_50,14956,,3,3,10,3,,,8,8,,18,10,,5,33,,,,2,11,,2,4,17,,5,4,3,,5,12,,,,14,4,2,28,,2,,0,,12,7,18,4,,,,19,,,
2010_49,14949,,,2,2,1,,,14,9,,24,8,,10,23,,,,0,6,,2,0,19,,3,6,3,,4,19,,,,18,5,5,15,,0,,0,,11,0,21,7,,,,11,,,
2010_48,14942,,,2,18,1,,,16,7,,8,5,,7,13,,,,0,8,,2,1,33,,4,5,2,,2,15,,,,15,12,7,20,,0,,0,,12,5,17,6,,,,21,,,
2010_47,14935,,6,4,1,2,,,15,0,,25,8,,13,17,,,,0,9,,2,3,17,,13,4,8,,4,24,,,,11,0,5,19,,2,,0,,14,6,13,6,,,,16,,,
2010_46,14928,,0,2,1,1,,,20,0,,11,9,,9,19,,,,0,9,,4,3,22,,6,2,3,,3,15,,,,14,0,5,22,,0,,0,,14,1,14,6,,,,0,,,
2010_45,14921,,3,2,0,5,,,19,12,,11,8,,10,19,,,,0,7,,2,0,18,,3,3,5,,4,10,,,,19,7,4,24,,2,,0,,22,3,18,3,,,,9,,,
2010_44,14914,,3,2,1,1,,,13,9,,8,5,,12,9,,,,0,6,,1,2,22,,8,6,1,,6,10,,,,13,1,3,7,,1,,2,,9,4,7,6,,,,11,,,
2010_43,14907,,2,4,0,2,,,9,12,,14,7,,7,16,,,,0,5,,4,5,24,,17,4,1,,7,9,,,,15,4,6,24,,1,,0,,6,0,8,5,,,,5,,,
2010_42,14900,,1,1,0,0,,,13,7,,17,7,,11,19,,,,0,7,,7,2,15,,9,2,2,,6,6,,,,16,11,2,21,,1,,0,,3,2,10,5,,,,11,,,
2010_41,14893,,1,3,2,3,,,23,7,,20,11,,15,22,,,,0,7,,4,2,26,,7,5,0,,4,4,,,,15,5,4,11,,0,,0,,4,2,12,7,,,,12,,,
2010_40,14886,,1,8,5,0,,,18,,,21,8,,5,20,,,,0,3,,2,3,13,,11,6,1,,4,11,,,,10,16,4,13,,6,,0,,9,2,14,2,,,,12,,,
2010_39,14879,,5,2,2,0,,,10,,,19,7,,12,12,,,,0,3,,3,7,20,,14,6,4,,2,5,,,,13,3,5,12,,2,,0,,8,4,10,0,,,,13,,,
2010_38,14872,,3,1,2,0,,,9,,,20,14,,5,21,,,,0,6,,0,2,29,,5,6,5,,4,11,,,,9,2,8,12,,7,,2,,5,2,9,7,,,,2,,,
2010_37,14865,,3,4,6,0,,,12,,,10,5,,7,14,,,,0,5,,1,3,23,,9,6,0,,1,13,,,,9,1,5,4,,7,,1,,1,1,6,1,,,,7,,,
2010_36,14858,,1,0,4,0,,,6,,,16,8,,6,18,,,,1,3,,1,0,18,,8,12,0,,1,4,,,,12,4,2,19,,6,,0,,9,1,12,2,,,,8,,,
2010_35,14851,,3,4,2,0,,,5,,,11,2,,2,11,,,,0,4,,3,2,13,,5,8,5,,0,16,,,,7,2,6,12,,17,,0,,9,4,12,3,,,,7,,,
2010_34,14844,,3,1,4,1,,,4,,,15,,,6,10,,,,0,7,,1,1,12,,2,8,1,,1,12,,,,7,,2,19,,1,,0,,8,4,10,0,,,,6,,,
2010_33,14837,,2,9,0,2,,,8,,,9,6,,2,24,,,,2,13,,1,3,22,,0,7,5,,3,18,,,,8,,8,22,,14,,0,,5,1,13,1,,,,2,,,
2010_32,14830,,4,5,3,0,,,2,,,19,,,3,19,,,,0,1,,1,5,23,,0,6,2,,2,15,,,,7,,3,15,,16,,,,10,2,12,2,,,,4,,,
2010_31,14823,,2,5,6,0,,,6,,,9,,,2,20,,,,0,17,,1,3,22,,4,8,4,,3,13,,,,14,,2,14,,5,,0,,9,2,18,1,,,,11,,,
2010_30,14816,,2,0,2,1,,,5,,,11,3,,6,34,,,,1,15,,1,2,19,,6,7,4,,3,21,,,,16,,6,18,,5,,0,,13,3,5,6,,,,9,,,
2010_29,14809,,1,1,4,,,,1,,,14,4,,4,43,,,,0,21,,1,3,12,,7,8,1,,1,23,,,,25,,5,16,,3,,0,,8,9,17,7,,,,9,,,
2010_28,14802,,2,0,6,,,,7,,,11,0,,6,33,,,,2,15,,0,1,14,,11,2,7,,1,27,,,,12,,,24,,5,,,,22,5,9,3,,,,3,,,
2010_27,14795,,0,3,0,,,,4,,,15,,,2,18,,,,0,3,,2,4,20,,25,8,4,,0,44,,,,17,,,24,,3,,0,,22,0,17,2,,,,4,,,
2010_26,14788,,2,3,2,,,,10,,,24,,,2,21,,,,3,6,,6,0,28,,24,10,3,,1,49,,,,24,,,21,,2,,0,,41,0,15,6,,,,2,,,
2010_25,14781,,3,0,0,,,,7,,,15,,,6,18,,,,1,0,,4,7,21,,26,12,7,,3,39,,,,26,,,16,,4,,,,20,0,26,3,,,,14,,,
2010_24,14774,,,6,2,,,,9,,,18,,,7,17,,,,1,1,,4,6,24,,31,7,8,,0,42,,,,23,,,22,,0,,,,44,1,26,10,,,,9,,,
2010_23,14767,,6,8,4,,,,12,,,19,,,5,14,,,,0,7,,4,6,14,,23,5,4,,3,27,,,,16,,,23,,0,,,,27,1,15,12,,,,9,,,
2010_22,14760,,4,8,1,,,,8,,,32,,,11,3,,,,1,5,,5,6,24,,17,5,9,,3,15,,,,36,,,22,,1,,,,29,3,22,9,,,,31,,,
2010_21,14753,,0,,2,,,,8,,,27,,,9,13,,,,0,15,,5,2,21,,12,4,7,,5,23,,,,13,,,14,,1,,0,,31,2,8,2,,,,7,,,
2010_20,14746,,3,11,1,,,,14,,,11,,,17,21,,,,0,14,,3,4,27,,13,4,9,,4,24,,,,10,,,19,,3,,,,22,11,15,7,,,,20,,,
2010_19,14739,,0,5,0,,,,10,,,20,,,8,13,,,,0,6,,6,1,23,,8,5,4,,5,19,,,,14,,,8,,0,,,,9,5,7,4,,,,10,,,
2010_18,14732,,0,4,2,,,,8,,,34,,,7,21,,,,0,3,,0,3,56,,12,5,0,,6,36,,,,14,,,31,,1,,,,12,2,15,2,,,,8,,,
2010_17,14725,,2,2,2,,,,20,,,31,,,24,19,,,,0,9,,5,1,36,,8,3,,,7,31,,,,14,,,22,,1,,0,,12,5,19,6,,,,2,,,
2010_16,14718,,1,2,0,,,,9,,,34,,,11,13,,,,0,3,,6,0,37,,14,8,,,8,41,,,,12,,,19,,3,,0,,14,5,12,3,,,,13,,,
2010_15,14711,,3,0,0,,,,9,,,23,,,4,10,,,,1,7,,4,0,29,,8,6,,,6,18,,,,12,,,23,,0,,0,,13,1,10,1,,,,16,,,
2010_14,14704,,3,0,0,,,,12,,,23,,,4,7,,,,3,6,,6,0,15,,12,4,,,2,12,,,,10,,,22,,5,,0,,10,3,13,1,,,,22,,,
2010_13,14697,,2,0,1,,,,12,,,27,,,4,4,,,,0,2,,3,1,19,,8,6,,,7,8,,,,4,,,22,,4,,0,,10,8,14,0,,,,8,,,
2010_12,14690,,9,,0,,,,10,,,24,,,6,,,,,1,10,,7,0,13,,6,1,,,4,18,,,,,,,29,,4,,0,,11,2,15,2,,,,8,,,
2010_11,14683,,3,,1,,,,8,,,39,,,7,10,,,,1,5,,3,1,26,,8,3,,,13,8,,,,3,,,14,,12,,,,9,3,15,2,,,,22,,,
2010_10,14676,,2,,0,,,,10,,,25,,,7,18,,,,0,0,,7,0,30,,12,4,,,1,4,,,,6,,,14,,4,,0,,18,4,12,3,,,,14,,,
2010_09,14669,,3,3,2,,,,5,,,26,,,11,23,,,,1,8,,11,0,25,,14,4,,,3,20,,,,5,,,23,,11,,0,,5,9,28,2,,,,2,,,
2010_08,14662,,2,,3,,,,3,,,15,,,9,24,,,,2,8,,8,,19,,14,4,,,7,27,,,,2,,,21,,7,,,,16,2,21,1,,,,6,,,
2010_07,14655,,0,,2,,,,15,,,25,,,13,39,,,,0,6,,14,2,36,,12,9,,,2,12,,,,7,,,16,,5,,,,15,2,13,3,,,,16,,,
2010_06,14648,,5,,1,,,,12,,,32,,,10,56,,,,4,12,,9,1,50,,19,9,,,4,,,,,8,,,16,,2,,,,17,3,13,8,,,,15,,,
2010_05,14641,,1,0,0,,,,13,,,27,,,5,45,,,,3,3,,3,0,39,,13,14,,,5,,,,,12,,,15,,15,,,,13,3,12,8,,,,12,,,
2010_04,14634,,2,6,0,,,,15,,,26,,,10,32,,,,3,6,,3,1,46,,11,10,,,4,,,,,16,,,15,,16,,,,6,4,16,7,,,,21,,,
2010_03,14627,,2,4,0,,,,11,,,28,,,1,34,,,,0,6,,1,6,34,,7,9,,,2,,,,,11,,,15,,18,,,,0,1,7,13,,,,16,,,
2010_02,14620,,0,16,0,,,,12,,,27,,,13,4,,,,0,14,,3,5,35,,5,7,,,2,,,,,14,,,14,,17,,,,9,5,16,5,,,,13,,,
2010_01,14613,,0,8,0,,,,9,,,64,,,4,30,,,,0,7,,10,6,35,,12,8,,,4,,,,,15,,,22,,24,,,,13,5,15,13,,,,26,,,
2009_53,14606,,0,6,0,,,,12,,,25,,,2,12,,,,3,9,,1,2,23,,11,4,,,10,,,,,20,,,6,,2,,,,17,2,13,4,,,,10,,,
2009_52,14599,,0,4,0,,,,6,,,24,,,4,21,,,,0,14,,4,6,15,,5,6,,,2,,,,,13,,,27,,11,,,,12,0,5,2,,,,13,,,
2009_51,14592,,3,8,0,,,,7,,,51,,,13,33,,,,0,8,,4,10,19,,6,6,,,7,,,,,16,,,38,,3,,,,8,7,15,4,,,,12,,,
2009_50,14585,,2,19,0,,,,34,,,24,,,6,25,,,,0,10,,5,6,22,,9,7,,,6,,,,,23,,,23,,24,,,,11,9,16,11,,,,8,,,
2009_49,14578,,4,3,0,,,,12,,,41,,,8,21,,,,0,6,,7,10,27,,7,8,,,7,,,,,17,,,24,,14,,,,11,21,11,13,,,,7,,,
2009_48,14571,,3,11,0,,,,29,,,31,,,9,11,,,,0,9,,3,8,11,,9,7,,,6,,,,,18,,,48,,15,,,,13,6,15,16,,,,8,,,
2009_47,14564,,5,12,0,,,,28,,,24,,,24,22,,,,0,8,,3,9,8,,5,9,,,7,,,,,32,,,34,,5,,,,20,8,9,16,,,,3,,,
2009_46,14557,,0,15,0,,,,28,,,37,,,20,24,,,,0,7,,5,4,7,,2,6,,,12,,,,,22,,,25,,3,,,,17,3,8,22,,,,17,,,
2009_45,14550,,0,9,0,,,,16,,,26,,,19,28,,,,1,10,,4,4,14,,3,9,,,8,,,,,24,,,12,,10,,,,18,5,9,12,,,,17,,,
2009_44,14543,,1,14,0,,,,12,,,45,,,20,21,,,,2,3,,6,3,18,,2,11,,,3,,,,,18,,,21,,5,,,,14,4,14,10,,,,2,,,
2009_43,14536,,2,8,0,,,,27,,,35,,,10,15,,,,0,4,,3,6,20,,6,8,,,3,,,,,24,,,20,,6,,,,16,2,8,5,,,,14,,,
2009_42,14529,,0,15,0,,,,12,,,56,,,7,33,,,,0,1,,2,7,23,,12,12,,,3,,,,,20,,,13,,11,,,,18,2,13,5,,,,8,,,
2009_41,14522,,0,2,0,,,,19,,,42,,,5,20,,,,1,0,,7,4,23,,6,14,,,7,,,,,13,,,13,,11,,,,11,6,14,8,,,,13,,,
2009_40,14515,,0,5,0,,,,14,,,37,,,6,24,,,,1,0,,3,5,20,,5,7,,,7,,,,,11,,,23,,12,,,,10,0,5,3,,,,11,,,
2009_39,14508,,2,9,0,,,,5,,,25,,,5,15,,,,0,0,,2,5,24,,16,8,,,9,,,,,3,,,14,,6,,,,11,2,13,11,,,,8,,,
2009_38,14501,,0,7,0,,,,3,,,12,,,2,21,,,,0,3,,3,4,24,,11,4,,,3,,,,,10,,,10,,7,,,,5,1,7,3,,,,8,,,
2009_37,14494,,1,6,0,,,,19,,,7,,,4,18,,,,0,3,,3,2,18,,18,12,,,3,,,,,19,,,6,,6,,,,9,0,12,1,,,,0,,,
2009_36,14487,,6,11,0,,,,8,,,7,,,4,31,,,,0,1,,5,3,17,,9,8,,,5,,,,,7,,,5,,15,,,,11,4,4,4,,,,8,,,
2009_35,14480,,1,13,0,,,,8,,,11,,,3,32,,,,0,0,,4,5,17,,15,4,,,2,,,,,4,,,21,,11,,,,11,2,6,7,,,,6,,,
2009_34,14473,,2,8,0,,,,5,,,17,,,0,40,,,,0,2,,4,2,9,,5,4,,,5,,,,,5,,,20,,12,,,,5,3,4,3,,,,3,,,
2009_33,14466,,2,9,0,,,,7,,,22,,,0,24,,,,0,2,,2,4,15,,8,4,,,2,,,,,11,,,2,,15,,,,16,6,9,1,,,,6,,,
2009_32,14459,,1,7,0,,,,7,,,9,,,3,35,,,,4,0,,7,1,13,,1,5,,,1,,,,,13,,,7,,25,,,,14,3,14,5,,,,4,,,
2009_31,14452,,2,9,0,,,,7,,,13,,,10,31,,,,0,5,,2,2,17,,1,12,,,4,,,,,13,,,7,,30,,,,8,2,7,3,,,,4,,,
2009_30,14445,,2,14,1,,,,4,,,11,,,8,25,,,,0,0,,1,5,8,,7,5,,,3,,,,,10,,,14,,19,,,,14,1,7,2,,,,5,,,
2009_29,14438,,0,10,0,,,,3,,,34,,,7,20,,,,1,7,,3,2,8,,3,10,,,7,,,,,13,,,4,,6,,,,9,5,10,9,,,,5,,,
2009_28,14431,,4,13,0,,,,5,,,21,,,3,24,,,,1,30,,1,5,13,,3,9,,,4,,,,,9,,,0,,1,,,,5,4,7,4,,,,4,,,
2009_27,14424,,0,17,0,,,,5,,,32,,,6,10,,,,0,30,,3,7,23,,5,6,,,4,,,,,23,,,12,,13,,,,9,7,3,6,,,,4,,,
2009_26,14417,,0,12,0,,,,3,,,36,,,9,9,,,,0,14,,3,3,10,,4,9,,,5,,,,,12,,,5,,3,,,,5,3,5,0,,,,1,,,
2009_25,14410,,4,15,0,,,,7,,,47,,,7,15,,,,0,9,,2,13,19,,3,16,,,8,,,,,29,,,15,,11,,,,11,4,11,2,,,,15,,,
2009_24,14403,,7,11,0,,,,9,,,49,,,4,20,,,,1,2,,6,6,21,,11,11,,,3,,,,,34,,,18,,10,,,,12,4,12,10,,,,11,,,
2009_23,14396,,7,7,0,,,,10,,,39,,,6,7,,,,0,1,,8,6,16,,4,4,,,4,,,,,26,,,14,,8,,,,28,8,9,6,,,,16,,,
2009_22,14389,,,13,0,,,,9,,,39,,,1,17,,,,0,1,,6,0,20,,10,10,,,6,,,,,20,,,,,10,,,,41,5,14,9,,,,21,,,
2009_21,14382,,,6,0,,,,7,,,19,,,4,8,,,,1,1,,2,2,17,,1,4,,,6,,,,,30,,,,,12,,,,9,7,11,2,,,,19,,,
2009_20,14375,,,9,0,,,,6,,,30,,,4,10,,,,0,3,,8,1,23,,1,5,,,8,,,,,24,,,,,9,,,,23,16,14,8,,,,30,,,
2009_19,14368,,,,0,,,,11,,,38,,,12,16,,,,3,5,,5,4,26,,0,3,,,9,,,,,35,,,,,7,,,,7,7,56,9,,,,31,,,
2009_18,14361,,,,0,,,,4,,,26,,,13,17,,,,0,0,,2,2,17,,1,6,,,9,,,,,21,,,,,9,,,,2,8,82,0,,,,4,,,
2009_17,14354,,,,0,,,,5,,,25,,,15,20,,,,3,1,,2,3,20,,9,8,,,4,,,,,20,,,,,16,,,,6,4,21,6,,,,,,,
2009_16,14347,,,,0,,,,9,,,26,,,7,7,,,,0,4,,7,3,11,,6,4,,,7,,,,,7,,,,,10,,,,6,4,11,3,,,,1,,,
2009_15,14340,,,,0,,,,2,,,19,,,6,16,,,,2,5,,3,3,6,,67,,,,4,,,,,9,,,,,4,,,,3,3,13,5,,,,8,,,
2009_14,14333,,,,0,,,,10,,,22,,,2,12,,,,1,6,,2,2,11,,55,,,,7,,,,,6,,,,,11,,,,5,8,17,6,,,,5,,,
2009_13,14326,,,,0,,,,7,,,23,,,,10,,,,0,5,,5,1,7,,6,,,,3,,,,,11,,,,,6,,,,7,3,3,7,,,,8,,,
2009_12,14319,,,,0,,,,7,,,30,,,,11,,,,0,6,,5,5,11,,6,,,,5,,,,,13,,,,,7,,,,6,13,15,9,,,,1,,,
2009_11,14312,,,,0,,,,5,,,30,,,,8,,,,4,11,,5,2,15,,6,,,,5,,,,,15,,,,,9,,,,4,10,17,12,,,,2,,,
2009_10,14305,,,,0,,,,9,,,13,,,,11,,,,0,3,,6,1,6,,17,,,,5,,,,,17,,,,,8,,,,4,9,13,4,,,,3,,,
2009_09,14298,,,,0,,,,6,,,25,,,,15,,,,0,11,,7,6,7,,32,,,,6,,,,,20,,,,,7,,,,12,11,24,10,,,,5,,,
2009_08,14291,,,,3,,,,4,,,33,,,,19,,,,1,5,,5,2,7,,30,,,,4,,,,,20,,,,,8,,,,4,14,15,7,,,,4,,,
2009_07,14284,,,,0,,,,10,,,27,,,,22,,,,0,9,,7,1,8,,29,,,,3,,,,,12,,,,,11,,,,3,10,14,8,,,,3,,,
2009_06,14277,,,,0,,,,14,,,27,,,,16,,,,0,6,,6,5,6,,38,,,,4,,,,,12,,,,,7,,,,7,14,24,9,,,,,,,
2009_05,14270,,,,0,,,,5,,,23,,,,37,,,,3,7,,2,3,26,,19,,,,,,,,,18,,,,,1,,,,12,6,13,5,,,,,,,
2009_04,14263,,,,0,,,,8,,,,,,,46,,,,1,12,,2,3,8,,5,,,,,,,,,13,,,,,5,,,,17,10,11,4,,,,,,,
2009_03,14256,,,,0,,,,12,,,,,,,82,,,,0,12,,3,2,11,,13,,,,,,,,,18,,,,,,,,,8,13,13,10,,,,,,,
2009_02,14249,,,,0,,,,13,,,,,,,31,,,,2,8,,4,6,7,,9,,,,,,,,,22,,,,,,,,,11,16,21,6,,,,,,,
2009_01,14242,,,,0,,,,5,,,,,,,18,,,,0,3,,2,3,13,,3,,,,,,,,,6,,,,,,,,,7,6,14,5,,,,,,,
2008_52,14235,,,,0,,,,5,,,,,,,8,,,,0,8,,7,12,20,,5,,,,,,,,,7,,,,,,,,,11,16,18,5,,,,,,,
2008_51,14228,,,,0,,,,15,,,,,,,9,,,,6,3,,4,11,17,,2,,,,,,,,,11,,,,,,,,,5,14,18,9,,,,,,,
2008_50,14221,,,,1,,,,15,,,,,,,14,,,,1,1,,10,16,13,,5,,,,,,,,,14,,,,,,,,,4,10,7,12,,,,,,,
2008_49,14214,,,,0,,,,15,,,,,,,14,,,,0,7,,2,22,15,,5,,,,,,,,,22,,,,,,,,,6,13,15,5,,,,,,,
2008_48,14207,,,,0,,,,17,,,,,,,29,,,,2,7,,9,20,25,,6,,,,,,,,,19,,,,,,,,,9,7,11,5,,,,,,,
2008_47,14200,,,,0,,,,11,,,,,,,21,,,,3,5,,3,18,18,,3,16,,,,,,,,16,,,,,,,,,8,3,19,18,,,,,,,
2008_46,14193,,,,0,,,,13,,,,,,,10,,,,6,7,,8,7,28,,12,17,,,,,,,,16,,,,,,,,,5,7,20,7,,,,,,,
2008_45,14186,,,,0,,,,15,,,,,,,14,,,,0,6,,8,2,22,,3,20,,,,,,,,27,,,,,,,,,4,7,25,9,,,,,,,
2008_44,14179,,,,0,,,,11,,,,,,,11,,,,0,2,,8,5,21,,9,11,,,,,,,,14,,,,,,,,,4,8,15,5,,,,,,,
2008_43,14172,,,,0,,,,21,,,,,,,6,,,,1,1,,4,2,17,,4,15,,,,,,,,28,,,,,,,,,3,9,19,5,,,,,,,
2008_42,14165,,,,0,,,,27,,,,,,,6,,,,0,1,,9,3,20,,7,21,,,,,,,,13,,,,,,,,,15,6,10,6,,,,,,,
2008_41,14158,,,,0,,,,45,,,,,,,4,,,,0,7,,5,7,23,,0,21,,,,,,,,19,,,,,,,,,4,9,14,13,,,,,,,
2008_40,14151,,,,0,,,,17,,,,,,,7,,,,0,4,,2,1,15,,5,14,,,,,,,,15,,,,,,,,,11,10,10,4,,,,,,,
2008_39,14144,,,,0,,,,28,,,,,,,10,,,,0,4,,3,3,18,,4,18,,,,,,,,18,,,,,,,,,10,11,14,7,,,,,,,
2008_38,14137,,,,0,,,,14,,,,,,,4,,,,0,9,,3,10,18,,10,15,,,,,,,,18,,,,,,,,,11,8,10,4,,,,,,,
2008_37,14130,,,,0,,,,19,,,,,,,0,,,,0,8,,6,3,11,,5,19,,,,,,,,17,,,,,,,,,3,6,22,1,,,,,,,
2008_36,14123,,,,0,,,,,,,,,,,3,,,,0,19,,5,8,11,,11,12,,,,,,,,13,,,,,,,,,1,4,10,5,,,,,,,
2008_35,14116,,,,0,,,,,,,,,,,1,,,,0,12,,6,6,2,,3,14,,,,,,,,11,,,,,,,,,8,5,10,2,,,,,,,
2008_34,14109,,,,0,,,,,,,,,,,0,,,,0,12,,4,7,3,,9,25,,,,,,,,22,,,,,,,,,10,5,12,3,,,,,,,
2008_33,14102,,,,0,,,,,,,,,,,0,,,,0,0,,3,2,10,,2,17,,,,,,,,16,,,,,,,,,5,3,5,3,,,,,,,
2008_32,14095,,,,0,,,,,,,,,,,2,,,,0,0,,4,1,9,,1,22,,,,,,,,12,,,,,,,,,8,4,14,2,,,,,,,
2008_31,14088,,,,0,,,,,,,,,,,19,,,,0,0,,,2,13,,11,12,,,,,,,,12,,,,,,,,,8,2,9,2,,,,,,,
2008_30,14081,,,,0,,,,,,,,,,,10,,,,0,0,,,0,20,,6,12,,,,,,,,6,,,,,,,,,2,8,9,8,,,,,,,
2008_29,14074,,,,0,,,,,,,,,,,5,,,,0,8,,,4,14,,7,15,,,,,,,,8,,,,,,,,,6,6,5,2,,,,,,,
2008_28,14067,,,,0,,,,,,,,,,,9,,,,0,1,,,7,6,,9,26,,,,,,,,12,,,,,,,,,6,4,5,4,,,,,,,
2008_27,14060,,,,0,,,,,,,,,,,7,,,,0,6,,,12,10,,13,21,,,,,,,,17,,,,,,,,,,9,7,4,,,,,,,
2008_26,14053,,,,0,,,,,,,,,,,10,,,,0,2,,,13,9,,9,15,,,,,,,,3,,,,,,,,,13,2,3,4,,,,,,,
2008_25,14046,,,,0,,,,,,,,,,,10,,,,0,3,,,9,23,,17,21,,,,,,,,21,,,,,,,,,16,2,12,9,,,,,,,
2008_24,14039,,,,0,,,,,,,,,,,4,,,,1,4,,,9,41,,22,19,,,,,,,,17,,,,,,,,,19,6,5,10,,,,,,,
2008_23,14032,,,,0,,,,,,,,,,,2,,,,0,3,,,10,36,,13,24,,,,,,,,14,,,,,,,,,18,10,2,9,,,,,,,
2008_22,14025,,,,0,,,,,,,,,,,7,,,,0,0,,,0,43,,12,10,,,,,,,,14,,,,,,,,,18,8,13,7,,,,,,,
2008_21,14018,,,,0,,,,,,,,,,,2,,,,0,4,,,1,11,,12,9,,,,,,,,9,,,,,,,,,7,6,7,11,,,,,,,
2008_20,14011,,,,0,,,,,,,,,,,5,,,,0,3,,,2,17,,13,9,,,,,,,,15,,,,,,,,,6,3,4,2,,,,,,,
2008_19,14004,,,,0,,,,,,,,,,,5,,,,3,1,,,0,21,,10,4,,,,,,,,17,,,,,,,,,0,8,6,12,,,,,,,
2008_18,13997,,,,0,,,,,,,,,,,2,,,,1,5,,,2,9,,15,14,,,,,,,,14,,,,,,,,,6,3,6,4,,,,,,,
2008_17,13990,,,,0,,,,,,,,,,,4,,,,1,2,,,0,8,,4,17,,,,,,,,30,,,,,,,,,6,7,4,8,,,,,,,
2008_16,13983,,,,0,,,,,,,,,,,,,,,1,2,,,3,3,,,,,,,,,,,,,,,,,,,,,0,,8,,,,,,,
2008_15,13976,,,,0,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
2008_14,13969,,,,0,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
2008_13,13962,,,,0,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
2008_12,13955,,,,0,,,,,,,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
2008_11,13948,,,,0,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
2008_10,13941,,,,0,,,,,,,,,,,,,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2008_09,13934,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2008_08,13927,,,,,,,,,,,,,,,,,,,3,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2008_07,13920,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
2008_06,13913,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_05,13906,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_04,13899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_03,13892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_02,13885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_01,13878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007_52,13871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007_51,13864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007_50,13857,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007_49,13850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
