"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
"2015-02-23";"2015_09";52.86;19.64;42.5028571428571;15.46;36.28;46.9642857142857;31.75;27.61;37.46;36.53;19.8842857142857;28.1185714285714;35.06;21.93;39.06;38.25;44.3885714285714;39.7214285714286;22.71;32.08;19.66;34.74;31.14;26.73;28.9228571428571;37.5;35.37;24.86;29.6814285714286;33.49;26.55;40.1;29.17;24.51
"2015-02-16";"2015_08";51.86;36.64;36.5028571428571;20.46;44.28;39.9642857142857;20.75;50.61;15.46;26.53;35.8842857142857;35.1185714285714;29.06;18.93;39.06;31.25;22.3885714285714;36.7214285714286;44.71;45.08;25.66;19.74;29.14;24.73;32.9228571428571;44.5;31.37;28.86;20.6814285714286;44.49;18.55;45.1;23.17;20.51
"2015-02-09";"2015_07";41.86;17.64;26.5028571428571;28.46;34.28;44.9642857142857;35.75;45.61;26.46;34.53;32.8842857142857;28.1185714285714;29.06;34.93;31.06;35.25;31.3885714285714;39.7214285714286;45.71;43.08;18.66;30.74;34.14;30.73;25.9228571428571;26.5;31.37;22.86;20.6814285714286;37.49;19.55;35.1;36.17;20.51
"2015-02-02";"2015_06";36.86;19.64;46.5028571428571;34.46;25.28;31.9642857142857;35.75;26.61;37.46;22.53;25.8842857142857;27.1185714285714;32.06;23.93;21.06;22.25;41.3885714285714;37.7214285714286;26.71;32.08;21.66;23.74;34.14;20.73;25.9228571428571;27.5;21.37;30.86;22.6814285714286;21.49;18.55;38.1;32.17;37.51
"2015-01-26";"2015_05";43.86;18.64;44.5028571428571;17.46;45.28;29.9642857142857;18.75;51.61;33.46;19.53;30.8842857142857;24.1185714285714;43.06;18.93;19.06;45.25;27.3885714285714;26.7214285714286;35.71;44.08;35.66;23.74;39.14;22.73;30.9228571428571;30.5;26.37;35.86;22.6814285714286;35.49;31.55;31.1;28.17;35.51
"2015-01-19";"2015_04";45.86;39.64;26.5028571428571;27.46;43.28;45.9642857142857;24.75;24.61;23.46;29.53;37.8842857142857;43.1185714285714;49.06;22.93;28.06;36.25;28.3885714285714;29.7214285714286;36.71;33.08;19.66;31.74;40.14;16.73;31.9228571428571;30.5;22.37;27.86;17.6814285714286;38.49;30.55;33.1;20.17;25.51
"2015-01-12";"2015_03";27.86;30.64;44.5028571428571;21.46;42.28;34.9642857142857;25.75;50.61;27.46;35.53;27.8842857142857;38.1185714285714;32.06;22.93;18.06;40.25;46.3885714285714;35.7214285714286;34.71;37.08;22.66;26.74;45.14;18.73;19.9228571428571;32.5;30.37;36.86;31.6814285714286;36.49;24.55;37.1;28.17;18.51
"2015-01-05";"2015_02";25.86;19.64;25.5028571428571;23.46;23.28;42.9642857142857;19.75;34.61;30.46;25.53;18.8842857142857;44.1185714285714;40.06;33.93;29.06;32.25;46.3885714285714;29.7214285714286;39.71;31.08;22.66;32.74;38.14;29.73;18.9228571428571;46.5;29.37;35.86;33.6814285714286;30.49;24.55;46.1;24.17;32.51
"2014-12-29";"2015_01";25.86;17.64;31.5028571428571;14.46;45.28;44.9642857142857;19.75;34.61;16.46;35.53;31.8842857142857;22.1185714285714;27.06;30.93;20.06;31.25;44.3885714285714;27.7214285714286;31.71;34.08;22.66;19.74;35.14;35.73;23.9228571428571;21.5;21.37;35.86;22.6814285714286;45.49;29.55;33.1;21.17;21.51
"2014-12-22";"2014_52";36.86;18.64;41.5028571428571;27.46;23.28;27.9642857142857;35.75;27.61;24.46;32.53;32.8842857142857;38.1185714285714;40.06;29.93;34.06;46.25;41.3885714285714;35.7214285714286;35.71;30.08;22.66;29.74;39.14;32.73;24.9228571428571;30.5;26.37;23.86;26.6814285714286;22.49;17.55;38.1;24.17;29.51
