"code";"deb_sem";"abon";"abv";"abz";"ahh";"ajb";"ambl";"ants";"atb";"bel";"bela";"bhk";"boe";"bos";"cda";"die";"diri";"dona";"dri";"ejd";"far";"fito";"fns";"iho";"mae";"mand";"mdv";"mhj";"mia";"miad";"mjr";"mnj";"mnld";"mora";"mrb";"mrg";"mrt";"mtn";"nsb";"samp";"sbv";"snam";"stm";"tanb";"tdd";"tgr";"tlr";"toa";"tomp";"tsar";"tsim";"tsl";"velo";"vink";"vola"
"2012_50";"2012-12-10";2;5;3;0;2;0;0;4;33;2;2;6;3;10;17;1;3;17;0;3;0;5;1;27;2;2;5;6;4;0;0;6;0;18;1;2;0;1;1;5;1;0;0;7;1;6;17;1;2;1;2;0;0;1
"2012_49";"2012-12-03";0;2;4;2;0;0;3;8;7;0;0;0;3;9;10;0;3;9;1;4;0;2;9;10;0;8;7;11;1;0;0;0;0;17;13;3;10;21;1;2;3;0;3;12;2;7;10;0;0;2;4;3;2;0
"2012_48";"2012-11-26";2;0;4;4;1;0;3;10;11;2;3;9;0;10;25;2;0;6;1;2;0;6;5;15;0;10;8;11;1;4;2;4;1;12;8;6;8;32;5;2;3;0;4;11;2;9;7;1;1;2;0;3;1;0
"2012_47";"2012-11-19";2;0;2;0;1;0;3;10;1;0;3;7;3;8;8;0;3;14;0;12;0;3;9;31;0;6;5;6;5;2;8;8;1;11;4;3;13;5;3;1;2;1;0;6;4;0;12;0;1;0;1;0;2;0
"2012_46";"2012-11-12";0;3;3;1;0;0;1;12;16;4;2;5;5;9;17;1;0;15;0;12;0;2;10;28;1;5;7;1;3;0;3;4;0;9;6;8;10;36;5;2;3;4;6;12;4;7;5;1;4;0;6;3;0;1
"2012_45";"2012-11-05";2;7;4;1;1;0;3;1;19;4;4;9;5;9;3;0;1;0;0;4;0;5;9;1;2;5;2;7;5;5;9;0;0;13;8;4;7;30;2;2;3;4;0;11;1;1;9;1;1;2;1;1;0;0
"2012_44";"2012-10-29";0;0;8;5;2;0;1;11;16;1;4;6;5;10;28;2;0;7;2;11;0;3;7;19;2;10;3;10;3;6;2;1;1;2;17;7;0;33;4;3;3;2;1;10;1;9;3;0;3;0;0;3;2;0
"2012_43";"2012-10-22";2;0;3;2;1;0;1;9;16;5;3;12;6;8;13;0;3;12;2;3;0;6;6;33;2;9;4;1;1;6;3;3;1;7;15;7;4;14;4;1;3;3;0;2;4;8;11;0;0;0;0;0;1;0
"2012_42";"2012-10-15";1;6;0;0;2;0;3;3;14;4;0;4;1;9;23;0;2;18;0;14;0;6;3;11;0;4;0;3;5;3;5;9;0;15;3;7;0;9;3;7;0;1;5;10;5;1;8;1;4;0;6;3;2;0
"2012_41";"2012-10-08";2;6;3;1;2;0;0;10;32;3;1;1;6;7;21;0;1;17;3;15;0;4;4;35;0;10;6;8;1;6;6;0;0;14;8;3;0;16;1;7;3;1;4;12;4;5;1;0;4;1;7;3;1;0
"2012_40";"2012-10-01";1;0;2;4;0;0;1;2;7;3;1;14;1;1;20;0;2;0;0;13;0;6;9;30;0;12;1;10;5;1;5;3;1;12;0;1;0;27;3;6;0;4;4;11;3;2;4;1;4;0;4;2;1;1
"2012_39";"2012-09-24";1;0;8;3;2;0;0;0;13;1;3;12;7;0;14;2;0;18;0;7;0;1;6;10;0;0;2;6;1;5;0;0;1;15;1;9;9;8;1;0;2;2;0;6;4;6;2;0;1;0;4;3;0;0
"2012_38";"2012-09-17";1;7;6;4;0;0;0;5;5;5;2;12;1;2;21;1;3;14;3;13;0;0;11;35;0;5;4;10;4;6;6;7;1;10;1;6;5;27;2;4;2;4;5;11;0;1;8;1;4;1;2;1;1;1
"2012_37";"2012-09-10";1;3;5;5;1;0;2;4;32;5;4;7;4;0;0;1;3;15;1;15;0;2;2;1;1;7;0;4;2;5;3;6;0;9;7;5;13;34;2;5;3;4;4;3;0;7;7;1;2;1;5;0;1;0
"2012_36";"2012-09-03";0;6;8;1;2;0;1;6;24;5;3;4;2;8;23;2;0;14;0;1;0;2;7;32;1;12;0;0;4;0;9;9;0;10;5;10;12;21;0;2;0;0;6;7;6;8;17;0;4;1;4;3;2;1
"2012_35";"2012-08-27";1;3;0;4;1;0;1;4;9;1;2;9;6;3;16;2;1;3;3;11;0;3;11;24;2;2;6;5;3;5;1;2;1;19;8;7;7;32;2;1;1;4;1;12;3;1;6;0;4;2;3;3;1;1
"2012_34";"2012-08-20";0;6;5;3;1;0;1;4;2;5;2;11;0;2;26;2;3;19;0;7;0;5;4;13;1;9;7;12;0;5;8;3;1;3;5;3;0;39;4;2;2;3;5;11;1;2;16;0;4;2;4;1;0;0
"2012_33";"2012-08-13";0;0;1;1;0;0;0;7;16;5;2;4;6;5;14;0;2;10;1;11;0;5;10;12;2;3;0;11;0;6;2;6;0;18;13;6;12;33;0;0;2;0;7;8;7;0;9;1;2;1;6;2;0;1
"2012_32";"2012-08-06";0;3;5;3;0;0;2;0;9;0;4;10;6;3;29;2;1;4;3;8;0;3;2;9;0;12;7;10;5;2;4;2;0;7;15;8;1;38;1;2;3;4;6;10;1;6;13;0;0;2;5;2;0;0
"2012_31";"2012-07-30";2;3;4;1;0;0;0;10;3;1;4;1;7;6;2;1;2;2;3;1;0;1;5;28;0;3;3;8;0;5;7;7;1;6;6;5;3;26;2;5;1;0;1;12;6;5;1;1;4;0;6;4;2;0
"2012_30";"2012-07-23";0;7;4;1;0;0;3;7;16;4;3;7;0;0;25;1;1;2;3;4;0;5;8;1;0;7;7;6;3;2;9;6;1;18;11;1;13;2;2;10;1;2;6;11;7;9;8;0;3;1;0;1;0;0
"2012_29";"2012-07-16";2;3;0;2;0;0;3;10;31;2;2;1;0;6;18;2;2;9;3;10;0;5;7;22;2;2;6;13;2;2;8;9;1;7;12;5;5;17;1;9;1;3;6;8;7;6;8;0;4;2;1;3;2;0
"2012_28";"2012-07-09";2;4;5;4;1;0;2;9;5;0;0;14;7;2;24;2;2;14;2;13;0;0;5;27;0;10;4;10;1;5;6;3;0;6;2;0;10;7;1;1;2;1;6;9;6;4;11;0;2;1;1;3;2;1
"2012_27";"2012-07-02";2;5;8;3;1;0;1;10;2;1;4;3;2;9;13;2;0;12;2;3;0;4;2;12;2;5;5;3;3;4;0;8;1;9;9;10;13;21;4;3;3;0;6;7;5;2;16;1;1;1;6;0;2;1
"2012_26";"2012-06-25";0;4;2;0;0;0;1;4;17;1;4;5;7;3;15;0;1;0;1;8;0;5;8;31;0;9;6;2;1;6;3;5;0;10;4;3;4;21;0;2;3;2;3;13;2;3;3;0;1;1;1;3;0;0
"2012_25";"2012-06-18";0;7;2;3;1;0;0;4;25;3;4;12;3;10;23;2;0;2;2;14;0;2;0;27;0;3;6;9;4;5;1;8;0;1;5;10;3;7;1;1;2;4;7;0;1;0;5;1;2;0;2;4;1;1
"2012_24";"2012-06-11";2;1;7;3;0;0;0;12;4;1;4;13;2;10;0;1;3;5;3;15;0;4;0;17;0;3;3;8;4;3;6;1;0;18;13;2;9;35;0;10;2;4;6;7;5;4;17;0;1;0;6;4;2;0
"2012_23";"2012-06-04";0;2;4;4;1;0;3;5;11;2;1;10;7;3;17;2;2;11;1;6;0;3;7;19;1;5;2;9;5;6;4;9;1;3;15;0;13;38;2;9;3;1;8;2;2;8;10;1;0;1;3;0;1;1
"2012_22";"2012-05-28";0;6;0;0;1;0;3;5;31;0;3;10;1;7;19;2;2;4;0;12;0;2;8;26;2;7;7;0;5;5;0;7;0;17;10;2;6;6;5;1;0;4;3;8;1;6;0;1;0;2;2;0;1;1
"2012_21";"2012-05-21";2;1;2;0;2;0;0;6;28;4;0;1;5;1;6;0;2;9;0;7;0;3;5;12;0;9;2;1;0;5;4;8;0;4;3;1;13;30;5;5;2;3;1;11;1;6;8;0;4;0;2;4;0;0
"2012_20";"2012-05-14";1;0;7;0;0;0;3;9;15;1;3;8;7;6;22;1;0;8;1;15;0;2;3;7;2;8;6;10;2;5;5;5;1;5;14;5;4;28;2;3;2;2;5;12;4;8;13;1;4;2;4;0;1;1
"2012_19";"2012-05-07";1;1;0;2;0;0;1;4;11;0;2;0;7;1;21;2;0;14;3;15;0;0;11;18;2;11;5;0;4;0;7;5;1;20;10;5;8;38;5;7;0;2;6;11;0;0;17;1;1;2;1;4;0;1
"2012_18";"2012-04-30";2;4;4;2;0;0;2;0;19;3;2;6;4;5;23;1;1;9;3;3;0;2;6;35;0;5;8;8;2;1;1;0;1;10;0;1;8;29;4;4;0;0;0;1;2;8;10;1;0;1;1;2;0;1
"2012_17";"2012-04-23";0;5;4;4;0;0;1;0;21;5;4;5;2;2;14;1;2;15;3;14;0;2;6;8;1;3;4;7;0;3;8;3;1;14;0;4;5;18;0;1;0;3;2;1;5;8;3;1;2;0;6;2;0;0
"2012_16";"2012-04-16";1;0;2;4;1;0;3;0;22;0;1;1;7;10;29;2;0;17;1;11;0;3;5;12;0;4;6;10;0;4;9;1;1;12;4;3;1;18;0;6;1;1;4;4;1;6;2;0;0;2;4;4;0;1
"2012_15";"2012-04-09";0;0;7;0;0;0;1;8;21;2;3;2;1;2;14;2;1;12;2;2;0;4;10;1;2;9;6;10;4;3;9;5;1;11;11;6;4;39;3;7;1;2;2;6;5;7;12;0;1;2;7;4;0;0
"2012_14";"2012-04-02";0;6;3;0;1;0;3;4;25;4;3;5;5;6;8;2;0;18;2;10;0;5;2;6;1;10;8;10;3;3;9;3;0;8;12;1;8;5;4;10;2;2;6;13;6;2;2;1;3;0;2;4;1;1
"2012_13";"2012-03-26";1;2;6;0;1;0;3;0;31;2;3;4;7;6;9;1;1;16;2;3;0;6;3;9;2;8;0;9;1;1;5;7;1;7;15;7;4;15;5;9;1;4;6;3;0;1;14;1;4;2;1;3;0;0
"2012_12";"2012-03-19";2;3;2;2;0;0;1;6;4;2;2;6;7;0;12;0;0;18;1;13;0;4;13;11;2;7;0;1;1;1;7;3;0;20;14;6;12;27;1;2;2;0;4;13;1;6;16;1;0;2;4;0;0;0
"2012_11";"2012-03-12";0;5;1;4;1;0;1;9;32;0;4;4;7;0;19;1;2;16;1;5;0;3;3;29;0;0;4;5;2;1;3;0;1;11;15;10;12;38;5;8;3;3;0;6;5;9;15;1;2;2;1;0;1;0
"2012_10";"2012-03-05";0;0;0;3;0;0;2;4;7;3;2;15;1;6;9;2;0;0;3;13;0;2;8;28;1;5;4;3;0;5;0;1;0;7;8;3;8;35;1;9;1;3;2;10;2;4;17;1;1;2;2;4;0;0
"2012_09";"2012-02-27";0;3;4;0;0;0;3;1;10;2;0;7;7;2;8;1;0;8;1;10;0;1;0;9;1;9;7;3;3;3;1;6;0;3;12;2;6;5;1;6;0;0;1;7;4;9;5;1;2;0;1;4;2;1
"2012_08";"2012-02-20";0;5;2;2;1;0;1;1;9;0;4;11;6;8;15;1;1;17;3;0;0;0;1;4;1;3;5;6;3;2;1;3;0;15;8;7;1;22;2;0;3;3;4;0;0;3;7;1;3;2;5;4;2;0
"2012_07";"2012-02-13";1;6;4;0;1;0;2;1;34;4;3;2;7;0;2;0;1;8;1;14;0;4;2;0;0;8;3;14;3;1;9;3;0;20;8;7;1;16;5;9;0;2;1;0;0;9;17;1;3;1;2;2;0;1
"2012_06";"2012-02-06";0;7;0;4;0;0;0;12;10;4;4;11;0;8;28;0;2;16;3;13;0;4;9;13;1;2;0;13;4;0;1;7;1;17;8;9;5;16;2;2;1;0;8;7;5;2;12;1;1;1;7;0;1;1
"2012_05";"2012-01-30";1;5;7;4;1;0;3;1;27;0;4;9;4;1;15;1;1;7;1;15;0;4;5;6;2;7;4;14;4;4;1;8;0;17;12;8;12;8;0;0;0;4;1;7;1;1;9;0;1;1;2;1;2;1
"2012_04";"2012-01-23";0;7;7;3;2;0;3;1;13;1;2;4;0;3;29;0;0;12;1;11;0;4;9;34;0;6;2;14;1;3;6;9;0;14;6;7;4;31;1;0;3;0;4;10;2;0;16;0;2;2;2;3;2;0
"2012_03";"2012-01-16";2;2;3;0;1;0;0;13;32;5;1;12;3;5;15;0;3;6;2;9;0;6;13;4;0;9;3;14;1;6;9;9;0;20;13;6;12;23;0;9;2;3;0;8;3;5;11;1;2;1;7;4;2;0
"2012_02";"2012-01-09";1;5;0;3;0;0;1;9;20;1;1;13;7;4;28;0;3;1;0;2;0;6;0;26;1;12;3;14;0;3;6;6;1;15;15;0;1;27;1;4;3;3;3;5;5;2;13;0;1;2;4;1;0;0
"2012_01";"2012-01-02";1;2;5;2;0;0;1;6;26;3;3;10;3;0;9;2;3;14;2;15;0;6;0;27;0;4;2;4;5;5;3;1;0;14;3;5;13;33;1;3;3;0;3;8;6;4;15;1;4;2;1;1;2;1
"2011_52";"2011-12-26";0;4;2;0;1;0;3;8;2;2;2;5;7;1;5;1;3;16;1;1;0;1;1;20;0;10;3;2;0;3;6;5;1;10;8;1;11;26;4;10;2;2;6;12;0;9;0;0;1;2;4;0;2;1
"2011_51";"2011-12-19";1;6;8;5;1;0;3;13;31;5;3;8;2;1;27;1;3;12;1;7;0;3;1;14;0;10;8;5;3;4;5;9;0;0;17;2;2;24;5;3;3;2;7;9;2;2;0;1;4;0;7;4;0;0
"2011_50";"2011-12-12";0;6;6;3;1;0;0;10;6;0;3;5;2;0;6;2;1;11;0;8;0;5;8;25;1;5;1;1;2;1;2;6;0;11;6;1;2;4;1;7;0;4;8;8;1;3;16;1;4;1;0;4;1;0
"2011_49";"2011-12-05";0;1;1;4;1;0;2;13;18;2;2;0;3;4;23;1;2;17;0;13;0;4;13;17;2;2;5;3;2;2;0;0;1;19;5;6;12;33;3;10;3;2;3;4;1;5;8;1;4;0;1;0;1;1
"2011_48";"2011-11-28";1;1;7;4;0;0;1;7;22;3;3;11;7;8;13;2;1;14;3;0;0;6;3;0;2;10;2;1;4;4;4;8;1;15;13;0;4;31;4;3;2;2;5;8;0;5;9;0;0;2;0;0;1;1
"2011_47";"2011-11-21";2;6;5;5;0;0;3;3;31;4;3;3;7;6;7;1;1;10;1;11;0;4;10;32;2;4;5;2;0;1;2;5;0;3;16;8;6;17;1;6;2;3;4;5;3;2;1;0;0;2;7;4;0;0
"2011_46";"2011-11-14";2;7;0;3;2;0;1;8;9;2;4;8;7;4;21;0;0;3;3;13;0;0;8;31;0;10;7;8;1;1;5;3;1;2;2;0;12;2;3;1;0;2;4;8;7;0;8;0;1;0;6;0;1;0
"2011_45";"2011-11-07";0;2;6;4;0;0;2;9;17;5;3;6;0;4;18;2;2;10;3;9;0;0;4;19;2;10;5;13;3;0;8;7;1;0;14;0;8;4;5;9;1;1;5;3;6;3;8;0;1;2;0;0;0;0
"2011_44";"2011-10-31";0;0;3;0;2;0;1;4;30;3;2;4;2;9;7;1;2;13;3;11;0;4;4;13;1;3;1;3;4;4;6;2;1;17;2;8;7;1;0;5;1;4;5;12;7;2;5;1;0;0;7;0;0;0
"2011_43";"2011-10-24";0;7;6;5;2;0;3;13;14;3;3;7;7;10;20;2;3;3;1;3;0;5;2;4;1;7;2;6;0;5;2;5;1;7;9;8;10;16;5;0;0;3;8;13;2;1;4;1;2;1;7;1;0;1
"2011_42";"2011-10-17";1;6;0;2;1;0;0;6;22;5;0;6;6;1;26;0;3;3;1;11;0;4;11;18;2;3;0;1;2;4;6;5;1;4;0;1;2;20;5;1;0;3;8;9;3;1;1;0;4;0;6;2;2;0
"2011_41";"2011-10-10";1;3;7;3;2;0;1;12;6;4;4;14;3;6;23;1;2;2;2;6;0;3;11;12;2;2;0;2;3;2;1;7;0;19;17;3;3;34;5;2;3;3;3;7;1;5;11;0;2;2;6;2;0;1
"2011_40";"2011-10-03";1;1;3;1;0;0;2;5;11;5;1;12;4;0;26;2;0;15;3;1;0;1;1;21;0;6;2;2;3;4;7;4;1;1;10;5;5;15;5;7;3;4;6;12;3;7;7;0;1;2;0;1;1;1
"2011_39";"2011-09-26";0;6;3;2;1;0;2;1;5;1;2;12;2;7;23;2;2;15;0;5;0;6;4;26;2;5;6;0;4;1;4;7;0;1;11;6;4;4;0;6;0;0;4;7;5;2;3;0;0;0;6;4;2;1
"2011_38";"2011-09-19";1;4;0;2;0;0;3;5;29;5;1;9;6;8;28;1;0;12;3;14;0;1;4;33;1;8;0;7;3;4;8;2;0;17;6;2;6;12;4;2;3;4;6;4;2;4;9;1;0;2;1;3;2;1
"2011_37";"2011-09-12";2;4;5;4;2;0;0;12;17;1;3;4;1;1;3;1;2;12;2;11;0;4;12;12;0;9;3;5;3;3;6;5;1;5;16;0;6;11;3;9;0;0;3;13;6;5;5;1;4;1;7;4;1;0
"2011_36";"2011-09-05";0;7;3;3;2;0;1;5;16;2;3;1;0;9;24;2;1;3;0;13;0;4;5;31;0;0;4;12;4;4;4;6;0;20;15;4;10;3;2;6;3;4;6;12;2;9;16;1;1;0;7;3;2;1
"2011_35";"2011-08-29";1;5;1;3;0;0;1;8;20;1;2;0;0;0;5;1;0;9;3;9;0;1;1;6;1;8;4;13;4;2;2;9;0;17;16;7;9;39;1;5;3;2;0;1;6;2;16;0;4;1;1;2;2;0
"2011_34";"2011-08-22";0;6;6;2;2;0;1;0;25;0;0;4;4;0;7;0;0;15;0;13;0;2;11;33;0;1;1;3;1;4;6;1;0;10;17;3;2;10;0;3;3;2;3;13;6;7;11;0;1;2;0;1;1;0
"2011_33";"2011-08-15";1;5;6;5;0;0;3;4;13;2;2;3;5;6;0;2;0;11;1;11;0;2;7;24;2;10;5;5;1;3;2;6;0;18;9;0;3;21;5;7;2;1;8;7;3;2;9;1;3;1;4;4;1;0
"2011_32";"2011-08-08";2;6;1;0;0;0;2;3;10;3;4;13;2;3;17;0;2;11;3;9;0;1;13;27;1;6;1;11;4;5;3;9;1;1;0;7;10;35;1;5;3;4;3;0;7;9;2;1;0;2;2;2;0;0
"2011_31";"2011-08-01";2;5;7;3;0;0;1;1;21;2;1;14;2;8;8;1;1;15;0;11;0;6;11;21;2;8;0;3;2;3;8;9;0;12;1;8;11;11;0;9;2;2;5;9;5;7;10;0;4;0;6;1;1;1
"2011_30";"2011-07-25";0;2;1;3;0;0;2;11;19;2;3;3;6;0;25;2;3;3;3;14;0;5;1;1;1;1;5;9;5;4;5;1;1;15;16;5;5;1;2;6;2;2;8;9;1;8;9;0;1;2;0;2;1;1
"2011_29";"2011-07-18";0;0;1;2;2;0;1;8;33;4;4;2;5;5;7;0;2;16;2;14;0;5;12;19;1;5;4;3;3;5;4;6;1;12;13;4;12;4;2;2;1;3;1;10;5;5;8;1;4;1;5;4;2;0
"2011_28";"2011-07-11";1;4;4;4;1;0;1;2;12;0;1;12;3;1;8;0;1;16;3;15;0;1;6;24;1;6;1;4;0;2;6;5;1;4;10;8;1;1;5;3;3;0;7;4;3;3;9;0;2;2;1;0;1;0
"2011_27";"2011-07-04";0;0;1;3;1;0;0;7;10;0;1;0;3;1;10;2;0;16;0;5;0;6;6;13;1;5;4;0;1;5;1;7;0;6;13;6;9;24;5;6;3;3;8;6;2;2;2;0;1;2;4;4;1;0
"2011_26";"2011-06-27";1;4;8;4;0;0;2;1;10;2;1;2;7;4;9;0;1;17;1;1;0;2;7;17;1;6;0;1;5;1;7;7;1;20;4;8;13;34;4;7;1;0;7;4;1;2;14;0;3;2;5;0;0;1
"2011_25";"2011-06-20";1;2;8;2;1;0;3;3;10;3;4;11;6;7;25;1;1;1;3;12;0;5;6;35;2;9;7;3;0;3;5;2;0;16;1;7;10;32;4;4;3;0;1;5;3;4;13;0;3;2;3;1;1;1
"2011_24";"2011-06-13";0;2;3;2;2;0;3;8;22;4;4;12;4;2;23;1;0;0;0;5;0;6;4;12;1;1;0;11;4;6;2;4;0;17;8;3;3;24;1;4;0;2;7;6;0;9;4;1;1;0;5;3;2;1
"2011_23";"2011-06-06";1;6;5;1;1;0;2;8;17;2;3;3;3;5;1;1;3;12;3;10;0;6;5;16;1;7;0;4;3;4;8;4;1;17;4;3;4;12;0;0;1;1;0;12;1;1;12;0;0;1;5;3;2;1
"2011_22";"2011-05-30";0;2;5;4;1;0;1;10;4;2;2;6;3;2;10;1;1;8;1;14;0;0;3;28;0;8;5;5;5;3;7;2;0;15;11;6;13;19;1;10;3;3;4;8;4;8;16;0;1;2;2;4;1;0
"2011_21";"2011-05-23";2;3;5;5;1;0;0;11;28;2;1;2;5;10;17;2;2;18;3;15;0;1;9;1;0;0;2;5;4;3;5;5;0;15;16;5;2;31;3;2;2;1;2;12;4;4;4;1;3;0;7;3;1;1
"2011_20";"2011-05-16";1;1;0;0;1;0;0;5;23;0;4;3;0;9;17;1;2;13;0;7;0;3;7;26;1;11;6;5;5;4;5;2;1;15;0;0;13;23;2;1;2;4;4;10;3;8;0;0;2;1;6;0;1;1
"2011_19";"2011-05-09";2;5;3;3;2;0;3;6;6;4;1;3;7;7;14;1;2;2;1;5;0;4;5;34;2;2;4;8;4;5;0;5;1;10;4;1;8;28;0;4;1;3;2;6;3;9;12;1;0;1;6;1;2;0
"2011_18";"2011-05-02";1;7;2;4;2;0;2;9;14;3;0;11;6;2;5;0;3;4;3;1;0;3;7;5;0;11;3;14;0;6;7;9;0;19;5;9;9;11;2;3;1;4;5;8;5;2;3;0;4;1;1;1;2;0
"2011_17";"2011-04-25";2;1;8;2;1;0;1;0;22;3;3;9;7;8;10;0;2;13;0;9;0;0;0;23;2;8;5;13;5;4;9;7;1;20;13;7;4;16;1;8;0;3;0;1;1;1;16;1;1;1;1;3;2;1
"2011_16";"2011-04-18";1;6;7;0;1;0;1;8;0;5;0;12;7;9;19;0;1;15;0;7;0;6;12;7;2;6;3;12;4;2;1;7;0;2;5;7;8;21;0;4;3;1;0;7;6;3;17;1;2;0;6;2;2;1
"2011_15";"2011-04-11";1;7;6;4;0;0;1;10;1;3;4;2;6;7;4;0;2;10;3;4;0;1;13;23;2;10;8;9;2;4;7;4;0;16;7;8;1;18;1;0;2;2;6;0;6;5;13;1;1;1;6;1;1;0
"2011_14";"2011-04-04";0;2;2;0;0;0;0;3;15;5;2;12;1;1;24;2;2;2;3;4;0;1;12;25;1;3;2;3;2;1;6;3;1;18;3;5;2;12;4;0;1;3;6;9;5;9;2;1;4;2;2;2;1;0
"2011_13";"2011-03-28";2;0;4;5;0;0;1;0;11;0;1;5;2;2;0;0;3;14;3;6;0;5;1;6;1;11;3;5;4;1;9;5;1;7;13;4;10;13;0;7;3;3;7;11;0;2;17;0;0;2;4;4;2;1
"2011_12";"2011-03-21";2;0;6;0;1;0;1;5;28;0;3;13;6;0;22;0;3;14;3;8;0;4;5;32;0;11;2;9;3;3;0;9;0;7;11;4;4;25;3;4;3;0;7;4;7;3;7;0;1;0;0;4;0;1
"2011_11";"2011-03-14";0;6;6;5;1;0;0;7;25;4;3;8;7;3;20;2;2;3;1;6;0;0;3;34;2;0;0;4;1;6;4;0;1;7;13;2;8;35;4;4;0;0;8;4;4;5;5;0;0;1;3;2;2;0
"2011_10";"2011-03-07";2;1;1;4;0;0;0;11;25;4;0;12;1;1;3;2;0;9;3;6;0;3;3;25;0;1;4;4;0;6;8;6;1;5;1;1;1;28;2;10;0;3;2;4;6;9;7;0;3;2;4;1;1;1
"2011_09";"2011-02-28";2;0;1;0;2;0;3;13;7;4;0;7;7;3;24;1;3;19;1;5;0;1;8;36;1;10;4;13;4;3;2;9;0;9;11;7;4;11;5;1;3;2;7;8;5;9;3;1;3;2;3;1;2;1
"2011_08";"2011-02-21";2;7;0;2;0;0;3;3;8;0;4;2;2;3;8;2;3;1;3;12;0;6;7;34;0;12;3;6;3;6;6;7;0;8;17;5;9;1;1;9;1;2;4;0;0;8;12;1;4;1;3;1;1;1
"2011_07";"2011-02-14";1;0;2;2;0;0;1;12;11;1;3;15;7;2;15;0;2;7;2;7;0;1;3;29;0;4;1;4;5;0;2;4;1;2;9;7;5;22;2;6;3;0;8;11;5;4;12;0;4;0;2;0;2;0
"2011_06";"2011-02-07";1;1;5;5;1;0;3;11;22;1;3;0;1;5;19;2;0;14;1;6;0;1;3;25;2;8;7;13;3;4;3;0;1;20;9;5;4;29;0;7;1;4;2;10;3;4;0;1;4;2;0;4;0;1
"2011_05";"2011-01-31";0;4;8;2;1;0;0;11;33;2;2;15;7;9;3;1;0;4;0;1;0;4;12;6;1;5;4;0;4;5;9;9;0;11;15;4;3;4;0;5;0;3;5;5;7;7;16;0;3;0;1;1;1;0
"2011_04";"2011-01-24";0;1;1;1;1;0;3;10;32;5;2;10;6;3;9;0;1;4;3;0;0;4;7;15;1;2;5;5;5;3;0;5;1;14;5;4;12;1;1;1;2;3;0;2;0;3;13;1;2;2;3;0;1;1
"2011_03";"2011-01-17";2;2;0;2;2;0;1;2;6;5;3;12;7;4;4;2;2;17;2;12;0;2;0;23;0;6;5;13;3;2;1;5;1;5;5;8;13;3;5;2;1;0;4;9;2;5;0;0;0;1;6;4;1;0
"2011_02";"2011-01-10";1;4;3;2;2;0;0;7;30;2;3;3;2;3;13;1;2;4;2;8;0;3;9;4;0;9;5;10;1;4;8;6;1;5;14;9;2;14;3;2;2;0;4;8;1;1;1;0;4;1;6;4;2;1
"2011_01";"2011-01-03";0;2;8;5;2;0;1;6;26;2;3;9;3;6;20;2;3;14;1;1;0;0;11;8;1;3;0;2;3;5;9;4;1;12;0;6;1;11;1;8;0;1;0;12;0;8;4;1;2;1;6;2;0;0
"2010_52";"2010-12-27";1;3;8;1;0;0;3;6;13;0;1;11;6;0;16;0;2;4;3;2;0;1;2;14;2;9;0;4;4;1;1;9;1;2;0;1;5;14;0;4;1;0;3;4;6;3;9;0;1;2;7;1;1;1
"2010_51";"2010-12-20";1;6;0;1;1;0;0;7;26;1;3;12;4;6;16;2;0;5;1;10;0;5;2;27;1;7;1;9;1;0;3;4;1;17;7;6;3;12;0;2;3;4;4;8;4;5;17;0;4;1;1;1;0;1
"2010_50";"2010-12-13";1;1;0;2;0;0;0;0;25;2;0;2;4;8;21;0;3;10;3;14;0;4;12;36;0;8;1;11;5;4;0;3;1;17;15;10;11;38;1;3;0;1;6;2;5;4;13;0;2;2;7;2;0;0
"2010_49";"2010-12-06";0;5;0;4;2;0;0;12;6;4;4;14;2;1;14;2;2;2;1;14;0;3;9;25;1;9;6;4;4;4;4;2;1;1;15;10;11;23;1;7;3;1;1;5;3;5;12;0;4;1;0;3;0;1
"2010_48";"2010-11-29";2;1;5;1;0;0;3;5;7;0;4;15;6;6;27;2;2;12;0;5;0;5;5;30;0;11;4;2;1;1;8;7;0;15;1;0;3;11;2;6;3;1;4;6;3;3;14;1;4;2;3;4;2;0
"2010_47";"2010-11-22";1;2;8;4;2;0;0;13;21;0;1;3;1;8;11;2;0;12;2;6;0;1;12;7;0;9;0;8;1;0;2;0;0;19;13;3;9;25;1;5;1;1;5;3;1;1;15;0;1;2;0;3;2;0
"2010_46";"2010-11-15";1;4;5;0;2;0;3;5;10;4;0;8;2;2;22;2;0;3;0;2;0;3;3;30;0;5;2;0;1;0;6;8;0;7;16;2;4;8;5;5;2;1;0;11;1;0;10;1;1;0;5;1;2;0
"2010_45";"2010-11-08";1;6;4;3;0;0;3;11;12;4;3;11;1;0;17;2;2;16;1;15;0;0;8;30;1;9;1;10;4;3;7;1;1;10;5;5;3;17;4;4;0;3;6;9;1;7;6;1;2;2;7;0;0;1
"2010_44";"2010-11-01";1;6;3;1;1;0;1;11;3;3;0;14;5;6;4;1;2;18;3;5;0;0;5;4;0;5;7;11;1;4;0;3;1;5;0;8;10;0;0;8;2;2;3;8;4;1;16;1;3;0;4;2;0;0
"2010_43";"2010-10-25";1;1;7;5;0;0;3;7;34;1;1;4;5;6;13;1;2;13;0;5;0;4;6;12;0;6;2;10;3;2;3;5;1;4;4;3;7;13;2;10;0;0;0;2;2;8;7;0;2;1;1;0;1;0
