"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
"2015-09-28";"2015_40";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-09-21";"2015_39";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-09-14";"2015_38";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-09-07";"2015_37";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-08-31";"2015_36";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-08-24";"2015_35";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-08-17";"2015_34";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-08-10";"2015_33";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-08-03";"2015_32";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-07-27";"2015_31";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-07-20";"2015_30";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-07-13";"2015_29";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-07-06";"2015_28";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-06-29";"2015_27";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-06-22";"2015_26";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-06-15";"2015_25";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-06-08";"2015_24";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-06-01";"2015_23";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-05-25";"2015_22";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-05-18";"2015_21";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-05-11";"2015_20";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-05-04";"2015_19";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-04-27";"2015_18";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-04-20";"2015_17";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-04-13";"2015_16";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-04-06";"2015_15";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-03-30";"2015_14";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-03-23";"2015_13";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-03-16";"2015_12";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-03-09";"2015_11";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-03-02";"2015_10";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-02-23";"2015_09";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-02-16";"2015_08";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-02-09";"2015_07";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-02-02";"2015_06";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-01-26";"2015_05";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-01-19";"2015_04";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-01-12";"2015_03";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2015-01-05";"2015_02";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-12-29";"2015_01";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-12-22";"2014_52";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-12-15";"2014_51";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-12-08";"2014_50";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-12-01";"2014_49";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-11-24";"2014_48";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-11-17";"2014_47";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-11-10";"2014_46";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-11-03";"2014_45";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-10-27";"2014_44";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-10-20";"2014_43";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-10-13";"2014_42";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-10-06";"2014_41";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-09-29";"2014_40";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-09-22";"2014_39";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-09-15";"2014_38";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-09-08";"2014_37";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-09-01";"2014_36";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-08-25";"2014_35";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-08-18";"2014_34";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-08-11";"2014_33";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-08-04";"2014_32";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-07-28";"2014_31";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-07-21";"2014_30";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-07-14";"2014_29";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-07-07";"2014_28";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-06-30";"2014_27";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-06-23";"2014_26";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-06-16";"2014_25";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-06-09";"2014_24";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-06-02";"2014_23";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-05-26";"2014_22";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-05-19";"2014_21";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-05-12";"2014_20";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-05-05";"2014_19";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
"2014-04-28";"2014_18";0.2128;0.1872;0.2946;0.1471;0.1607;0.2092;0.1018;0.0714;0.2792;0.0428;0.0896;0.1589;0.2063;0.2884;0.2349;0.2625;0.2681;0.1068;0.1903;0.2755;0.1243;0.1041;0.2186;0.1933;0.2187;0.0731;0.1672;0.0477;0.1015;0.1486;0.2939;0.1656;0.1498;0.086
