Date,SyndF,TestPalu,sites,Annee,Semaine,ArboSusp,GrippSusp,AutrVirResp,NxConsltTotal
16350,2,2,MDV,2014,41,0,0,0,50
16350,6,6,MHJ,2014,41,2,0,1,36
16350,0,0,MIA,2014,41,0,0,0,5
16350,0,0,MJR,2014,41,0,0,0,9
16350,6,6,MNJ,2014,41,0,0,0,33
16350,0,0,MRG,2014,41,0,0,0,41
16350,1,1,MRT,2014,41,0,0,0,29
16350,0,0,MTN,2014,41,0,0,0,4
16350,3,3,NSB,2014,41,0,2,0,52
16350,4,4,SBV,2014,41,0,2,0,28
16350,1,1,STM,2014,41,0,1,0,10
16350,2,2,TDD,2014,41,0,0,0,31
16350,1,1,TGR,2014,41,0,0,0,18
16350,0,0,TLR,2014,41,0,0,0,10
16350,10,10,TOA,2014,41,0,2,1,62
16350,4,4,TSL,2014,41,0,0,0,36
16349,0,0,ABV,2014,41,0,0,0,9
16349,7,7,ABZ,2014,41,0,3,0,35
16349,0,0,AHH,2014,41,0,0,0,4
16349,0,0,AJB,2014,41,0,0,0,8
16349,9,9,ATB,2014,41,0,5,2,46
16349,5,5,BEL,2014,41,0,0,0,44
16349,2,2,BHK,2014,41,0,2,0,174
16349,6,6,BOE,2014,41,0,0,1,47
16349,1,1,BOS,2014,41,0,0,0,22
16349,7,7,CDA,2014,41,0,0,0,56
16349,3,3,DIE,2014,41,0,0,0,63
16349,1,1,DRI,2014,41,0,0,0,53
16349,16,16,FAR,2014,41,0,0,2,47
16349,2,2,FNS,2014,41,0,2,0,26
16349,2,2,IHO,2014,41,0,0,0,13
16349,17,17,MAE,2014,41,0,0,1,137
16349,4,4,MDV,2014,41,0,1,0,50
16349,5,5,MHJ,2014,41,1,3,0,29
16349,2,2,MIA,2014,41,0,0,1,18
16349,0,0,MJR,2014,41,0,0,0,5
16349,13,13,MNJ,2014,41,0,0,0,38
16349,1,1,MRG,2014,41,0,0,1,45
16349,1,1,MRT,2014,41,0,1,0,29
16349,1,1,MTN,2014,41,0,1,0,15
16349,6,6,NSB,2014,41,0,5,0,57
16349,2,2,SBV,2014,41,0,1,0,59
16349,1,1,STM,2014,41,0,0,0,18
16349,6,6,TDD,2014,41,0,1,2,28
16349,1,1,TGR,2014,41,0,0,0,13
16349,4,4,TLR,2014,41,0,1,0,35
16349,12,12,TOA,2014,41,0,0,0,76
16349,4,4,TSL,2014,41,0,2,0,37
16347,1,1,FNS,2014,40,0,1,0,13
16347,6,6,MAE,2014,40,0,0,0,70
16347,0,0,TDD,2014,40,0,0,0,2
16347,1,1,TGR,2014,40,0,0,0,1
16346,0,0,ABV,2014,40,0,0,0,10
16346,2,2,ABZ,2014,40,0,1,0,17
16346,0,0,AHH,2014,40,0,0,0,2
16346,0,0,AJB,2014,40,0,0,0,2
16346,10,10,ATB,2014,40,0,7,0,36
16346,7,7,BEL,2014,40,0,1,0,51
16346,2,2,BHK,2014,40,0,2,0,155
16346,7,7,BOE,2014,40,0,2,3,33
16346,0,0,BOS,2014,40,0,0,0,4
16346,5,5,CDA,2014,40,0,0,0,57
16346,3,3,DIE,2014,40,0,0,0,62
16346,4,4,DRI,2014,40,0,0,0,33
16346,10,10,FAR,2014,40,0,0,1,26
16346,0,0,FNS,2014,40,0,0,0,12
16346,0,0,IHO,2014,40,0,0,0,6
16346,11,11,MAE,2014,40,0,1,0,71
16346,3,3,MDV,2014,40,0,0,0,44
16346,4,4,MHJ,2014,40,1,1,0,23
16346,2,2,MIA,2014,40,0,0,1,8
16346,0,0,MJR,2014,40,0,0,0,3
16346,5,5,MNJ,2014,40,0,0,0,22
16346,1,1,MRG,2014,40,0,0,0,39
16346,2,2,MRT,2014,40,0,0,0,25
16346,0,0,MTN,2014,40,0,0,0,13
16346,5,5,NSB,2014,40,0,2,0,46
16346,7,7,SBV,2014,40,0,1,0,51
16346,1,1,STM,2014,40,0,1,0,12
16346,0,0,TDD,2014,40,0,0,0,32
16346,0,0,TGR,2014,40,0,0,0,4
16346,1,1,TLR,2014,40,0,1,0,24
16346,5,5,TOA,2014,40,0,1,0,45
16346,5,5,TSL,2014,40,0,2,0,34
16345,0,0,ABV,2014,40,0,0,0,4
16345,1,1,ABZ,2014,40,0,1,0,12
16345,0,0,AHH,2014,40,0,0,0,0
16345,0,0,AJB,2014,40,0,0,0,10
16345,4,4,ATB,2014,40,0,0,0,30
16345,9,9,BEL,2014,40,0,5,0,68
16345,0,0,BHK,2014,40,0,0,0,52
16345,7,7,BOE,2014,40,0,1,4,40
16345,1,1,BOS,2014,40,0,1,0,5
16345,3,3,CDA,2014,40,0,0,0,12
16345,7,7,DIE,2014,40,0,0,0,89
16345,1,1,DRI,2014,40,0,0,0,35
16345,16,16,FAR,2014,40,0,0,4,38
16345,1,1,FNS,2014,40,0,1,0,18
16345,1,1,IHO,2014,40,0,0,0,11
16345,7,7,MAE,2014,40,0,0,0,67
16345,3,3,MDV,2014,40,0,0,0,41
16345,4,4,MHJ,2014,40,0,0,0,30
16345,5,5,MIA,2014,40,0,0,1,17
16345,0,0,MJR,2014,40,0,0,0,14
16345,14,14,MNJ,2014,40,0,0,0,47
16345,2,2,MRG,2014,40,0,0,1,34
16345,3,3,MRT,2014,40,0,1,0,43
16345,1,1,MTN,2014,40,0,0,0,16
16345,10,10,NSB,2014,40,0,4,0,49
16345,3,3,SBV,2014,40,0,1,0,53
16345,0,0,STM,2014,40,0,0,0,10
16345,2,2,TDD,2014,40,0,1,1,42
16345,0,0,TGR,2014,40,0,0,0,8
16345,2,2,TLR,2014,40,0,0,0,14
16345,6,6,TOA,2014,40,0,1,0,38
16345,5,5,TSL,2014,40,0,2,0,38
16344,0,0,ABV,2014,40,0,0,0,6
16344,1,1,ABZ,2014,40,0,0,0,12
16344,0,0,AHH,2014,40,0,0,0,0
16344,0,0,AJB,2014,40,0,0,0,4
16344,5,5,ATB,2014,40,0,3,0,36
16344,4,4,BEL,2014,40,0,3,0,41
16344,4,4,BHK,2014,40,0,1,0,108
16344,1,1,BOE,2014,40,0,0,0,24
16344,3,3,BOS,2014,40,0,0,0,13
16344,6,6,CDA,2014,40,0,0,0,43
16344,5,5,DIE,2014,40,0,0,0,59
16344,2,2,DRI,2014,40,0,0,1,25
16344,13,13,FAR,2014,40,0,0,5,35
16344,1,1,FNS,2014,40,0,0,0,23
16344,1,1,IHO,2014,40,0,0,1,9
16344,15,15,MAE,2014,40,0,0,0,69
16344,1,1,MDV,2014,40,0,1,0,32
16344,1,1,MHJ,2014,40,0,0,1,24
16344,0,0,MIA,2014,40,0,0,0,8
16344,1,1,MJR,2014,40,0,1,0,14
16344,3,3,MNJ,2014,40,0,0,0,26
16344,1,1,MRG,2014,40,0,0,0,49
16344,0,0,MRT,2014,40,0,0,0,20
16344,1,1,MTN,2014,40,0,1,0,23
16344,4,4,NSB,2014,40,0,2,0,37
16344,4,4,SBV,2014,40,0,2,0,41
16344,0,0,STM,2014,40,0,0,0,10
16344,3,3,TDD,2014,40,0,1,2,35
16344,0,0,TGR,2014,40,0,0,0,7
16344,1,1,TLR,2014,40,0,0,0,20
16344,5,5,TOA,2014,40,0,0,0,45
16344,8,8,TSL,2014,40,0,2,0,41
16343,0,0,ABV,2014,40,0,0,0,16
16343,0,0,ABZ,2014,40,0,0,0,5
16343,0,0,AHH,2014,40,0,0,0,2
16343,2,2,AJB,2014,40,0,2,0,6
16343,2,2,ATB,2014,40,0,0,0,25
16343,13,13,BEL,2014,40,0,7,0,62
16343,7,7,BHK,2014,40,0,3,0,91
16343,9,9,BOE,2014,40,0,0,3,32
16343,1,1,BOS,2014,40,0,0,0,15
16343,1,1,CDA,2014,40,0,0,0,91
16343,7,7,DIE,2014,40,0,0,0,75
16343,4,4,DRI,2014,40,0,2,0,34
16343,12,12,FAR,2014,40,0,0,3,35
16343,2,2,FNS,2014,40,0,1,0,15
16343,2,2,IHO,2014,40,0,0,1,17
16343,9,9,MAE,2014,40,0,0,0,53
16343,0,0,MDV,2014,40,0,0,0,46
16343,4,4,MHJ,2014,40,0,1,1,24
16343,5,5,MIA,2014,40,0,0,1,17
16343,4,4,MJR,2014,40,0,2,0,17
16343,11,11,MNJ,2014,40,0,0,0,29
16343,2,2,MRT,2014,40,0,1,0,21
16343,3,3,MTN,2014,40,0,1,0,18
16343,4,4,NSB,2014,40,0,2,0,40
16343,0,0,SBV,2014,40,0,0,0,52
16343,0,0,STM,2014,40,0,0,0,10
16343,0,0,TDD,2014,40,0,0,0,24
16343,1,1,TGR,2014,40,0,0,0,6
16343,0,0,TLR,2014,40,0,0,0,22
16343,10,10,TOA,2014,40,0,1,0,45
16343,6,6,TSL,2014,40,0,2,0,35
16342,0,0,ABV,2014,40,0,0,0,10
16342,2,2,ABZ,2014,40,0,0,0,17
16342,0,0,AHH,2014,40,0,0,0,0
16342,0,0,AJB,2014,40,0,0,0,3
16342,15,15,ATB,2014,40,0,6,1,40
16342,24,24,BEL,2014,40,0,10,0,128
16342,4,4,BHK,2014,40,0,3,0,204
16342,3,3,BOE,2014,40,0,0,2,48
16342,3,3,CDA,2014,40,0,0,0,49
16342,1,1,DIE,2014,40,0,0,0,87
16342,2,2,DRI,2014,40,0,0,0,50
16342,16,16,FAR,2014,40,0,0,4,41
16342,3,3,FNS,2014,40,0,2,0,23
16342,1,1,IHO,2014,40,0,0,1,7
16342,18,18,MAE,2014,40,0,0,0,131
16342,3,3,MDV,2014,40,0,3,0,56
16342,4,4,MHJ,2014,40,0,2,0,35
16342,5,5,MIA,2014,40,0,0,2,34
16342,4,4,MJR,2014,40,0,2,0,17
16342,23,23,MNJ,2014,40,0,0,0,42
16342,8,8,MRG,2014,40,0,3,1,74
16342,1,1,MRT,2014,40,0,0,0,33
16342,3,3,MTN,2014,40,0,1,0,21
16342,3,3,NSB,2014,40,0,2,0,50
16342,1,1,SBV,2014,40,0,1,0,56
16342,2,2,STM,2014,40,0,2,0,10
16342,4,4,TDD,2014,40,0,0,2,28
16342,0,0,TGR,2014,40,0,0,0,11
16342,1,1,TLR,2014,40,0,0,0,28
16342,8,8,TOA,2014,40,0,1,0,83
16342,7,7,TSL,2014,40,0,3,0,50
16340,2,2,FNS,2014,39,0,1,0,15
16340,2,0,TDD,2014,39,0,1,0,2
16339,1,1,ABZ,2014,39,0,0,0,17
16339,0,0,AHH,2014,39,0,0,0,1
16339,4,4,ATB,2014,39,0,3,0,18
16339,10,10,BEL,2014,39,0,1,0,49
16339,3,3,BHK,2014,39,0,3,0,64
16339,2,2,BOE,2014,39,0,0,1,24
16339,0,0,BOS,2014,39,0,0,0,11
16339,4,4,CDA,2014,39,0,0,0,27
16339,3,3,DIE,2014,39,1,0,0,77
16339,0,0,DRI,2014,39,0,0,0,0
16339,13,13,FAR,2014,39,0,0,6,48
16339,2,2,FNS,2014,39,0,2,0,27
16339,3,3,IHO,2014,39,0,0,0,6
16339,6,6,MAE,2014,39,0,0,0,55
16339,2,2,MDV,2014,39,0,1,0,34
16339,0,0,MHJ,2014,39,0,0,0,23
16339,1,1,MIA,2014,39,0,0,1,14
16339,3,3,MJR,2014,39,0,0,0,9
16339,14,14,MNJ,2014,39,0,1,1,28
16339,1,1,MRG,2014,39,0,0,1,35
16339,2,2,MRT,2014,39,0,1,0,23
16339,1,1,MTN,2014,39,0,1,0,11
16339,3,3,NSB,2014,39,0,0,0,29
16339,2,2,SBV,2014,39,0,0,0,54
16339,3,3,TDD,2014,39,0,0,2,25
16339,1,1,TGR,2014,39,0,0,0,19
16339,2,2,TLR,2014,39,0,0,0,15
16339,4,4,TOA,2014,39,0,0,2,47
16339,4,4,TSL,2014,39,0,0,0,37
16338,0,0,ABZ,2014,39,0,0,0,8
16338,0,0,AHH,2014,39,0,0,0,4
16338,0,0,AJB,2014,39,0,0,0,12
16338,5,5,ATB,2014,39,0,3,0,24
16338,27,27,BEL,2014,39,0,16,0,62
16338,0,0,BHK,2014,39,0,0,0,46
16338,12,12,BOE,2014,39,0,0,5,48
16338,0,0,BOS,2014,39,0,0,0,18
16338,1,1,CDA,2014,39,0,0,0,16
16338,6,6,DIE,2014,39,4,3,0,76
16338,0,0,DRI,2014,39,0,0,0,27
16338,12,12,FAR,2014,39,0,0,1,48
16338,2,2,FNS,2014,39,0,2,0,26
16338,0,0,IHO,2014,39,0,0,0,4
16338,20,20,MAE,2014,39,0,1,1,94
16338,6,6,MHJ,2014,39,0,3,0,25
16338,1,1,MIA,2014,39,0,0,1,9
16338,1,1,MJR,2014,39,0,0,0,9
16338,9,9,MNJ,2014,39,0,0,0,25
16338,2,2,MRG,2014,39,0,1,0,40
16338,0,0,MRT,2014,39,0,0,0,19
16338,1,1,MTN,2014,39,0,0,0,14
16338,3,3,NSB,2014,39,0,2,0,31
16338,3,3,SBV,2014,39,0,0,0,38
16338,4,4,TDD,2014,39,0,2,0,33
16338,0,0,TGR,2014,39,0,0,0,8
16338,1,1,TLR,2014,39,0,1,0,10
16338,5,5,TOA,2014,39,0,2,0,62
16338,7,7,TSL,2014,39,0,2,0,31
16337,1,1,ABZ,2014,39,0,0,0,12
16337,0,0,AHH,2014,39,0,0,0,0
16337,4,4,ATB,2014,39,0,1,0,45
16337,24,24,BEL,2014,39,0,12,0,75
16337,3,3,BHK,2014,39,0,1,0,95
16337,3,3,BOE,2014,39,0,0,0,31
16337,1,1,BOS,2014,39,0,0,0,14
16337,7,7,CDA,2014,39,0,0,0,56
16337,4,4,DIE,2014,39,1,1,0,60
16337,0,0,DRI,2014,39,0,0,0,0
16337,8,8,FAR,2014,39,0,0,4,26
16337,0,0,FNS,2014,39,0,0,0,18
16337,0,0,IHO,2014,39,0,0,0,8
16337,11,11,MAE,2014,39,0,0,0,56
16337,5,5,MDV,2014,39,0,0,0,41
16337,2,2,MHJ,2014,39,0,1,0,24
16337,2,2,MIA,2014,39,0,0,1,9
16337,0,0,MJR,2014,39,0,0,0,8
16337,13,13,MNJ,2014,39,0,1,1,46
16337,2,2,MRG,2014,39,0,1,0,40
16337,1,1,MRT,2014,39,0,0,0,13
16337,3,3,MTN,2014,39,0,0,0,19
16337,4,4,NSB,2014,39,0,2,0,47
16337,3,3,SBV,2014,39,0,0,0,41
16337,3,3,TDD,2014,39,0,1,2,26
16337,0,0,TGR,2014,39,0,0,0,5
16337,2,2,TLR,2014,39,0,2,0,18
16337,6,6,TOA,2014,39,0,0,0,52
16337,7,7,TSL,2014,39,0,4,0,48
16336,2,2,ABZ,2014,39,0,1,0,12
16336,4,4,ATB,2014,39,0,2,0,30
16336,11,11,BEL,2014,39,0,1,0,42
16336,5,5,BHK,2014,39,0,2,0,104
16336,0,0,BOE,2014,39,0,0,0,26
16336,0,0,BOS,2014,39,0,0,0,14
16336,0,0,CDA,2014,39,0,0,0,18
16336,3,3,DIE,2014,39,0,0,0,85
16336,0,0,DRI,2014,39,0,0,0,0
16336,15,15,FAR,2014,39,0,0,3,40
16336,0,0,FNS,2014,39,0,0,0,19
16336,1,1,IHO,2014,39,0,0,0,8
16336,14,14,MAE,2014,39,0,0,0,82
16336,1,1,MHJ,2014,39,0,0,0,27
16336,2,2,MIA,2014,39,0,0,1,11
16336,0,0,MJR,2014,39,0,0,0,6
16336,16,16,MNJ,2014,39,0,0,0,45
16336,1,1,MRG,2014,39,0,0,0,55
16336,2,2,MRT,2014,39,0,0,0,22
16336,0,0,MTN,2014,39,0,0,0,16
16336,11,11,NSB,2014,39,0,4,0,54
16336,4,4,SBV,2014,39,0,0,0,60
16336,2,2,TDD,2014,39,0,1,0,35
16336,0,0,TGR,2014,39,0,0,0,8
16336,2,2,TLR,2014,39,0,1,0,8
16336,4,4,TOA,2014,39,1,0,1,65
16336,3,3,TSL,2014,39,0,1,0,35
16335,0,0,ABZ,2014,39,0,0,0,10
16335,0,0,AHH,2014,39,0,0,0,7
16335,3,3,ATB,2014,39,0,3,0,42
16335,12,12,BEL,2014,39,0,1,0,69
16335,3,3,BHK,2014,39,0,2,0,170
16335,3,3,BOE,2014,39,0,0,0,48
16335,4,4,BOS,2014,39,0,1,0,16
16335,5,5,CDA,2014,39,0,0,0,50
16335,4,4,DIE,2014,39,1,1,0,94
16335,1,1,DRI,2014,39,0,0,0,38
16335,17,17,FAR,2014,39,0,0,4,51
16335,1,1,FNS,2014,39,0,0,0,24
16335,0,0,IHO,2014,39,0,0,0,8
16335,18,18,MAE,2014,39,0,2,0,138
16335,4,4,MHJ,2014,39,1,0,0,26
16335,1,1,MIA,2014,39,0,0,0,23
16335,0,0,MJR,2014,39,0,0,0,7
16335,14,14,MNJ,2014,39,0,0,1,44
16335,4,4,MRG,2014,39,0,1,1,54
16335,0,0,MRT,2014,39,0,0,0,35
16335,2,2,MTN,2014,39,2,1,0,24
16335,5,5,NSB,2014,39,0,4,0,67
16335,2,2,SBV,2014,39,0,0,0,65
16335,1,1,STM,2014,39,0,1,0,9
16335,2,2,TDD,2014,39,0,0,2,43
16335,1,1,TGR,2014,39,0,0,0,6
16335,1,1,TLR,2014,39,0,0,0,12
16335,11,11,TOA,2014,39,0,1,2,86
16335,5,5,TSL,2014,39,0,3,0,43
16333,0,0,EJD,2014,38,0,0,0,4
16333,2,2,FNS,2014,38,0,0,0,6
16333,0,0,TDD,2014,38,0,0,0,3
16333,0,0,TGR,2014,38,0,0,0,2
16332,0,0,ABV,2014,38,0,0,0,16
16332,0,0,ABZ,2014,38,0,0,0,11
16332,0,0,AHH,2014,38,0,0,0,3
16332,0,0,AJB,2014,38,0,0,0,2
16332,4,4,ATB,2014,38,0,3,1,16
16332,11,11,BEL,2014,38,0,4,0,99
16332,9,9,BHK,2014,38,0,6,0,160
16332,0,0,BOE,2014,38,0,0,0,24
16332,5,5,BOS,2014,38,0,2,0,10
16332,6,6,CDA,2014,38,0,0,0,38
16332,0,0,DIE,2014,38,0,0,0,66
16332,0,0,DRI,2014,38,0,0,0,20
16332,1,0,EJD,2014,38,1,0,0,9
16332,17,17,FAR,2014,38,0,0,3,45
16332,5,5,FNS,2014,38,0,0,0,19
16332,3,3,IHO,2014,38,0,0,0,12
16332,11,11,MAE,2014,38,0,0,0,60
16332,2,2,MDV,2014,38,0,2,0,29
16332,2,2,MHJ,2014,38,0,1,0,22
16332,2,2,MIA,2014,38,0,0,0,16
16332,1,1,MJR,2014,38,0,0,0,12
16332,14,14,MNJ,2014,38,0,0,0,31
16332,0,0,MRG,2014,38,0,0,0,42
16332,0,0,MRT,2014,38,0,0,0,18
16332,4,4,MTN,2014,38,0,0,0,20
16332,3,3,NSB,2014,38,0,2,0,45
16332,1,1,SBV,2014,38,0,0,0,22
16332,0,0,STM,2014,38,0,0,0,12
16332,1,1,TDD,2014,38,0,0,1,27
16332,1,1,TGR,2014,38,0,0,0,16
16332,1,1,TLR,2014,38,0,1,0,17
16332,7,7,TOA,2014,38,0,1,0,45
16332,3,3,TSL,2014,38,0,2,0,37
16331,0,0,ABV,2014,38,0,0,0,7
16331,3,3,ABZ,2014,38,0,2,0,14
16331,0,0,AHH,2014,38,0,0,0,0
16331,0,0,AJB,2014,38,0,0,0,9
16331,4,4,ATB,2014,38,0,3,0,28
16331,10,10,BEL,2014,38,0,1,0,52
16331,1,1,BHK,2014,38,0,1,0,101
16331,5,5,BOE,2014,38,0,0,0,65
16331,4,4,BOS,2014,38,0,1,0,16
16331,1,1,CDA,2014,38,0,0,0,19
16331,3,3,DIE,2014,38,1,0,0,66
16331,0,0,DRI,2014,38,0,0,0,24
16331,1,1,EJD,2014,38,1,0,0,8
16331,12,12,FAR,2014,38,0,0,2,33
16331,2,2,FNS,2014,38,0,0,0,17
16331,0,0,IHO,2014,38,0,0,0,8
16331,8,8,MAE,2014,38,0,1,0,33
16331,7,7,MDV,2014,38,0,5,0,23
16331,3,3,MHJ,2014,38,1,0,0,31
16331,0,0,MIA,2014,38,0,0,0,4
16331,0,0,MJR,2014,38,0,0,0,7
16331,0,0,MNJ,2014,38,0,0,0,23
16331,3,3,MRG,2014,38,0,1,1,31
16331,1,1,MRT,2014,38,0,0,0,32
16331,4,4,MTN,2014,38,0,1,0,16
16331,9,9,NSB,2014,38,0,4,0,47
16331,4,4,SBV,2014,38,0,1,0,50
16331,0,0,STM,2014,38,0,0,0,13
16331,3,3,TDD,2014,38,0,0,2,27
16331,2,2,TGR,2014,38,0,0,0,10
16331,1,1,TLR,2014,38,0,0,0,16
16331,4,4,TOA,2014,38,0,0,0,46
16331,3,3,TSL,2014,38,0,3,0,31
16330,0,0,ABV,2014,38,0,0,0,7
16330,0,0,ABZ,2014,38,0,0,0,16
16330,0,0,AHH,2014,38,0,0,0,5
16330,0,0,AJB,2014,38,0,0,0,6
16330,9,9,ATB,2014,38,0,7,0,39
16330,9,9,BEL,2014,38,0,5,0,43
16330,0,0,BHK,2014,38,0,0,0,34
16330,0,0,BOE,2014,38,0,0,0,19
16330,2,2,BOS,2014,38,0,1,0,11
16330,1,1,CDA,2014,38,0,0,0,17
16330,5,5,DIE,2014,38,1,1,0,76
16330,2,2,DRI,2014,38,0,0,0,25
16330,1,0,EJD,2014,38,1,0,0,7
16330,14,14,FAR,2014,38,0,0,2,30
16330,2,2,FNS,2014,38,0,0,0,21
16330,0,0,IHO,2014,38,0,0,0,10
16330,14,14,MAE,2014,38,0,1,0,50
16330,6,6,MDV,2014,38,0,4,0,21
16330,2,2,MHJ,2014,38,1,1,0,21
16330,0,0,MIA,2014,38,0,0,0,3
16330,1,1,MJR,2014,38,0,1,0,12
16330,0,0,MNJ,2014,38,0,0,0,26
16330,2,2,MRG,2014,38,0,0,1,37
16330,0,0,MRT,2014,38,0,0,0,30
16330,3,3,MTN,2014,38,0,0,0,11
16330,8,8,NSB,2014,38,0,4,0,48
16330,3,3,SBV,2014,38,0,0,0,60
16330,1,1,STM,2014,38,0,0,0,13
16330,5,5,TDD,2014,38,0,0,2,37
16330,0,0,TGR,2014,38,0,0,0,11
16330,2,2,TLR,2014,38,0,0,0,16
16330,8,8,TOA,2014,38,0,1,0,44
16330,3,3,TSL,2014,38,0,2,0,45
16329,0,0,ABV,2014,38,0,0,0,3
16329,0,0,ABZ,2014,38,0,0,0,11
16329,1,1,AHH,2014,38,0,1,0,4
16329,0,0,AJB,2014,38,0,0,0,7
16329,4,4,ATB,2014,38,0,2,0,25
16329,12,12,BEL,2014,38,0,3,0,46
16329,0,0,BHK,2014,38,0,0,0,77
16329,0,0,BOE,2014,38,0,0,0,34
16329,1,1,BOS,2014,38,0,0,0,12
16329,3,3,CDA,2014,38,0,0,0,30
16329,2,2,DIE,2014,38,0,0,0,68
16329,0,0,DRI,2014,38,0,0,0,28
16329,1,1,EJD,2014,38,0,0,0,7
16329,7,7,FAR,2014,38,0,0,2,35
16329,0,0,FNS,2014,38,0,0,0,9
16329,0,0,IHO,2014,38,0,0,0,7
16329,14,14,MAE,2014,38,0,1,0,73
16329,4,4,MDV,2014,38,0,3,0,18
16329,1,1,MHJ,2014,38,0,0,0,25
16329,1,1,MIA,2014,38,0,0,2,17
16329,0,0,MJR,2014,38,0,0,0,11
16329,0,0,MNJ,2014,38,0,0,0,28
16329,3,3,MRG,2014,38,0,1,0,44
16329,0,0,MRT,2014,38,0,0,0,16
16329,2,2,MTN,2014,38,0,1,0,19
16329,4,4,NSB,2014,38,0,1,0,43
16329,1,1,SBV,2014,38,0,0,0,47
16329,1,1,STM,2014,38,0,0,0,14
16329,3,3,TDD,2014,38,0,1,1,24
16329,0,0,TGR,2014,38,0,0,0,14
16329,1,1,TLR,2014,38,0,1,0,15
16329,8,8,TOA,2014,38,0,0,0,51
16329,2,2,TSL,2014,38,0,1,0,28
16328,0,0,ABV,2014,38,0,0,0,10
16328,1,1,ABZ,2014,38,0,0,0,18
16328,4,4,AHH,2014,38,1,0,0,13
16328,1,1,AJB,2014,38,0,1,0,5
16328,6,6,ATB,2014,38,0,3,0,36
16328,8,8,BEL,2014,38,0,2,0,55
16328,0,0,BHK,2014,38,0,0,0,75
16328,5,5,BOE,2014,38,0,0,2,47
16328,3,3,BOS,2014,38,0,2,0,23
16328,4,4,CDA,2014,38,0,0,0,33
16328,1,1,DIE,2014,38,1,0,0,83
16328,2,2,DRI,2014,38,0,1,0,38
16328,0,0,EJD,2014,38,0,0,0,14
16328,15,15,FAR,2014,38,0,0,2,43
16328,0,0,FNS,2014,38,0,0,0,32
16328,2,2,IHO,2014,38,0,0,0,7
16328,10,10,MAE,2014,38,0,0,1,96
16328,0,0,MDV,2014,38,0,0,0,26
16328,3,3,MHJ,2014,38,0,2,1,34
16328,4,4,MIA,2014,38,0,0,3,17
16328,1,1,MJR,2014,38,0,1,0,8
16328,4,4,MNJ,2014,38,0,0,0,31
16328,4,4,MRG,2014,38,0,2,1,45
16328,2,2,MRT,2014,38,0,1,0,34
16328,4,4,MTN,2014,38,0,1,0,28
16328,10,10,NSB,2014,38,0,3,0,42
16328,2,2,SBV,2014,38,0,0,0,53
16328,2,2,STM,2014,38,0,2,0,24
16328,2,2,TDD,2014,38,0,0,0,33
16328,0,0,TGR,2014,38,0,0,0,16
16328,4,4,TLR,2014,38,0,0,0,17
16328,6,6,TOA,2014,38,0,1,1,92
16328,4,4,TSL,2014,38,0,1,0,42
16326,2,2,ATB,2014,37,0,0,1,15
16326,0,0,EJD,2014,37,0,0,0,3
16326,0,0,FNS,2014,37,0,0,0,11
16326,0,0,TDD,2014,37,0,0,0,3
16325,1,1,ABZ,2014,37,0,1,0,15
16325,1,1,AHH,2014,37,0,0,0,2
16325,0,0,AJB,2014,37,0,0,0,1
16325,4,4,ATB,2014,37,0,2,0,24
16325,11,11,BEL,2014,37,0,5,0,83
16325,0,0,BHK,2014,37,0,0,0,58
16325,1,1,BOE,2014,37,0,0,1,28
16325,2,2,BOS,2014,37,0,0,0,9
16325,2,2,CDA,2014,37,0,0,0,17
16325,0,0,DIE,2014,37,0,0,0,63
16325,0,0,DRI,2014,37,0,0,0,29
16325,0,0,EJD,2014,37,0,0,0,5
16325,15,15,FAR,2014,37,0,0,3,38
16325,1,1,FNS,2014,37,0,0,0,16
16325,0,0,IHO,2014,37,0,0,0,12
16325,7,0,MAE,2014,37,0,1,0,60
16325,2,2,MDV,2014,37,0,2,0,32
16325,4,4,MHJ,2014,37,2,2,0,23
16325,4,4,MIA,2014,37,0,0,0,18
16325,0,0,MJR,2014,37,0,0,0,4
16325,11,11,MNJ,2014,37,0,0,0,21
16325,3,3,MRG,2014,37,0,1,0,36
16325,0,0,MRT,2014,37,0,0,0,18
16325,0,0,MTN,2014,37,0,0,0,0
16325,7,7,NSB,2014,37,0,4,0,39
16325,3,3,SBV,2014,37,0,0,0,27
16325,0,0,STM,2014,37,0,0,0,6
16325,1,1,TDD,2014,37,0,0,0,28
16325,1,1,TGR,2014,37,0,0,0,14
16325,1,1,TLR,2014,37,0,0,0,16
16325,5,5,TOA,2014,37,0,1,0,45
16325,2,2,TSL,2014,37,0,1,0,21
16324,2,2,ABZ,2014,37,0,2,0,7
16324,1,1,AHH,2014,37,0,0,0,4
16324,0,0,AJB,2014,37,0,0,0,5
16324,5,5,ATB,2014,37,0,2,0,26
16324,6,6,BEL,2014,37,0,2,0,42
16324,2,2,BHK,2014,37,0,1,0,87
16324,13,13,BOE,2014,37,0,1,1,53
16324,1,1,BOS,2014,37,0,0,0,15
16324,3,3,CDA,2014,37,0,0,0,16
16324,2,2,DIE,2014,37,0,0,0,80
16324,1,1,DRI,2014,37,0,0,0,38
16324,0,0,EJD,2014,37,0,0,0,1
16324,5,5,FAR,2014,37,0,0,1,25
16324,2,2,FNS,2014,37,0,0,0,28
16324,1,1,IHO,2014,37,0,0,1,9
16324,5,0,MAE,2014,37,0,0,0,69
16324,2,2,MDV,2014,37,0,2,0,23
16324,0,0,MHJ,2014,37,0,0,0,21
16324,1,1,MIA,2014,37,0,0,0,14
