"code";"deb_sem";"sites";"perc_rank"
"2013_50";"2013-12-09";"mae";62
"2013_49";"2013-12-02";"mae";35
"2013_48";"2013-11-25";"mae";74
"2013_47";"2013-11-18";"mae";48
"2013_46";"2013-11-11";"mae";22
"2013_45";"2013-11-04";"mae";83
"2013_44";"2013-10-28";"mae";52
"2013_43";"2013-10-21";"mae";71
"2013_42";"2013-10-14";"mae";62
"2013_41";"2013-10-07";"mae";57
"2013_40";"2013-09-30";"mae";69
"2013_39";"2013-09-23";"mae";31
"2013_38";"2013-09-16";"mae";48
"2013_37";"2013-09-09";"mae";57
"2013_36";"2013-09-02";"mae";48
"2013_35";"2013-08-26";"mae";35
"2013_34";"2013-08-19";"mae";5
"2013_33";"2013-08-12";"mae";1
"2013_32";"2013-08-05";"mae";10
"2013_31";"2013-07-29";"mae";22
"2013_30";"2013-07-22";"mae";12
"2013_29";"2013-07-15";"mae";35
"2013_28";"2013-07-08";"mae";31
"2013_27";"2013-07-01";"mae";35
"2013_26";"2013-06-24";"mae";35
"2013_25";"2013-06-17";"mae";52
"2013_24";"2013-06-10";"mae";57
"2013_23";"2013-06-03";"mae";26
"2013_22";"2013-05-27";"mae";71
"2013_21";"2013-05-20";"mae";74
"2013_20";"2013-05-13";"mae";96
"2013_19";"2013-05-06";"mae";87
"2013_18";"2013-04-29";"mae";86
"2013_17";"2013-04-22";"mae";83
"2013_16";"2013-04-15";"mae";74
"2013_15";"2013-04-08";"mae";76
"2013_14";"2013-04-01";"mae";62
"2013_13";"2013-03-25";"mae";26
"2013_12";"2013-03-18";"mae";22
"2013_11";"2013-03-11";"mae";69
"2013_10";"2013-03-04";"mae";44
"2013_09";"2013-02-25";"mae";69
"2013_08";"2013-02-18";"mae";95
"2013_07";"2013-02-11";"mae";87
"2013_06";"2013-02-04";"mae";79
"2013_05";"2013-01-28";"mae";99
"2013_04";"2013-01-21";"mae";98
"2013_03";"2013-01-14";"mae";100
"2013_02";"2013-01-07";"mae";87
"2013_01";"2012-12-31";"mae";89
"2012_52";"2012-12-24";"mae";48
"2012_51";"2012-12-17";"mae";48
"2012_50";"2012-12-10";"mae";40
"2012_49";"2012-12-03";"mae";95
"2012_48";"2012-11-26";"mae";86
"2012_47";"2012-11-19";"mae";93
"2012_46";"2012-11-12";"mae";86
"2012_45";"2012-11-05";"mae";97
"2012_44";"2012-10-29";"mae";12
"2012_43";"2012-10-22";"mae";62
"2012_42";"2012-10-15";"mae";0
"2012_41";"2012-10-08";"mae";0
"2012_40";"2012-10-01";"mae";2
"2012_39";"2012-09-24";"mae";48
"2012_38";"2012-09-17";"mae";79
"2012_37";"2012-09-10";"mae";79
"2012_36";"2012-09-03";"mae";26
"2012_35";"2012-08-27";"mae";31
"2012_34";"2012-08-20";"mae";31
"2012_33";"2012-08-13";"mae";52
"2012_32";"2012-08-06";"mae";57
"2012_31";"2012-07-30";"mae";80
"2012_30";"2012-07-23";"mae";52
"2012_29";"2012-07-16";"mae";62
"2012_28";"2012-07-09";"mae";57
"2012_27";"2012-07-02";"mae";93
"2012_26";"2012-06-25";"mae";10
"2012_25";"2012-06-18";"mae";9
"2012_24";"2012-06-11";"mae";26
"2012_23";"2012-06-04";"mae";79
"2012_22";"2012-05-28";"mae";44
"2012_21";"2012-05-21";"mae";71
"2012_20";"2012-05-14";"mae";85
"2012_19";"2012-05-07";"mae";83
"2012_18";"2012-04-30";"mae";2
"2012_17";"2012-04-23";"mae";57
"2012_16";"2012-04-16";"mae";52
"2012_15";"2012-04-09";"mae";26
"2012_14";"2012-04-02";"mae";5
"2012_13";"2012-03-26";"mae";26
"2012_12";"2012-03-19";"mae";26
"2012_11";"2012-03-12";"mae";1
"2012_10";"2012-03-05";"mae";52
"2012_09";"2012-02-27";"mae";31
"2012_08";"2012-02-20";"mae";40
"2012_07";"2012-02-13";"mae";48
"2012_06";"2012-02-06";"mae";52
"2012_05";"2012-01-30";"mae";93
"2012_04";"2012-01-23";"mae";74
"2012_03";"2012-01-16";"mae";35
"2012_02";"2012-01-09";"mae";40
"2012_01";"2012-01-02";"mae";44
"2016_29";"2016-07-18";"mand";58
"2016_28";"2016-07-11";"mand";58
"2016_27";"2016-07-04";"mand";58
"2016_26";"2016-06-27";"mand";58
"2016_25";"2016-06-20";"mand";58
"2016_24";"2016-06-13";"mand";58
"2016_23";"2016-06-06";"mand";58
"2016_22";"2016-05-30";"mand";58
"2016_21";"2016-05-23";"mand";58
"2016_20";"2016-05-16";"mand";58
"2016_19";"2016-05-09";"mand";58
"2016_18";"2016-05-02";"mand";58
"2016_17";"2016-04-25";"mand";58
"2016_16";"2016-04-18";"mand";58
"2016_15";"2016-04-11";"mand";58
"2016_14";"2016-04-04";"mand";85
"2016_13";"2016-03-28";"mand";58
"2016_12";"2016-03-21";"mand";58
"2016_11";"2016-03-14";"mand";58
"2016_10";"2016-03-07";"mand";58
"2016_09";"2016-02-29";"mand";58
"2016_08";"2016-02-22";"mand";58
"2016_07";"2016-02-15";"mand";58
"2016_06";"2016-02-08";"mand";58
"2016_05";"2016-02-01";"mand";58
"2016_04";"2016-01-25";"mand";58
"2016_03";"2016-01-18";"mand";98
"2016_02";"2016-01-11";"mand";58
"2016_01";"2016-01-04";"mand";58
"2015_53";"2015-12-28";"mand";91
"2015_52";"2015-12-21";"mand";58
"2015_51";"2015-12-14";"mand";91
"2015_50";"2015-12-07";"mand";98
"2015_49";"2015-11-30";"mand";85
"2015_48";"2015-11-23";"mand";98
"2015_47";"2015-11-16";"mand";100
"2015_46";"2015-11-09";"mand";85
"2015_45";"2015-11-02";"mand";91
"2015_44";"2015-10-26";"mand";68
"2015_43";"2015-10-19";"mand";98
"2015_42";"2015-10-12";"mand";68
"2015_41";"2015-10-05";"mand";85
"2015_40";"2015-09-28";"mand";85
"2015_39";"2015-09-21";"mand";85
"2015_38";"2015-09-14";"mand";68
"2015_37";"2015-09-07";"mand";58
"2015_36";"2015-08-31";"mand";68
"2015_35";"2015-08-24";"mand";85
"2015_34";"2015-08-17";"mand";68
"2015_33";"2015-08-10";"mand";85
"2015_32";"2015-08-03";"mand";85
"2015_31";"2015-07-27";"mand";58
"2015_30";"2015-07-20";"mand";58
"2015_29";"2015-07-13";"mand";0
"2015_28";"2015-07-06";"mand";0
"2015_27";"2015-06-29";"mand";0
"2015_26";"2015-06-22";"mand";0
"2015_25";"2015-06-15";"mand";0
"2015_24";"2015-06-08";"mand";0
"2015_23";"2015-06-01";"mand";0
"2015_22";"2015-05-25";"mand";0
"2015_21";"2015-05-18";"mand";0
"2015_20";"2015-05-11";"mand";0
"2015_19";"2015-05-04";"mand";0
"2015_18";"2015-04-27";"mand";0
"2015_17";"2015-04-20";"mand";0
"2015_16";"2015-04-13";"mand";0
"2015_15";"2015-04-06";"mand";0
"2015_14";"2015-03-30";"mand";0
"2015_13";"2015-03-23";"mand";0
"2015_12";"2015-03-16";"mand";0
"2015_11";"2015-03-09";"mand";0
"2015_10";"2015-03-02";"mand";0
"2015_09";"2015-02-23";"mand";0
"2015_08";"2015-02-16";"mand";0
"2015_07";"2015-02-09";"mand";0
"2015_06";"2015-02-02";"mand";0
"2015_05";"2015-01-26";"mand";0
"2015_04";"2015-01-19";"mand";0
"2015_03";"2015-01-12";"mand";0
"2015_02";"2015-01-05";"mand";0
"2015_01";"2014-12-29";"mand";0
"2014_52";"2014-12-22";"mand";0
"2014_51";"2014-12-15";"mand";0
"2014_50";"2014-12-08";"mand";0
"2014_49";"2014-12-01";"mand";0
"2014_48";"2014-11-24";"mand";0
"2014_47";"2014-11-17";"mand";0
"2014_46";"2014-11-10";"mand";0
"2014_45";"2014-11-03";"mand";0
"2014_44";"2014-10-27";"mand";0
"2014_43";"2014-10-20";"mand";0
"2014_42";"2014-10-13";"mand";0
"2014_41";"2014-10-06";"mand";0
"2014_40";"2014-09-29";"mand";0
"2014_39";"2014-09-22";"mand";0
"2014_38";"2014-09-15";"mand";0
"2014_37";"2014-09-08";"mand";0
"2014_36";"2014-09-01";"mand";0
"2014_35";"2014-08-25";"mand";0
"2014_34";"2014-08-18";"mand";0
"2014_33";"2014-08-11";"mand";0
"2014_32";"2014-08-04";"mand";0
"2014_31";"2014-07-28";"mand";0
"2014_30";"2014-07-21";"mand";0
"2014_29";"2014-07-14";"mand";0
"2014_28";"2014-07-07";"mand";0
"2014_27";"2014-06-30";"mand";0
"2014_26";"2014-06-23";"mand";0
"2014_25";"2014-06-16";"mand";0
"2014_24";"2014-06-09";"mand";0
"2014_23";"2014-06-02";"mand";0
"2014_22";"2014-05-26";"mand";0
"2014_21";"2014-05-19";"mand";0
"2014_20";"2014-05-12";"mand";0
"2014_19";"2014-05-05";"mand";0
"2014_18";"2014-04-28";"mand";0
"2014_17";"2014-04-21";"mand";0
"2014_16";"2014-04-14";"mand";0
"2014_15";"2014-04-07";"mand";0
"2014_14";"2014-03-31";"mand";0
"2014_13";"2014-03-24";"mand";0
"2014_12";"2014-03-17";"mand";0
"2014_11";"2014-03-10";"mand";0
"2014_10";"2014-03-03";"mand";0
"2014_09";"2014-02-24";"mand";0
"2014_08";"2014-02-17";"mand";0
"2014_07";"2014-02-10";"mand";0
"2014_06";"2014-02-03";"mand";0
"2014_05";"2014-01-27";"mand";0
"2014_04";"2014-01-20";"mand";0
"2014_03";"2014-01-13";"mand";0
"2014_02";"2014-01-06";"mand";0
"2014_01";"2013-12-30";"mand";0
"2013_52";"2013-12-23";"mand";0
"2013_51";"2013-12-16";"mand";0
"2013_50";"2013-12-09";"mand";0
"2013_49";"2013-12-02";"mand";0
"2013_48";"2013-11-25";"mand";0
"2013_47";"2013-11-18";"mand";0
"2013_46";"2013-11-11";"mand";0
"2013_45";"2013-11-04";"mand";0
"2013_44";"2013-10-28";"mand";0
"2013_43";"2013-10-21";"mand";0
"2013_42";"2013-10-14";"mand";0
"2013_41";"2013-10-07";"mand";0
"2013_40";"2013-09-30";"mand";0
"2013_39";"2013-09-23";"mand";0
"2013_38";"2013-09-16";"mand";0
"2013_37";"2013-09-09";"mand";0
"2013_36";"2013-09-02";"mand";0
"2013_35";"2013-08-26";"mand";0
"2013_34";"2013-08-19";"mand";0
"2013_33";"2013-08-12";"mand";0
"2013_32";"2013-08-05";"mand";0
"2013_31";"2013-07-29";"mand";0
"2013_30";"2013-07-22";"mand";0
"2013_29";"2013-07-15";"mand";0
"2013_28";"2013-07-08";"mand";0
"2013_27";"2013-07-01";"mand";0
"2013_26";"2013-06-24";"mand";0
"2013_25";"2013-06-17";"mand";0
"2013_24";"2013-06-10";"mand";0
"2013_23";"2013-06-03";"mand";0
"2013_22";"2013-05-27";"mand";0
"2013_21";"2013-05-20";"mand";0
"2013_20";"2013-05-13";"mand";0
"2013_19";"2013-05-06";"mand";0
"2013_18";"2013-04-29";"mand";0
"2013_17";"2013-04-22";"mand";0
"2013_16";"2013-04-15";"mand";0
"2013_15";"2013-04-08";"mand";0
"2013_14";"2013-04-01";"mand";0
"2013_13";"2013-03-25";"mand";0
"2013_12";"2013-03-18";"mand";0
"2013_11";"2013-03-11";"mand";0
"2013_10";"2013-03-04";"mand";0
"2013_09";"2013-02-25";"mand";0
"2013_08";"2013-02-18";"mand";0
"2013_07";"2013-02-11";"mand";0
"2013_06";"2013-02-04";"mand";0
"2013_05";"2013-01-28";"mand";0
"2013_04";"2013-01-21";"mand";0
"2013_03";"2013-01-14";"mand";0
"2013_02";"2013-01-07";"mand";0
"2013_01";"2012-12-31";"mand";0
"2012_52";"2012-12-24";"mand";0
"2012_51";"2012-12-17";"mand";0
"2012_50";"2012-12-10";"mand";0
"2012_49";"2012-12-03";"mand";0
"2012_48";"2012-11-26";"mand";0
"2012_47";"2012-11-19";"mand";0
"2012_46";"2012-11-12";"mand";0
"2012_45";"2012-11-05";"mand";0
"2012_44";"2012-10-29";"mand";0
"2012_43";"2012-10-22";"mand";0
"2012_42";"2012-10-15";"mand";0
"2012_41";"2012-10-08";"mand";0
"2012_40";"2012-10-01";"mand";0
"2012_39";"2012-09-24";"mand";0
"2012_38";"2012-09-17";"mand";0
"2012_37";"2012-09-10";"mand";0
"2012_36";"2012-09-03";"mand";0
"2012_35";"2012-08-27";"mand";0
"2012_34";"2012-08-20";"mand";0
"2012_33";"2012-08-13";"mand";0
"2012_32";"2012-08-06";"mand";0
"2012_31";"2012-07-30";"mand";0
"2012_30";"2012-07-23";"mand";0
"2012_29";"2012-07-16";"mand";0
"2012_28";"2012-07-09";"mand";0
"2012_27";"2012-07-02";"mand";0
"2012_26";"2012-06-25";"mand";0
"2012_25";"2012-06-18";"mand";0
"2012_24";"2012-06-11";"mand";0
"2012_23";"2012-06-04";"mand";0
"2012_22";"2012-05-28";"mand";0
"2012_21";"2012-05-21";"mand";0
"2012_20";"2012-05-14";"mand";0
"2012_19";"2012-05-07";"mand";0
"2012_18";"2012-04-30";"mand";0
"2012_17";"2012-04-23";"mand";0
"2012_16";"2012-04-16";"mand";0
"2012_15";"2012-04-09";"mand";0
"2012_14";"2012-04-02";"mand";0
"2012_13";"2012-03-26";"mand";0
"2012_12";"2012-03-19";"mand";0
"2012_11";"2012-03-12";"mand";0
"2012_10";"2012-03-05";"mand";0
"2012_09";"2012-02-27";"mand";0
"2012_08";"2012-02-20";"mand";0
"2012_07";"2012-02-13";"mand";0
"2012_06";"2012-02-06";"mand";0
"2012_05";"2012-01-30";"mand";0
"2012_04";"2012-01-23";"mand";0
"2012_03";"2012-01-16";"mand";0
"2012_02";"2012-01-09";"mand";0
"2012_01";"2012-01-02";"mand";0
"2016_29";"2016-07-18";"mdv";6
"2016_28";"2016-07-11";"mdv";61
"2016_27";"2016-07-04";"mdv";61
"2016_26";"2016-06-27";"mdv";61
"2016_25";"2016-06-20";"mdv";61
"2016_24";"2016-06-13";"mdv";82
"2016_23";"2016-06-06";"mdv";73
"2016_22";"2016-05-30";"mdv";73
"2016_21";"2016-05-23";"mdv";73
"2016_20";"2016-05-16";"mdv";27
"2016_19";"2016-05-09";"mdv";41
"2016_18";"2016-05-02";"mdv";61
"2016_17";"2016-04-25";"mdv";86
"2016_16";"2016-04-18";"mdv";78
"2016_15";"2016-04-11";"mdv";61
"2016_14";"2016-04-04";"mdv";95
"2016_13";"2016-03-28";"mdv";54
"2016_12";"2016-03-21";"mdv";78
"2016_11";"2016-03-14";"mdv";61
"2016_10";"2016-03-07";"mdv";68
"2016_09";"2016-02-29";"mdv";68
"2016_08";"2016-02-22";"mdv";78
"2016_07";"2016-02-15";"mdv";47
"2016_06";"2016-02-08";"mdv";47
"2016_05";"2016-02-01";"mdv";89
"2016_04";"2016-01-25";"mdv";78
"2016_03";"2016-01-18";"mdv";95
"2016_02";"2016-01-11";"mdv";82
"2016_01";"2016-01-04";"mdv";68
"2015_53";"2015-12-28";"mdv";18
"2015_52";"2015-12-21";"mdv";54
"2015_51";"2015-12-14";"mdv";11
"2015_50";"2015-12-07";"mdv";61
"2015_49";"2015-11-30";"mdv";68
"2015_48";"2015-11-23";"mdv";73
"2015_47";"2015-11-16";"mdv";18
"2015_46";"2015-11-09";"mdv";61
"2015_45";"2015-11-02";"mdv";41
"2015_44";"2015-10-26";"mdv";47
"2015_43";"2015-10-19";"mdv";82
"2015_42";"2015-10-12";"mdv";78
"2015_41";"2015-10-05";"mdv";41
"2015_40";"2015-09-28";"mdv";84
"2015_39";"2015-09-21";"mdv";95
"2015_38";"2015-09-14";"mdv";86
"2015_37";"2015-09-07";"mdv";54
"2015_36";"2015-08-31";"mdv";86
"2015_35";"2015-08-24";"mdv";54
"2015_34";"2015-08-17";"mdv";68
"2015_33";"2015-08-10";"mdv";18
"2015_32";"2015-08-03";"mdv";73
"2015_31";"2015-07-27";"mdv";47
"2015_30";"2015-07-20";"mdv";6
"2015_29";"2015-07-13";"mdv";41
"2015_28";"2015-07-06";"mdv";61
"2015_27";"2015-06-29";"mdv";91
"2015_26";"2015-06-22";"mdv";34
"2015_25";"2015-06-15";"mdv";61
"2015_24";"2015-06-08";"mdv";61
"2015_23";"2015-06-01";"mdv";18
"2015_22";"2015-05-25";"mdv";6
"2015_21";"2015-05-18";"mdv";34
"2015_20";"2015-05-11";"mdv";47
"2015_19";"2015-05-04";"mdv";84
"2015_18";"2015-04-27";"mdv";54
"2015_17";"2015-04-20";"mdv";89
"2015_16";"2015-04-13";"mdv";91
"2015_15";"2015-04-06";"mdv";61
"2015_14";"2015-03-30";"mdv";88
"2015_13";"2015-03-23";"mdv";93
"2015_12";"2015-03-16";"mdv";97
"2015_11";"2015-03-09";"mdv";96
"2015_10";"2015-03-02";"mdv";97
"2015_09";"2015-02-23";"mdv";94
"2015_08";"2015-02-16";"mdv";86
"2015_07";"2015-02-09";"mdv";97
"2015_06";"2015-02-02";"mdv";54
"2015_05";"2015-01-26";"mdv";99
"2015_04";"2015-01-19";"mdv";96
"2015_03";"2015-01-12";"mdv";41
"2015_02";"2015-01-05";"mdv";68
"2015_01";"2014-12-29";"mdv";0
"2014_52";"2014-12-22";"mdv";82
"2014_51";"2014-12-15";"mdv";47
"2014_50";"2014-12-08";"mdv";84
"2014_49";"2014-12-01";"mdv";92
"2014_48";"2014-11-24";"mdv";41
"2014_47";"2014-11-17";"mdv";68
"2014_46";"2014-11-10";"mdv";68
"2014_45";"2014-11-03";"mdv";61
"2014_44";"2014-10-27";"mdv";68
"2014_43";"2014-10-20";"mdv";61
"2014_42";"2014-10-13";"mdv";41
"2014_41";"2014-10-06";"mdv";27
"2014_40";"2014-09-29";"mdv";68
"2014_39";"2014-09-22";"mdv";6
"2014_38";"2014-09-15";"mdv";47
"2014_37";"2014-09-08";"mdv";61
"2014_36";"2014-09-01";"mdv";86
"2014_35";"2014-08-25";"mdv";34
"2014_34";"2014-08-18";"mdv";41
"2014_33";"2014-08-11";"mdv";18
"2014_32";"2014-08-04";"mdv";18
"2014_31";"2014-07-28";"mdv";18
"2014_30";"2014-07-21";"mdv";11
"2014_29";"2014-07-14";"mdv";27
"2014_28";"2014-07-07";"mdv";47
"2014_27";"2014-06-30";"mdv";47
"2014_26";"2014-06-23";"mdv";34
"2014_25";"2014-06-16";"mdv";54
"2014_24";"2014-06-09";"mdv";27
"2014_23";"2014-06-02";"mdv";27
"2014_22";"2014-05-26";"mdv";54
"2014_21";"2014-05-19";"mdv";89
"2014_20";"2014-05-12";"mdv";61
"2014_19";"2014-05-05";"mdv";82
"2014_18";"2014-04-28";"mdv";54
"2014_17";"2014-04-21";"mdv";27
"2014_16";"2014-04-14";"mdv";27
"2014_15";"2014-04-07";"mdv";27
"2014_14";"2014-03-31";"mdv";86
"2014_13";"2014-03-24";"mdv";54
"2014_12";"2014-03-17";"mdv";91
"2014_11";"2014-03-10";"mdv";47
"2014_10";"2014-03-03";"mdv";84
"2014_09";"2014-02-24";"mdv";68
"2014_08";"2014-02-17";"mdv";82
"2014_07";"2014-02-10";"mdv";61
"2014_06";"2014-02-03";"mdv";91
"2014_05";"2014-01-27";"mdv";47
"2014_04";"2014-01-20";"mdv";78
"2014_03";"2014-01-13";"mdv";34
"2014_02";"2014-01-06";"mdv";61
"2014_01";"2013-12-30";"mdv";34
"2013_52";"2013-12-23";"mdv";68
"2013_51";"2013-12-16";"mdv";27
"2013_50";"2013-12-09";"mdv";27
"2013_49";"2013-12-02";"mdv";54
"2013_48";"2013-11-25";"mdv";34
"2013_47";"2013-11-18";"mdv";61
"2013_46";"2013-11-11";"mdv";34
"2013_45";"2013-11-04";"mdv";54
"2013_44";"2013-10-28";"mdv";11
"2013_43";"2013-10-21";"mdv";6
"2013_42";"2013-10-14";"mdv";54
"2013_41";"2013-10-07";"mdv";34
"2013_40";"2013-09-30";"mdv";11
"2013_39";"2013-09-23";"mdv";73
"2013_38";"2013-09-16";"mdv";47
"2013_37";"2013-09-09";"mdv";78
"2013_36";"2013-09-02";"mdv";93
"2013_35";"2013-08-26";"mdv";99
"2013_34";"2013-08-19";"mdv";88
"2013_33";"2013-08-12";"mdv";78
"2013_32";"2013-08-05";"mdv";18
"2013_31";"2013-07-29";"mdv";27
"2013_30";"2013-07-22";"mdv";61
"2013_29";"2013-07-15";"mdv";68
"2013_28";"2013-07-08";"mdv";95
"2013_27";"2013-07-01";"mdv";91
"2013_26";"2013-06-24";"mdv";88
"2013_25";"2013-06-17";"mdv";47
"2013_24";"2013-06-10";"mdv";89
"2013_23";"2013-06-03";"mdv";41
"2013_22";"2013-05-27";"mdv";68
"2013_21";"2013-05-20";"mdv";18
"2013_20";"2013-05-13";"mdv";1
"2013_19";"2013-05-06";"mdv";27
"2013_18";"2013-04-29";"mdv";27
"2013_17";"2013-04-22";"mdv";27
"2013_16";"2013-04-15";"mdv";6
"2013_15";"2013-04-08";"mdv";34
"2013_14";"2013-04-01";"mdv";18
"2013_13";"2013-03-25";"mdv";41
"2013_12";"2013-03-18";"mdv";78
"2013_11";"2013-03-11";"mdv";27
"2013_10";"2013-03-04";"mdv";73
"2013_09";"2013-02-25";"mdv";54
"2013_08";"2013-02-18";"mdv";68
"2013_07";"2013-02-11";"mdv";41
"2013_06";"2013-02-04";"mdv";86
"2013_05";"2013-01-28";"mdv";91
"2013_04";"2013-01-21";"mdv";82
"2013_03";"2013-01-14";"mdv";78
"2013_02";"2013-01-07";"mdv";68
"2013_01";"2012-12-31";"mdv";18
"2012_52";"2012-12-24";"mdv";11
"2012_51";"2012-12-17";"mdv";34
"2012_50";"2012-12-10";"mdv";54
"2012_49";"2012-12-03";"mdv";47
"2012_48";"2012-11-26";"mdv";82
"2012_47";"2012-11-19";"mdv";68
"2012_46";"2012-11-12";"mdv";68
"2012_45";"2012-11-05";"mdv";18
"2012_44";"2012-10-29";"mdv";68
"2012_43";"2012-10-22";"mdv";3
"2012_42";"2012-10-15";"mdv";84
"2012_41";"2012-10-08";"mdv";27
"2012_40";"2012-10-01";"mdv";92
"2012_39";"2012-09-24";"mdv";0
"2012_38";"2012-09-17";"mdv";0
"2012_37";"2012-09-10";"mdv";18
"2012_36";"2012-09-03";"mdv";3
"2012_35";"2012-08-27";"mdv";0
"2012_34";"2012-08-20";"mdv";0
"2012_33";"2012-08-13";"mdv";0
"2012_32";"2012-08-06";"mdv";0
"2012_31";"2012-07-30";"mdv";0
"2012_30";"2012-07-23";"mdv";0
"2012_29";"2012-07-16";"mdv";0
"2012_28";"2012-07-09";"mdv";0
"2012_27";"2012-07-02";"mdv";0
"2012_26";"2012-06-25";"mdv";0
"2012_25";"2012-06-18";"mdv";0
"2012_24";"2012-06-11";"mdv";0
"2012_23";"2012-06-04";"mdv";0
"2012_22";"2012-05-28";"mdv";0
"2012_21";"2012-05-21";"mdv";11
"2012_20";"2012-05-14";"mdv";27
"2012_19";"2012-05-07";"mdv";34
"2012_18";"2012-04-30";"mdv";27
"2012_17";"2012-04-23";"mdv";11
"2012_16";"2012-04-16";"mdv";18
"2012_15";"2012-04-09";"mdv";18
"2012_14";"2012-04-02";"mdv";18
"2012_13";"2012-03-26";"mdv";18
"2012_12";"2012-03-19";"mdv";18
"2012_11";"2012-03-12";"mdv";27
"2012_10";"2012-03-05";"mdv";54
"2012_09";"2012-02-27";"mdv";34
"2012_08";"2012-02-20";"mdv";61
"2012_07";"2012-02-13";"mdv";82
"2012_06";"2012-02-06";"mdv";98
"2012_05";"2012-01-30";"mdv";98
"2012_04";"2012-01-23";"mdv";91
"2012_03";"2012-01-16";"mdv";99
"2012_02";"2012-01-09";"mdv";68
"2012_01";"2012-01-02";"mdv";68
"2016_29";"2016-07-18";"mhj";0
"2016_28";"2016-07-11";"mhj";70
"2016_27";"2016-07-04";"mhj";20
"2016_26";"2016-06-27";"mhj";20
"2016_25";"2016-06-20";"mhj";20
"2016_24";"2016-06-13";"mhj";20
"2016_23";"2016-06-06";"mhj";32
"2016_22";"2016-05-30";"mhj";58
"2016_21";"2016-05-23";"mhj";75
"2016_20";"2016-05-16";"mhj";20
"2016_19";"2016-05-09";"mhj";85
"2016_18";"2016-05-02";"mhj";70
"2016_17";"2016-04-25";"mhj";10
"2016_16";"2016-04-18";"mhj";20
"2016_15";"2016-04-11";"mhj";80
"2016_14";"2016-04-04";"mhj";10
"2016_13";"2016-03-28";"mhj";20
"2016_12";"2016-03-21";"mhj";70
"2016_11";"2016-03-14";"mhj";20
"2016_10";"2016-03-07";"mhj";32
"2016_09";"2016-02-29";"mhj";70
"2016_08";"2016-02-22";"mhj";32
"2016_07";"2016-02-15";"mhj";10
"2016_06";"2016-02-08";"mhj";88
"2016_05";"2016-02-01";"mhj";47
"2016_04";"2016-01-25";"mhj";32
"2016_03";"2016-01-18";"mhj";32
"2016_02";"2016-01-11";"mhj";32
"2016_01";"2016-01-04";"mhj";75
"2015_53";"2015-12-28";"mhj";20
"2015_52";"2015-12-21";"mhj";20
"2015_51";"2015-12-14";"mhj";32
"2015_50";"2015-12-07";"mhj";10
"2015_49";"2015-11-30";"mhj";20
"2015_48";"2015-11-23";"mhj";20
"2015_47";"2015-11-16";"mhj";70
"2015_46";"2015-11-09";"mhj";88
"2015_45";"2015-11-02";"mhj";3
"2015_44";"2015-10-26";"mhj";10
"2015_43";"2015-10-19";"mhj";58
"2015_42";"2015-10-12";"mhj";32
"2015_41";"2015-10-05";"mhj";32
"2015_40";"2015-09-28";"mhj";32
"2015_39";"2015-09-21";"mhj";70
"2015_38";"2015-09-14";"mhj";20
"2015_37";"2015-09-07";"mhj";47
"2015_36";"2015-08-31";"mhj";58
"2015_35";"2015-08-24";"mhj";32
"2015_34";"2015-08-17";"mhj";32
"2015_33";"2015-08-10";"mhj";70
"2015_32";"2015-08-03";"mhj";58
"2015_31";"2015-07-27";"mhj";20
"2015_30";"2015-07-20";"mhj";3
"2015_29";"2015-07-13";"mhj";47
"2015_28";"2015-07-06";"mhj";32
"2015_27";"2015-06-29";"mhj";58
"2015_26";"2015-06-22";"mhj";70
"2015_25";"2015-06-15";"mhj";70
"2015_24";"2015-06-08";"mhj";47
"2015_23";"2015-06-01";"mhj";20
"2015_22";"2015-05-25";"mhj";3
"2015_21";"2015-05-18";"mhj";20
"2015_20";"2015-05-11";"mhj";58
"2015_19";"2015-05-04";"mhj";58
"2015_18";"2015-04-27";"mhj";10
"2015_17";"2015-04-20";"mhj";47
"2015_16";"2015-04-13";"mhj";32
"2015_15";"2015-04-06";"mhj";10
"2015_14";"2015-03-30";"mhj";10
"2015_13";"2015-03-23";"mhj";3
"2015_12";"2015-03-16";"mhj";3
"2015_11";"2015-03-09";"mhj";3
"2015_10";"2015-03-02";"mhj";70
"2015_09";"2015-02-23";"mhj";47
"2015_08";"2015-02-16";"mhj";58
"2015_07";"2015-02-09";"mhj";75
"2015_06";"2015-02-02";"mhj";70
"2015_05";"2015-01-26";"mhj";80
"2015_04";"2015-01-19";"mhj";93
"2015_03";"2015-01-12";"mhj";58
"2015_02";"2015-01-05";"mhj";32
"2015_01";"2014-12-29";"mhj";32
"2014_52";"2014-12-22";"mhj";32
"2014_51";"2014-12-15";"mhj";20
"2014_50";"2014-12-08";"mhj";85
"2014_49";"2014-12-01";"mhj";32
"2014_48";"2014-11-24";"mhj";58
"2014_47";"2014-11-17";"mhj";32
"2014_46";"2014-11-10";"mhj";96
"2014_45";"2014-11-03";"mhj";88
"2014_44";"2014-10-27";"mhj";20
"2014_43";"2014-10-20";"mhj";47
"2014_42";"2014-10-13";"mhj";20
"2014_41";"2014-10-06";"mhj";32
"2014_40";"2014-09-29";"mhj";3
"2014_39";"2014-09-22";"mhj";47
"2014_38";"2014-09-15";"mhj";10
"2014_37";"2014-09-08";"mhj";47
"2014_36";"2014-09-01";"mhj";47
"2014_35";"2014-08-25";"mhj";10
"2014_34";"2014-08-18";"mhj";70
"2014_33";"2014-08-11";"mhj";47
"2014_32";"2014-08-04";"mhj";32
