"code";"deb_sem";"sites";"perc_rank"
"2015_46";"2015-11-09";"mhj";54
"2015_45";"2015-11-02";"mhj";92
"2015_44";"2015-10-26";"mhj";54
"2015_43";"2015-10-19";"mhj";100
"2015_42";"2015-10-12";"mhj";78
"2015_41";"2015-10-05";"mhj";98
"2015_40";"2015-09-28";"mhj";98
"2015_39";"2015-09-21";"mhj";100
"2015_38";"2015-09-14";"mhj";54
"2015_37";"2015-09-07";"mhj";92
"2015_36";"2015-08-31";"mhj";98
"2015_35";"2015-08-24";"mhj";92
"2015_34";"2015-08-17";"mhj";92
"2015_33";"2015-08-10";"mhj";54
"2015_32";"2015-08-03";"mhj";54
"2015_31";"2015-07-27";"mhj";54
"2015_30";"2015-07-20";"mhj";54
"2015_29";"2015-07-13";"mhj";100
"2015_28";"2015-07-06";"mhj";54
"2015_27";"2015-06-29";"mhj";78
"2015_26";"2015-06-22";"mhj";54
"2015_25";"2015-06-15";"mhj";92
"2015_24";"2015-06-08";"mhj";54
"2015_23";"2015-06-01";"mhj";54
"2015_22";"2015-05-25";"mhj";54
"2015_21";"2015-05-18";"mhj";54
"2015_20";"2015-05-11";"mhj";78
"2015_19";"2015-05-04";"mhj";54
"2015_18";"2015-04-27";"mhj";54
"2015_17";"2015-04-20";"mhj";78
"2015_16";"2015-04-13";"mhj";78
"2015_15";"2015-04-06";"mhj";54
"2015_14";"2015-03-30";"mhj";78
"2015_13";"2015-03-23";"mhj";78
"2015_12";"2015-03-16";"mhj";54
"2015_11";"2015-03-09";"mhj";92
"2015_10";"2015-03-02";"mhj";54
"2015_09";"2015-02-23";"mhj";54
"2015_08";"2015-02-16";"mhj";54
"2015_07";"2015-02-09";"mhj";54
"2015_06";"2015-02-02";"mhj";54
"2015_05";"2015-01-26";"mhj";54
"2015_04";"2015-01-19";"mhj";78
"2015_03";"2015-01-12";"mhj";54
"2015_02";"2015-01-05";"mhj";54
"2015_01";"2014-12-29";"mhj";92
"2014_52";"2014-12-22";"mhj";54
"2014_51";"2014-12-15";"mhj";54
"2014_50";"2014-12-08";"mhj";54
"2014_49";"2014-12-01";"mhj";78
"2014_48";"2014-11-24";"mhj";78
"2014_47";"2014-11-17";"mhj";78
"2014_46";"2014-11-10";"mhj";78
"2014_45";"2014-11-03";"mhj";54
"2014_44";"2014-10-27";"mhj";54
"2014_43";"2014-10-20";"mhj";92
"2014_42";"2014-10-13";"mhj";92
"2014_41";"2014-10-06";"mhj";96
"2014_40";"2014-09-29";"mhj";92
"2014_39";"2014-09-22";"mhj";92
"2014_38";"2014-09-15";"mhj";78
"2014_37";"2014-09-08";"mhj";78
"2014_36";"2014-09-01";"mhj";54
"2014_35";"2014-08-25";"mhj";92
"2014_34";"2014-08-18";"mhj";54
"2014_33";"2014-08-11";"mhj";54
"2014_32";"2014-08-04";"mhj";54
"2014_31";"2014-07-28";"mhj";54
"2014_30";"2014-07-21";"mhj";54
"2014_29";"2014-07-14";"mhj";54
"2014_28";"2014-07-07";"mhj";54
"2014_27";"2014-06-30";"mhj";78
"2014_26";"2014-06-23";"mhj";78
"2014_25";"2014-06-16";"mhj";54
"2014_24";"2014-06-09";"mhj";54
"2014_23";"2014-06-02";"mhj";54
"2014_22";"2014-05-26";"mhj";54
"2014_21";"2014-05-19";"mhj";54
"2014_20";"2014-05-12";"mhj";78
"2014_19";"2014-05-05";"mhj";78
"2014_18";"2014-04-28";"mhj";78
"2014_17";"2014-04-21";"mhj";54
"2014_16";"2014-04-14";"mhj";54
"2014_15";"2014-04-07";"mhj";54
"2014_14";"2014-03-31";"mhj";54
"2014_13";"2014-03-24";"mhj";54
"2014_12";"2014-03-17";"mhj";54
"2014_11";"2014-03-10";"mhj";54
"2014_10";"2014-03-03";"mhj";78
"2014_09";"2014-02-24";"mhj";54
"2014_08";"2014-02-17";"mhj";78
"2014_07";"2014-02-10";"mhj";54
"2014_06";"2014-02-03";"mhj";54
"2014_05";"2014-01-27";"mhj";78
"2014_04";"2014-01-20";"mhj";54
"2014_03";"2014-01-13";"mhj";78
"2014_02";"2014-01-06";"mhj";54
"2014_01";"2013-12-30";"mhj";96
"2013_52";"2013-12-23";"mhj";54
"2013_51";"2013-12-16";"mhj";54
"2013_50";"2013-12-09";"mhj";78
"2013_49";"2013-12-02";"mhj";78
"2013_48";"2013-11-25";"mhj";78
"2013_47";"2013-11-18";"mhj";54
"2013_46";"2013-11-11";"mhj";78
"2013_45";"2013-11-04";"mhj";96
"2013_44";"2013-10-28";"mhj";78
"2013_43";"2013-10-21";"mhj";96
"2013_42";"2013-10-14";"mhj";100
"2013_41";"2013-10-07";"mhj";92
"2013_40";"2013-09-30";"mhj";54
"2013_39";"2013-09-23";"mhj";92
"2013_38";"2013-09-16";"mhj";78
"2013_37";"2013-09-09";"mhj";54
"2013_36";"2013-09-02";"mhj";54
"2013_35";"2013-08-26";"mhj";92
"2013_34";"2013-08-19";"mhj";98
"2013_33";"2013-08-12";"mhj";98
"2013_32";"2013-08-05";"mhj";78
"2013_31";"2013-07-29";"mhj";78
"2013_30";"2013-07-22";"mhj";96
"2013_29";"2013-07-15";"mhj";78
"2013_28";"2013-07-08";"mhj";54
"2013_27";"2013-07-01";"mhj";96
"2013_26";"2013-06-24";"mhj";54
"2013_25";"2013-06-17";"mhj";92
"2013_24";"2013-06-10";"mhj";78
"2013_23";"2013-06-03";"mhj";54
"2013_22";"2013-05-27";"mhj";92
"2013_21";"2013-05-20";"mhj";78
"2013_20";"2013-05-13";"mhj";92
"2013_19";"2013-05-06";"mhj";54
"2013_18";"2013-04-29";"mhj";78
"2013_17";"2013-04-22";"mhj";78
"2013_16";"2013-04-15";"mhj";54
"2013_15";"2013-04-08";"mhj";54
"2013_14";"2013-04-01";"mhj";54
"2013_13";"2013-03-25";"mhj";54
"2013_12";"2013-03-18";"mhj";54
"2013_11";"2013-03-11";"mhj";54
"2013_10";"2013-03-04";"mhj";54
"2013_09";"2013-02-25";"mhj";54
"2013_08";"2013-02-18";"mhj";54
"2013_07";"2013-02-11";"mhj";54
"2013_06";"2013-02-04";"mhj";54
"2013_05";"2013-01-28";"mhj";78
"2013_04";"2013-01-21";"mhj";54
"2013_03";"2013-01-14";"mhj";54
"2013_02";"2013-01-07";"mhj";54
"2013_01";"2012-12-31";"mhj";54
"2012_52";"2012-12-24";"mhj";100
"2012_51";"2012-12-17";"mhj";78
"2012_50";"2012-12-10";"mhj";54
"2012_49";"2012-12-03";"mhj";98
"2012_48";"2012-11-26";"mhj";92
"2012_47";"2012-11-19";"mhj";78
"2012_46";"2012-11-12";"mhj";54
"2012_45";"2012-11-05";"mhj";54
"2012_44";"2012-10-29";"mhj";54
"2012_43";"2012-10-22";"mhj";54
"2012_42";"2012-10-15";"mhj";54
"2012_41";"2012-10-08";"mhj";98
"2012_40";"2012-10-01";"mhj";92
"2012_39";"2012-09-24";"mhj";96
"2012_38";"2012-09-17";"mhj";54
"2012_37";"2012-09-10";"mhj";78
"2012_36";"2012-09-03";"mhj";92
"2012_35";"2012-08-27";"mhj";96
"2012_34";"2012-08-20";"mhj";78
"2012_33";"2012-08-13";"mhj";92
"2012_32";"2012-08-06";"mhj";54
"2012_31";"2012-07-30";"mhj";78
"2012_30";"2012-07-23";"mhj";78
"2012_29";"2012-07-16";"mhj";96
"2012_28";"2012-07-09";"mhj";54
"2012_27";"2012-07-02";"mhj";78
"2012_26";"2012-06-25";"mhj";54
"2012_25";"2012-06-18";"mhj";78
"2012_24";"2012-06-11";"mhj";98
"2012_23";"2012-06-04";"mhj";54
"2012_22";"2012-05-28";"mhj";78
"2012_21";"2012-05-21";"mhj";92
"2012_20";"2012-05-14";"mhj";96
"2012_19";"2012-05-07";"mhj";92
"2012_18";"2012-04-30";"mhj";78
"2012_17";"2012-04-23";"mhj";54
"2012_16";"2012-04-16";"mhj";78
"2012_15";"2012-04-09";"mhj";78
"2012_14";"2012-04-02";"mhj";92
"2012_13";"2012-03-26";"mhj";54
"2012_12";"2012-03-19";"mhj";54
"2012_11";"2012-03-12";"mhj";54
"2012_10";"2012-03-05";"mhj";54
"2012_09";"2012-02-27";"mhj";54
"2012_08";"2012-02-20";"mhj";78
"2012_07";"2012-02-13";"mhj";96
"2012_06";"2012-02-06";"mhj";78
"2012_05";"2012-01-30";"mhj";54
"2012_04";"2012-01-23";"mhj";54
"2012_03";"2012-01-16";"mhj";78
"2012_02";"2012-01-09";"mhj";54
"2012_01";"2012-01-02";"mhj";78
"2016_24";"2016-06-13";"mia";53
"2016_23";"2016-06-06";"mia";65
"2016_22";"2016-05-30";"mia";33
"2016_21";"2016-05-23";"mia";53
"2016_20";"2016-05-16";"mia";84
"2016_19";"2016-05-09";"mia";53
"2016_18";"2016-05-02";"mia";53
"2016_17";"2016-04-25";"mia";81
"2016_16";"2016-04-18";"mia";53
"2016_15";"2016-04-11";"mia";65
"2016_14";"2016-04-04";"mia";53
"2016_13";"2016-03-28";"mia";53
"2016_12";"2016-03-21";"mia";33
"2016_11";"2016-03-14";"mia";87
"2016_10";"2016-03-07";"mia";53
"2016_09";"2016-02-29";"mia";53
"2016_08";"2016-02-22";"mia";53
"2016_07";"2016-02-15";"mia";65
"2016_06";"2016-02-08";"mia";53
"2016_05";"2016-02-01";"mia";74
"2016_04";"2016-01-25";"mia";89
"2016_03";"2016-01-18";"mia";89
"2016_02";"2016-01-11";"mia";74
"2016_01";"2016-01-04";"mia";33
"2015_53";"2015-12-28";"mia";78
"2015_52";"2015-12-21";"mia";65
"2015_51";"2015-12-14";"mia";53
"2015_50";"2015-12-07";"mia";81
"2015_49";"2015-11-30";"mia";92
"2015_48";"2015-11-23";"mia";98
"2015_47";"2015-11-16";"mia";100
"2015_46";"2015-11-09";"mia";74
"2015_45";"2015-11-02";"mia";74
"2015_44";"2015-10-26";"mia";89
"2015_43";"2015-10-19";"mia";98
"2015_42";"2015-10-12";"mia";84
"2015_41";"2015-10-05";"mia";99
"2015_40";"2015-09-28";"mia";93
"2015_39";"2015-09-21";"mia";99
"2015_38";"2015-09-14";"mia";87
"2015_37";"2015-09-07";"mia";97
"2015_36";"2015-08-31";"mia";91
"2015_35";"2015-08-24";"mia";84
"2015_34";"2015-08-17";"mia";89
"2015_33";"2015-08-10";"mia";81
"2015_32";"2015-08-03";"mia";87
"2015_31";"2015-07-27";"mia";87
"2015_30";"2015-07-20";"mia";33
"2015_29";"2015-07-13";"mia";74
"2015_28";"2015-07-06";"mia";53
"2015_27";"2015-06-29";"mia";53
"2015_26";"2015-06-22";"mia";65
"2015_25";"2015-06-15";"mia";33
"2015_24";"2015-06-08";"mia";65
"2015_23";"2015-06-01";"mia";74
"2015_22";"2015-05-25";"mia";91
"2015_21";"2015-05-18";"mia";53
"2015_20";"2015-05-11";"mia";98
"2015_19";"2015-05-04";"mia";74
"2015_18";"2015-04-27";"mia";91
"2015_17";"2015-04-20";"mia";74
"2015_16";"2015-04-13";"mia";84
"2015_15";"2015-04-06";"mia";93
"2015_14";"2015-03-30";"mia";78
"2015_13";"2015-03-23";"mia";65
"2015_12";"2015-03-16";"mia";74
"2015_11";"2015-03-09";"mia";65
"2015_10";"2015-03-02";"mia";53
"2015_09";"2015-02-23";"mia";53
"2015_08";"2015-02-16";"mia";53
"2015_07";"2015-02-09";"mia";74
"2015_06";"2015-02-02";"mia";74
"2015_05";"2015-01-26";"mia";33
"2015_04";"2015-01-19";"mia";33
"2015_03";"2015-01-12";"mia";33
"2015_02";"2015-01-05";"mia";33
"2015_01";"2014-12-29";"mia";33
"2014_52";"2014-12-22";"mia";33
"2014_51";"2014-12-15";"mia";78
"2014_50";"2014-12-08";"mia";33
"2014_49";"2014-12-01";"mia";53
"2014_48";"2014-11-24";"mia";33
"2014_47";"2014-11-17";"mia";53
"2014_46";"2014-11-10";"mia";65
"2014_45";"2014-11-03";"mia";33
"2014_44";"2014-10-27";"mia";33
"2014_43";"2014-10-20";"mia";65
"2014_42";"2014-10-13";"mia";53
"2014_41";"2014-10-06";"mia";53
"2014_40";"2014-09-29";"mia";53
"2014_39";"2014-09-22";"mia";65
"2014_38";"2014-09-15";"mia";53
"2014_37";"2014-09-08";"mia";53
"2014_36";"2014-09-01";"mia";33
"2014_35";"2014-08-25";"mia";33
"2014_34";"2014-08-18";"mia";53
"2014_33";"2014-08-11";"mia";33
"2014_32";"2014-08-04";"mia";65
"2014_31";"2014-07-28";"mia";33
"2014_30";"2014-07-21";"mia";33
"2014_29";"2014-07-14";"mia";33
"2014_28";"2014-07-07";"mia";33
"2014_27";"2014-06-30";"mia";33
"2014_26";"2014-06-23";"mia";33
"2014_25";"2014-06-16";"mia";33
"2014_24";"2014-06-09";"mia";53
"2014_23";"2014-06-02";"mia";53
"2014_22";"2014-05-26";"mia";53
"2014_21";"2014-05-19";"mia";33
"2014_20";"2014-05-12";"mia";74
"2014_19";"2014-05-05";"mia";33
"2014_18";"2014-04-28";"mia";33
"2014_17";"2014-04-21";"mia";33
"2014_16";"2014-04-14";"mia";65
"2014_15";"2014-04-07";"mia";65
"2014_14";"2014-03-31";"mia";33
"2014_13";"2014-03-24";"mia";87
"2014_12";"2014-03-17";"mia";65
"2014_11";"2014-03-10";"mia";74
"2014_10";"2014-03-03";"mia";81
"2014_09";"2014-02-24";"mia";74
"2014_08";"2014-02-17";"mia";78
"2014_07";"2014-02-10";"mia";87
"2014_06";"2014-02-03";"mia";53
"2014_05";"2014-01-27";"mia";65
"2014_04";"2014-01-20";"mia";33
"2014_03";"2014-01-13";"mia";33
"2014_02";"2014-01-06";"mia";33
"2014_01";"2013-12-30";"mia";33
"2013_52";"2013-12-23";"mia";33
"2013_51";"2013-12-16";"mia";53
"2013_50";"2013-12-09";"mia";33
"2013_49";"2013-12-02";"mia";65
"2013_48";"2013-11-25";"mia";33
"2013_47";"2013-11-18";"mia";33
"2013_46";"2013-11-11";"mia";74
"2013_45";"2013-11-04";"mia";78
"2013_44";"2013-10-28";"mia";78
"2013_43";"2013-10-21";"mia";95
"2013_42";"2013-10-14";"mia";96
"2013_41";"2013-10-07";"mia";93
"2013_40";"2013-09-30";"mia";65
"2013_39";"2013-09-23";"mia";91
"2013_38";"2013-09-16";"mia";65
"2013_37";"2013-09-09";"mia";33
"2013_36";"2013-09-02";"mia";33
"2013_35";"2013-08-26";"mia";33
"2013_34";"2013-08-19";"mia";53
"2013_33";"2013-08-12";"mia";53
"2013_32";"2013-08-05";"mia";33
"2013_31";"2013-07-29";"mia";33
"2013_30";"2013-07-22";"mia";53
"2013_29";"2013-07-15";"mia";33
"2013_28";"2013-07-08";"mia";33
"2013_27";"2013-07-01";"mia";33
"2013_26";"2013-06-24";"mia";65
"2013_25";"2013-06-17";"mia";65
"2013_24";"2013-06-10";"mia";74
"2013_23";"2013-06-03";"mia";65
"2013_22";"2013-05-27";"mia";65
"2013_21";"2013-05-20";"mia";74
"2013_20";"2013-05-13";"mia";81
"2013_19";"2013-05-06";"mia";93
"2013_18";"2013-04-29";"mia";74
"2013_17";"2013-04-22";"mia";99
"2013_16";"2013-04-15";"mia";87
"2013_15";"2013-04-08";"mia";84
"2013_14";"2013-04-01";"mia";84
"2013_13";"2013-03-25";"mia";96
"2013_12";"2013-03-18";"mia";96
"2013_11";"2013-03-11";"mia";93
"2013_10";"2013-03-04";"mia";87
"2013_09";"2013-02-25";"mia";87
"2013_08";"2013-02-18";"mia";78
"2013_07";"2013-02-11";"mia";74
"2013_06";"2013-02-04";"mia";33
"2013_05";"2013-01-28";"mia";74
"2013_04";"2013-01-21";"mia";33
"2013_03";"2013-01-14";"mia";33
"2013_02";"2013-01-07";"mia";33
"2013_01";"2012-12-31";"mia";53
"2012_52";"2012-12-24";"mia";33
"2012_51";"2012-12-17";"mia";65
"2012_50";"2012-12-10";"mia";65
"2012_49";"2012-12-03";"mia";65
"2012_48";"2012-11-26";"mia";65
"2012_47";"2012-11-19";"mia";33
"2012_46";"2012-11-12";"mia";33
"2012_45";"2012-11-05";"mia";53
"2012_44";"2012-10-29";"mia";33
"2012_43";"2012-10-22";"mia";53
"2012_42";"2012-10-15";"mia";33
"2012_41";"2012-10-08";"mia";65
"2012_40";"2012-10-01";"mia";33
"2012_39";"2012-09-24";"mia";74
"2012_38";"2012-09-17";"mia";33
"2012_37";"2012-09-10";"mia";33
"2012_36";"2012-09-03";"mia";53
"2012_35";"2012-08-27";"mia";53
"2012_34";"2012-08-20";"mia";33
"2012_33";"2012-08-13";"mia";0
"2012_32";"2012-08-06";"mia";33
"2012_31";"2012-07-30";"mia";65
"2012_30";"2012-07-23";"mia";33
"2012_29";"2012-07-16";"mia";33
"2012_28";"2012-07-09";"mia";33
"2012_27";"2012-07-02";"mia";0
"2012_26";"2012-06-25";"mia";0
"2012_25";"2012-06-18";"mia";33
"2012_24";"2012-06-11";"mia";33
"2012_23";"2012-06-04";"mia";33
"2012_22";"2012-05-28";"mia";53
"2012_21";"2012-05-21";"mia";84
"2012_20";"2012-05-14";"mia";81
"2012_19";"2012-05-07";"mia";91
"2012_18";"2012-04-30";"mia";33
"2012_17";"2012-04-23";"mia";74
"2012_16";"2012-04-16";"mia";53
"2012_15";"2012-04-09";"mia";53
"2012_14";"2012-04-02";"mia";53
"2012_13";"2012-03-26";"mia";53
"2012_12";"2012-03-19";"mia";53
"2012_11";"2012-03-12";"mia";53
"2012_10";"2012-03-05";"mia";53
"2012_09";"2012-02-27";"mia";65
"2012_08";"2012-02-20";"mia";33
"2012_07";"2012-02-13";"mia";53
"2012_06";"2012-02-06";"mia";53
"2012_05";"2012-01-30";"mia";53
"2012_04";"2012-01-23";"mia";33
"2012_03";"2012-01-16";"mia";33
"2012_02";"2012-01-09";"mia";33
"2012_01";"2012-01-02";"mia";33
"2016_24";"2016-06-13";"miad";29
"2016_23";"2016-06-06";"miad";29
"2016_22";"2016-05-30";"miad";29
"2016_21";"2016-05-23";"miad";29
"2016_20";"2016-05-16";"miad";29
"2016_19";"2016-05-09";"miad";29
"2016_18";"2016-05-02";"miad";29
"2016_17";"2016-04-25";"miad";29
"2016_16";"2016-04-18";"miad";56
"2016_15";"2016-04-11";"miad";71
"2016_14";"2016-04-04";"miad";81
"2016_13";"2016-03-28";"miad";81
"2016_12";"2016-03-21";"miad";29
"2016_11";"2016-03-14";"miad";85
"2016_10";"2016-03-07";"miad";56
"2016_09";"2016-02-29";"miad";81
"2016_08";"2016-02-22";"miad";56
"2016_07";"2016-02-15";"miad";29
"2016_06";"2016-02-08";"miad";56
"2016_05";"2016-02-01";"miad";56
"2016_04";"2016-01-25";"miad";29
"2016_03";"2016-01-18";"miad";56
"2016_02";"2016-01-11";"miad";56
"2016_01";"2016-01-04";"miad";100
"2015_53";"2015-12-28";"miad";98
"2015_52";"2015-12-21";"miad";85
"2015_51";"2015-12-14";"miad";56
"2015_50";"2015-12-07";"miad";92
"2015_49";"2015-11-30";"miad";56
"2015_48";"2015-11-23";"miad";81
"2015_47";"2015-11-16";"miad";81
"2015_46";"2015-11-09";"miad";92
"2015_45";"2015-11-02";"miad";96
"2015_44";"2015-10-26";"miad";71
"2015_43";"2015-10-19";"miad";96
"2015_42";"2015-10-12";"miad";92
"2015_41";"2015-10-05";"miad";56
"2015_40";"2015-09-28";"miad";29
"2015_39";"2015-09-21";"miad";71
"2015_38";"2015-09-14";"miad";56
"2015_37";"2015-09-07";"miad";71
"2015_36";"2015-08-31";"miad";71
"2015_35";"2015-08-24";"miad";56
"2015_34";"2015-08-17";"miad";56
"2015_33";"2015-08-10";"miad";71
"2015_32";"2015-08-03";"miad";71
"2015_31";"2015-07-27";"miad";29
"2015_30";"2015-07-20";"miad";29
"2015_29";"2015-07-13";"miad";0
"2015_28";"2015-07-06";"miad";0
"2015_27";"2015-06-29";"miad";0
"2015_26";"2015-06-22";"miad";0
"2015_25";"2015-06-15";"miad";0
"2015_24";"2015-06-08";"miad";0
"2015_23";"2015-06-01";"miad";0
"2015_22";"2015-05-25";"miad";0
"2015_21";"2015-05-18";"miad";0
"2015_20";"2015-05-11";"miad";0
"2015_19";"2015-05-04";"miad";0
"2015_18";"2015-04-27";"miad";0
"2015_17";"2015-04-20";"miad";0
"2015_16";"2015-04-13";"miad";0
"2015_15";"2015-04-06";"miad";0
"2015_14";"2015-03-30";"miad";0
"2015_13";"2015-03-23";"miad";0
"2015_12";"2015-03-16";"miad";0
"2015_11";"2015-03-09";"miad";0
"2015_10";"2015-03-02";"miad";0
"2015_09";"2015-02-23";"miad";0
"2015_08";"2015-02-16";"miad";0
"2015_07";"2015-02-09";"miad";0
"2015_06";"2015-02-02";"miad";0
"2015_05";"2015-01-26";"miad";0
"2015_04";"2015-01-19";"miad";0
"2015_03";"2015-01-12";"miad";0
"2015_02";"2015-01-05";"miad";0
"2015_01";"2014-12-29";"miad";0
"2014_52";"2014-12-22";"miad";0
"2014_51";"2014-12-15";"miad";0
"2014_50";"2014-12-08";"miad";0
"2014_49";"2014-12-01";"miad";0
"2014_48";"2014-11-24";"miad";0
"2014_47";"2014-11-17";"miad";0
"2014_46";"2014-11-10";"miad";0
"2014_45";"2014-11-03";"miad";0
"2014_44";"2014-10-27";"miad";0
"2014_43";"2014-10-20";"miad";0
"2014_42";"2014-10-13";"miad";0
"2014_41";"2014-10-06";"miad";0
"2014_40";"2014-09-29";"miad";0
"2014_39";"2014-09-22";"miad";0
"2014_38";"2014-09-15";"miad";0
"2014_37";"2014-09-08";"miad";0
"2014_36";"2014-09-01";"miad";0
"2014_35";"2014-08-25";"miad";0
"2014_34";"2014-08-18";"miad";0
"2014_33";"2014-08-11";"miad";0
"2014_32";"2014-08-04";"miad";0
"2014_31";"2014-07-28";"miad";0
"2014_30";"2014-07-21";"miad";0
"2014_29";"2014-07-14";"miad";0
"2014_28";"2014-07-07";"miad";0
"2014_27";"2014-06-30";"miad";0
"2014_26";"2014-06-23";"miad";0
"2014_25";"2014-06-16";"miad";0
"2014_24";"2014-06-09";"miad";0
"2014_23";"2014-06-02";"miad";0
"2014_22";"2014-05-26";"miad";0
"2014_21";"2014-05-19";"miad";0
"2014_20";"2014-05-12";"miad";0
"2014_19";"2014-05-05";"miad";0
"2014_18";"2014-04-28";"miad";0
"2014_17";"2014-04-21";"miad";0
"2014_16";"2014-04-14";"miad";0
"2014_15";"2014-04-07";"miad";0
"2014_14";"2014-03-31";"miad";0
"2014_13";"2014-03-24";"miad";0
"2014_12";"2014-03-17";"miad";0
"2014_11";"2014-03-10";"miad";0
"2014_10";"2014-03-03";"miad";0
"2014_09";"2014-02-24";"miad";0
"2014_08";"2014-02-17";"miad";0
"2014_07";"2014-02-10";"miad";0
"2014_06";"2014-02-03";"miad";0
"2014_05";"2014-01-27";"miad";0
"2014_04";"2014-01-20";"miad";0
"2014_03";"2014-01-13";"miad";0
"2014_02";"2014-01-06";"miad";0
"2014_01";"2013-12-30";"miad";0
"2013_52";"2013-12-23";"miad";0
"2013_51";"2013-12-16";"miad";0
"2013_50";"2013-12-09";"miad";0
"2013_49";"2013-12-02";"miad";0
"2013_48";"2013-11-25";"miad";0
"2013_47";"2013-11-18";"miad";0
"2013_46";"2013-11-11";"miad";0
"2013_45";"2013-11-04";"miad";0
"2013_44";"2013-10-28";"miad";0
"2013_43";"2013-10-21";"miad";0
"2013_42";"2013-10-14";"miad";0
"2013_41";"2013-10-07";"miad";0
"2013_40";"2013-09-30";"miad";0
"2013_39";"2013-09-23";"miad";0
"2013_38";"2013-09-16";"miad";0
"2013_37";"2013-09-09";"miad";0
"2013_36";"2013-09-02";"miad";0
"2013_35";"2013-08-26";"miad";0
"2013_34";"2013-08-19";"miad";0
"2013_33";"2013-08-12";"miad";0
"2013_32";"2013-08-05";"miad";0
"2013_31";"2013-07-29";"miad";0
"2013_30";"2013-07-22";"miad";0
"2013_29";"2013-07-15";"miad";0
"2013_28";"2013-07-08";"miad";0
"2013_27";"2013-07-01";"miad";0
"2013_26";"2013-06-24";"miad";0
"2013_25";"2013-06-17";"miad";0
"2013_24";"2013-06-10";"miad";0
"2013_23";"2013-06-03";"miad";0
"2013_22";"2013-05-27";"miad";0
"2013_21";"2013-05-20";"miad";0
"2013_20";"2013-05-13";"miad";0
"2013_19";"2013-05-06";"miad";0
"2013_18";"2013-04-29";"miad";0
"2013_17";"2013-04-22";"miad";0
"2013_16";"2013-04-15";"miad";0
"2013_15";"2013-04-08";"miad";0
"2013_14";"2013-04-01";"miad";0
"2013_13";"2013-03-25";"miad";0
"2013_12";"2013-03-18";"miad";0
"2013_11";"2013-03-11";"miad";0
"2013_10";"2013-03-04";"miad";0
"2013_09";"2013-02-25";"miad";0
"2013_08";"2013-02-18";"miad";0
"2013_07";"2013-02-11";"miad";0
"2013_06";"2013-02-04";"miad";0
"2013_05";"2013-01-28";"miad";0
"2013_04";"2013-01-21";"miad";0
"2013_03";"2013-01-14";"miad";0
"2013_02";"2013-01-07";"miad";0
"2013_01";"2012-12-31";"miad";0
"2012_52";"2012-12-24";"miad";0
"2012_51";"2012-12-17";"miad";0
"2012_50";"2012-12-10";"miad";0
"2012_49";"2012-12-03";"miad";0
"2012_48";"2012-11-26";"miad";0
"2012_47";"2012-11-19";"miad";0
"2012_46";"2012-11-12";"miad";0
"2012_45";"2012-11-05";"miad";0
"2012_44";"2012-10-29";"miad";0
"2012_43";"2012-10-22";"miad";0
"2012_42";"2012-10-15";"miad";0
"2012_41";"2012-10-08";"miad";0
"2012_40";"2012-10-01";"miad";0
"2012_39";"2012-09-24";"miad";0
"2012_38";"2012-09-17";"miad";0
"2012_37";"2012-09-10";"miad";0
"2012_36";"2012-09-03";"miad";0
"2012_35";"2012-08-27";"miad";0
"2012_34";"2012-08-20";"miad";0
"2012_33";"2012-08-13";"miad";0
"2012_32";"2012-08-06";"miad";0
"2012_31";"2012-07-30";"miad";0
"2012_30";"2012-07-23";"miad";0
"2012_29";"2012-07-16";"miad";0
"2012_28";"2012-07-09";"miad";0
"2012_27";"2012-07-02";"miad";0
"2012_26";"2012-06-25";"miad";0
"2012_25";"2012-06-18";"miad";0
"2012_24";"2012-06-11";"miad";0
"2012_23";"2012-06-04";"miad";0
"2012_22";"2012-05-28";"miad";0
"2012_21";"2012-05-21";"miad";0
"2012_20";"2012-05-14";"miad";0
"2012_19";"2012-05-07";"miad";0
"2012_18";"2012-04-30";"miad";0
"2012_17";"2012-04-23";"miad";0
"2012_16";"2012-04-16";"miad";0
"2012_15";"2012-04-09";"miad";0
"2012_14";"2012-04-02";"miad";0
"2012_13";"2012-03-26";"miad";0
"2012_12";"2012-03-19";"miad";0
"2012_11";"2012-03-12";"miad";0
"2012_10";"2012-03-05";"miad";0
"2012_09";"2012-02-27";"miad";0
"2012_08";"2012-02-20";"miad";0
"2012_07";"2012-02-13";"miad";0
"2012_06";"2012-02-06";"miad";0
"2012_05";"2012-01-30";"miad";0
"2012_04";"2012-01-23";"miad";0
"2012_03";"2012-01-16";"miad";0
"2012_02";"2012-01-09";"miad";0
"2012_01";"2012-01-02";"miad";0
"2016_24";"2016-06-13";"mjr";93
"2016_23";"2016-06-06";"mjr";93
"2016_22";"2016-05-30";"mjr";93
"2016_21";"2016-05-23";"mjr";93
"2016_20";"2016-05-16";"mjr";93
"2016_19";"2016-05-09";"mjr";93
"2016_18";"2016-05-02";"mjr";93
"2016_17";"2016-04-25";"mjr";93
"2016_16";"2016-04-18";"mjr";93
"2016_15";"2016-04-11";"mjr";93
"2016_14";"2016-04-04";"mjr";93
"2016_13";"2016-03-28";"mjr";93
"2016_12";"2016-03-21";"mjr";93
"2016_11";"2016-03-14";"mjr";93
"2016_10";"2016-03-07";"mjr";93
"2016_09";"2016-02-29";"mjr";93
"2016_08";"2016-02-22";"mjr";93
"2016_07";"2016-02-15";"mjr";93
"2016_06";"2016-02-08";"mjr";93
